Date,SPY,SHY,VIX,RV,IV,VRP,VRP_pct,w_SPY,w_SHY,ret_gross,ret_net
2008-08-18,93.12628173828125,64.2703628540039,20.979999542236328,0.0461340888393835,0.04401603807922365,-0.002118050760159848,0.11243386243386243,0.0,1.0,0.0008430608288110264,0.0008430608288110264
2008-08-19,92.1108169555664,64.31681060791016,21.280000686645508,0.04782717508760647,0.04528384292236333,-0.002543332165243141,0.1111111111111111,0.0,1.0,0.0007226931954897875,0.0007226931954897875
2008-08-20,92.53878784179688,64.40201568603516,20.420000076293945,0.04652731212685918,0.041697640311584475,-0.004829671815274703,0.08994708994708994,0.0,1.0,0.0013247715071635913,0.0013247715071635913
2008-08-21,92.6983642578125,64.34783935546875,19.81999969482422,0.046192895923443916,0.03928323879028322,-0.006909657133160697,0.0701058201058201,0.0,1.0,-0.000841221039268758,-0.000841221039268758
2008-08-22,94.04021453857422,64.23173522949219,18.809999465942383,0.04262661177630189,0.03538160799087528,-0.0072450037854266125,0.06878306878306878,0.0,1.0,-0.0018043205046122113,-0.0018043205046122113
2008-08-25,92.13257598876953,64.34004974365234,20.969999313354492,0.04846054130897971,0.04397408712020879,-0.004486454188770923,0.09656084656084656,0.0,1.0,0.0016863083921547783,0.0016863083921547783
2008-08-26,92.4009780883789,64.31681060791016,20.489999771118164,0.045371298738843976,0.04198400906204224,-0.0033872896768017344,0.10846560846560846,0.0,1.0,-0.0003611923807143036,-0.0003611923807143036
2008-08-27,93.30038452148438,64.35555267333984,19.760000228881836,0.04126083169508146,0.03904576090454102,-0.002215070790540445,0.11904761904761904,0.0,1.0,0.0006023629757681004,0.0006023629757681004
2008-08-28,94.4319076538086,64.3245620727539,19.43000030517578,0.03926723491827858,0.0377524911859131,-0.0015147437323654867,0.13227513227513227,0.0,1.0,-0.0004815528621631149,-0.0004815528621631149
2008-08-29,93.41642761230469,64.35555267333984,20.649999618530273,0.03846405164727701,0.042642248424530044,0.004178196777253035,0.27116402116402116,0.0,1.0,0.00048178486704486545,0.00048178486704486545
2008-09-02,92.83614349365234,64.43704986572266,21.989999771118164,0.03861650099924941,0.048356008993377685,0.009739507994128274,0.6587301587301587,0.0,1.0,0.0012663583637682052,0.0012663583637682052
2008-09-03,92.75636291503906,64.46038055419922,21.43000030517578,0.037342885263286815,0.04592449130798341,0.008581606044696592,0.5767195767195767,0.0,1.0,0.00036206946974104426,0.00036206946974104426
