Date,KO,PEP,beta,spread,z,pos_X,pos_Y,ret_X,ret_Y,ret_gross,ret_net,tc,adf_p
2018-05-08,33.104217529296875,77.07688903808594,0.4237649794790656,0.441731227762169,2.6501263336785628,0.0,0.0,-0.007830959030092455,-0.014659812299471886,-0.0,-0.0,0.0,0.31512697491170083
2018-05-09,33.08045196533203,76.57522583007812,0.4237649794790656,0.6305529628441633,2.710011640654987,0.0,0.0,-0.0007179013956095659,-0.006508607369453245,-0.0,-0.0,0.0,0.31512697491170083
2018-05-10,33.39716720581055,77.45915222167969,0.4237649794790656,0.5726911541246338,2.570731691646788,0.0,0.0,0.009574090487349807,0.011543242374015383,0.0,0.0,0.0,0.31512697491170083
2018-05-11,33.365501403808594,77.58655548095703,0.4237649794790656,0.487036312569451,2.420958888557458,0.0,0.0,-0.0009481583215370515,0.0016447799339802671,0.0,0.0,0.0,0.31512697491170083
2018-05-14,33.28632354736328,77.36357879638672,0.4237649794790656,0.5023481662853868,2.3541648920670384,0.0,0.0,-0.002373045604412094,-0.0028739088001533686,-0.0,-0.0,0.0,0.31512697491170083
2018-05-15,33.0329475402832,77.08486938476562,0.4237649794790656,0.36707944730154196,2.18478418688343,0.0,0.0,-0.007612015388829274,-0.0036025920201369077,-0.0,-0.0,0.0,0.31512697491170083
2018-05-16,32.898345947265625,77.39542388916016,0.4237649794790656,0.10087573110208581,1.9355533738819943,0.0,0.0,-0.004074767861797168,0.004028734910925369,0.0,0.0,0.0,0.31512697491170083
2018-05-17,33.49217987060547,77.97674560546875,0.4237649794790656,0.4483658692596819,2.12967456768962,0.0,0.0,0.018050570818719303,0.007511060565300598,0.0,0.0,0.0,0.31512697491170083
2018-05-18,33.39716720581055,77.65026092529297,0.4237649794790656,0.4917059782596809,2.1006677814467336,0.0,0.0,-0.0028368611766088625,-0.004186949296751452,-0.0,-0.0,0.0,0.31512697491170083
2018-05-21,33.57927703857422,79.24292755126953,0.4237649794790656,-0.0011005290505963217,1.7123689035901162,0.0,0.0,0.0054528526818282685,0.02051076979005728,0.0,0.0,0.0,0.31512697491170083
2018-05-22,33.45259475708008,79.57738494873047,0.4237649794790656,-0.26951414271639607,1.4943449319978392,0.0,0.0,-0.0037726327862454,0.004220659278956429,0.0,0.0,0.0,0.31512697491170083
2018-05-23,33.57136535644531,79.99146270751953,0.4237649794790656,-0.326215196307146,1.4277431234279805,0.0,0.0,0.003550415153972475,0.005203460242578339,0.0,0.0,0.0,0.31512697491170083
2018-05-24,33.508026123046875,79.7764663696289,0.4237649794790656,-0.2984465109912833,1.4197807691117559,0.0,0.0,-0.001886704121978111,-0.0026877410490259157,-0.0,-0.0,0.0,0.31512697491170083
2018-05-25,33.57136535644531,79.87997436523438,0.4237649794790656,-0.2789703412265183,1.4064362209533674,0.0,0.0,0.0018902705031280664,0.0012974753121539617,0.0,0.0,0.0,0.31512697491170083
2018-05-29,33.79306411743164,80.50908660888672,0.4237649794790656,-0.32386731726155205,1.3507352970325583,0.0,0.0,0.006603805315405831,0.007875719148028981,0.0,0.0,0.0,0.31512697491170083
2018-05-30,34.14936447143555,81.09041595458984,0.4237649794790656,-0.21391398151011032,1.3989132804481033,0.0,0.0,0.010543594175590476,0.007220667507100487,0.0,0.0,0.0,0.31512697491170083
2018-05-31,34.04642105102539,80.56642150878906,0.4237911089198137,-0.09691206188545465,1.4500251786486729,0.0,0.0,-0.0030145047207617015,-0.006461854210912166,-0.0,-0.0,0.0,0.30825125570788514
2018-06-01,34.14143371582031,80.56642150878906,0.4237911089198137,-0.0018993970905327728,1.484504795347284,0.0,0.0,0.0027906799558321538,0.0,0.0,0.0,0.0,0.30825125570788514
2018-06-04,34.43440628051758,80.46196746826172,0.4237911089198137,0.33533986127297055,1.6737638708661127,0.0,0.0,0.00858114416447342,-0.0012964959665727749,0.0,0.0,0.0,0.30825125570788514
2018-06-05,34.13351821899414,80.53427124023438,0.4237911089198137,0.0038101040461526736,1.4285166413966341,0.0,0.0,-0.008738006372820073,0.0008986080535648977,0.0,0.0,0.0,0.30825125570788514
2018-06-06,34.41064453125,81.03253936767578,0.4237911089198137,0.06977481403421848,1.4459236358865717,0.0,0.0,0.008118890952812707,0.0061870321760915115,0.0,0.0,0.0,0.30825125570788514
2018-06-07,34.39480209350586,81.29776000976562,0.4237911089198137,-0.05846577372960127,1.337378498816464,0.0,0.0,-0.00046039351950388774,0.0032730140775476535,0.0,0.0,0.0,0.30825125570788514
2018-06-08,34.79861831665039,82.36660766601562,0.4237911089198137,-0.10761768409359718,1.2824297649813636,0.0,0.0,0.011740617726094582,0.013147319878451746,0.0,0.0,0.0,0.30825125570788514
2018-06-11,34.94114685058594,82.94526672363281,0.4237911089198137,-0.21031971387213133,1.1952318470499974,0.0,0.0,0.004095810145064105,0.007025408402924205,0.0,0.0,0.0,0.30825125570788514
2018-06-12,35.1628303527832,83.96589660644531,0.4237911089198137,-0.4211700815086772,1.039831036302658,0.0,0.0,0.006344482713896538,0.012304859856719252,0.0,0.0,0.0,0.30825125570788514
2018-06-13,34.9807243347168,84.60076141357422,0.4237911089198137,-0.8723261602024053,0.730964205769488,0.0,0.0,-0.0051789351493997104,0.007560984075529742,0.0,0.0,0.0,0.30825125570788514
2018-06-14,34.81297302246094,84.48825073242188,0.4237911089198137,-0.992396446127394,0.6392772299768406,0.0,0.0,-0.0047955356970517116,-0.0013299015194713215,-0.0,-0.0,0.0,0.30825125570788514
2018-06-15,35.24433517456055,86.48133850097656,0.4237911089198137,-1.4056871696380924,0.3542229418843275,0.0,0.0,0.012390844982452354,0.023590117575837732,0.0,0.0,0.0,0.30825125570788514
2018-06-18,34.78900909423828,84.68917083740234,0.4237911089198137,-1.1015085284440076,0.5442024555195842,0.0,0.0,-0.012919128083054954,-0.02072317212752184,-0.0,-0.0,0.0,0.30825125570788514
2018-06-19,34.828941345214844,85.15528869628906,0.4237911089198137,-1.2591128817723742,0.426005422130992,0.0,0.0,0.0011478409996787953,0.005503866129255686,0.0,0.0,0.0,0.30825125570788514
2018-06-20,34.557334899902344,85.03474426269531,0.4237911089198137,-1.4796336678980708,0.2640609748852886,0.0,0.0,-0.0077982974739431166,-0.0014155836406553046,-0.0,-0.0,0.0,0.30825125570788514
2018-06-21,34.421539306640625,86.18396759033203,0.4237911089198137,-2.1024598895754707,-0.17698187517828706,0.0,0.0,-0.003929573668081221,0.013514750207120674,0.0,0.0,0.0,0.30825125570788514
2018-06-22,34.549354553222656,87.09208679199219,0.4237911089198137,-2.359497486496373,-0.37161702577163624,0.0,0.0,0.0037132344792427663,0.010536985323962078,0.0,0.0,0.0,0.30825125570788514
2018-06-25,34.81297302246094,87.59037017822266,0.4237911089198137,-2.307047086065019,-0.34843639227087875,0.0,0.0,0.007630199540549443,0.005721339384375357,0.0,0.0,0.0,0.30825125570788514
2018-06-26,34.61326599121094,86.83493041992188,0.4237911089198137,-2.1866054644226196,-0.2767480473274729,0.0,0.0,-0.005736569270345049,-0.008624689640695293,-0.0,-0.0,0.0,0.30825125570788514
2018-06-27,34.40556335449219,87.01173400878906,0.4237911089198137,-2.4692358901283953,-0.4899338726563911,0.0,0.0,-0.006000665663029037,0.0020360883346388636,0.0,0.0,0.0,0.30825125570788514
2018-06-28,34.72510528564453,87.34122467041016,0.4237911089198137,-2.2893291718431783,-0.3728140545731448,0.0,0.0,0.009287507600442169,0.00378673825288689,0.0,0.0,0.0,0.30825125570788514
2018-06-29,35.03663635253906,87.49394226074219,0.4237911089198137,-2.0425184619070222,-0.20478199591622315,0.0,0.0,0.008971349815412033,0.0017485167045496741,0.0,0.0,0.0,0.30825125570788514
2018-07-02,34.948768615722656,88.02436828613281,0.4237911089198137,-2.355176032223646,-0.4437758007971705,0.0,0.0,-0.002507881633735609,0.006062431428794257,0.0,0.0,0.0,0.30825125570788514
2018-07-03,35.140480041503906,87.43768310546875,0.4237911089198137,-1.9148326431419562,-0.12922768460025522,0.0,0.0,0.005485498727843652,-0.006665031423536916,0.0,0.0,0.0,0.30825125570788514
2018-07-05,35.67570114135742,88.04045104980469,0.4237911089198137,-1.6350592388398795,0.06877258245735625,0.0,0.0,0.015230898929706527,0.006893686142265043,0.0,0.0,0.0,0.30825125570788514
2018-07-06,35.659725189208984,88.04845428466797,0.4237911089198137,-1.6544268907659756,0.04409006830119859,0.0,0.0,-0.000447810460266429,9.090406475498192e-05,0.0,0.0,0.0,0.30825125570788514
2018-07-09,35.46800231933594,86.60188293457031,0.4237911089198137,-1.2331056840495052,0.3498354840569494,0.0,0.0,-0.005376453936640657,-0.01642926456631222,-0.0,-0.0,0.0,0.30825125570788514
2018-07-10,35.92334747314453,90.7246322631836,0.4237911089198137,-2.524945040012348,-0.6341702543500963,0.0,0.0,0.012838195670252128,0.047605770093106514,0.0,0.0,0.0,0.30825125570788514
