t0,proba,kelly_raw,kelly_pos,ret_next,pnl_net
2024-05-01,0.9998031174475133,0.5,0.5,0.02203195385387402,0.01101597692693701
2024-05-02,0.04687083195572432,-0.5,-0.5,0.05981618182259041,-0.030408090911295205
2024-05-03,0.000770721909793168,-0.5,-0.5,-0.009106791110920387,0.0045533955554601935
2024-05-06,0.3461352740458464,-0.30772945190830725,-0.30772945190830725,0.0037972235113064023,-0.0012646527839535035
2024-05-07,0.007186774080172234,-0.5,-0.5,0.0018641726325807628,-0.0010282215903362278
2024-05-09,0.9749334688649625,0.5,0.5,-0.006890242475751096,-0.0039451212378755485
2024-05-10,0.9999549115511578,0.5,0.5,0.01764552941996156,0.00882276470998078
2024-05-13,0.9983106279299827,0.5,0.5,0.006173292649317874,0.003086646324658937
2024-05-14,0.9965610076295818,0.5,0.5,0.012218018561994448,0.006109009280997224
2024-05-15,0.2728831668856988,-0.4542336662286024,-0.4542336662286024,0.0006324432208688613,-0.0007643938360109897
2024-05-20,0.9999997552448974,0.5,0.5,0.006857311334965255,0.0029515388343683262
2024-05-21,0.9999999325924892,0.5,0.5,-0.007538450453831835,-0.0037692252269159177
2024-05-22,0.9991687431946699,0.5,0.5,-0.021057979165923002,-0.010528989582961501
2024-05-23,0.11293826382846442,-0.5,-0.5,0.016587964773898456,-0.008793982386949228
2024-05-24,0.8849199164801685,0.5,0.5,0.0,-0.0005
2024-05-30,0.9999990114331887,0.5,0.5,0.005018662730813084,0.002509331365406542
2024-05-31,0.9437060409412983,0.5,0.5,0.009258823144343564,0.004629411572171782
2024-06-03,0.9035074499124343,0.5,0.5,0.00164928996923841,0.000824644984619205
2024-06-05,0.9871577061272382,0.5,0.5,-0.007096527044226142,-0.003548263522113071
2024-06-06,0.6021877623588107,0.20437552471762133,0.20437552471762133,0.012391992854015044,0.002384807804195149
2024-06-07,0.9815298388322438,0.5,0.5,-0.019147682172531266,-0.009721653323906822
2024-06-10,0.02296821302896428,-0.5,-0.5,0.0726490048015127,-0.036824502400756354
2024-06-11,0.9996184573114338,0.5,0.5,0.028578447980847077,0.013789223990423538
2024-06-12,0.9925477824397652,0.5,0.5,0.005491104228192656,0.002745552114096328
2024-06-13,0.9934266600907065,0.5,0.5,-0.008168428738169253,-0.004084214369084627
2024-06-14,0.9935018247750854,0.5,0.5,0.019671571564688684,0.009835785782344342
2024-06-17,0.05121556460318512,-0.5,-0.5,-0.010984472180577853,0.004992236090288926
2024-06-18,0.9990166023960926,0.5,0.5,0.0,-0.0005
2024-06-20,0.6064404347242546,0.21288086944850915,0.21288086944850915,-0.010444355764509639,-0.002366963101254106
2024-06-21,0.5055081076920992,0.011016215384198391,0.011016215384198391,0.0031327518095445317,-6.642125835297556e-05
2024-06-24,0.03679939162204928,-0.5,-0.5,0.004468072288756897,-0.002489544252070548
2024-06-25,0.4320388789432714,-0.13592224211345716,-0.13592224211345716,0.019993214103975365,-0.002899561367009997
2024-06-26,0.980353531292298,0.5,0.5,0.0039860444901147485,0.0016750611240006457
2024-06-27,0.999417860711849,0.5,0.5,-0.01625413473382864,-0.00812706736691432
2024-06-28,0.9846926096357042,0.5,0.5,0.029104596430977292,0.014552298215488646
2024-07-01,0.9985321664431269,0.5,0.5,0.016239722808076396,0.008119861404038198
2024-07-02,0.9385947610112895,0.5,0.5,0.00581119399158081,0.002905596995790405
2024-07-03,0.9623908216558892,0.5,0.5,0.0,0.0
2024-07-05,0.9989507146723396,0.5,0.5,0.00653881158157299,0.003269405790786495
2024-07-08,0.6501964433690491,0.3003928867380983,0.3003928867380983,0.0037748417448426608,0.0010341320520818157
2024-07-09,0.49363851267185715,-0.01272297465628569,-0.01272297465628569,0.01880356507674441,-0.0003957952126164298
2024-07-10,0.012317920329411963,-0.5,-0.5,-0.02322079145470024,0.011366757214678263
2024-07-11,0.8962909471846249,0.5,0.5,0.013050843696934544,0.006025421848467272
2024-07-12,0.9885307431957827,0.5,0.5,0.016743300110270143,0.008371650055135071
2024-07-15,0.9145972282781568,0.5,0.5,0.0017918786066573045,0.0008959393033286522
2024-07-17,0.05410982122663135,-0.5,-0.5,-0.02053492046238703,0.009767460231193514
2024-07-18,0.21167568946084483,-0.5,-0.5,0.0005799316802006516,-0.0002899658401003258
2024-07-23,0.16634971284803654,-0.5,-0.5,-0.028754232666156065,0.014377116333078033
2024-07-24,0.006135636647493419,-0.5,-0.5,-0.0048044837822248665,0.0024022418911124332
2024-07-25,0.1505642051439285,-0.5,-0.5,0.0021610340107405257,-0.0010805170053702629
2024-07-29,0.9956179489939218,0.5,0.5,0.002566058838409102,0.000783029419204551
2024-07-31,0.08103177819851526,-0.5,-0.5,-0.016750788610832124,0.007875394305416061
2024-08-01,0.9998974965535538,0.5,0.5,0.006869356072107369,0.0029346780360536844
2024-08-02,0.9072616057336647,0.5,0.5,-0.048166981549923715,-0.024083490774961858
2024-08-05,0.6156956623032505,0.23139132460650091,0.23139132460650091,-0.009748153391579306,-0.0023899424634416396
2024-08-06,0.5264276184241998,0.052855236848399656,0.052855236848399656,0.012498219771874597,0.0005713283223467327
2024-08-07,0.24223683675915642,-0.5,-0.5,0.01663331197462692,-0.00859308360573766
2024-08-08,0.6150432761411634,0.23008655228232677,0.23008655228232677,0.013735806343038837,0.0027953810481463576
2024-08-09,0.6282268893578717,0.2564537787157435,0.23008655228232677,0.007130037608732209,0.0016405257710365197
2024-08-12,0.6120884176524587,0.2241768353049174,0.23008655228232677,0.017192945513906155,0.003955865556872564
2024-08-13,0.8377764998083198,0.5,0.5,0.0020338127254488914,0.000881949638865609
2024-08-15,0.7081420976178112,0.41628419523562243,0.41628419523562243,0.00591846921354322,0.002421907291204458
2024-08-16,0.7184701425411254,0.4369402850822508,0.41628419523562243,-0.0007078632498803694,-0.0002946722833133219
2024-08-22,0.37452763666142885,-0.2509447266771423,-0.2509447266771423,0.010288167272858306,-0.0029153757852525305
2024-08-23,0.9978732029698532,0.5,0.5,0.0014987850163938887,0.0003739201448583732
2024-08-27,0.999994554751283,0.5,0.5,-0.006753570735651748,-0.003376785367825874
2024-08-28,0.9983294883313483,0.5,0.5,0.014570116715389103,0.007285058357694552
2024-08-29,0.1494371949261153,-0.5,-0.5,-0.0034378151527914014,0.0012189075763957007
2024-08-30,0.10142062146596556,-0.5,-0.5,0.0,-0.0
2024-09-03,0.5343589362089285,0.06871787241785698,0.06871787241785698,-0.008618876156298305,-0.000876629768302745
2024-09-04,0.5572004305092775,0.11440086101855496,0.06871787241785698,0.006927877454859788,0.00047606899906960266
2024-09-05,0.6582197515313825,0.3164395030627649,0.3164395030627649,-0.007015049374123783,-0.002343699553230944
2024-09-06,0.6270417574194765,0.2540835148389531,0.2540835148389531,0.0004075081184016227,7.236310093698663e-05
2024-09-10,0.9394320140152955,0.5,0.5,0.011585072193410095,0.005669577854124524
2024-09-11,0.12332160378183714,-0.5,-0.5,0.0004941944544332166,-0.0007470972272166083
2024-09-16,0.3330931820506052,-0.33381363589878965,-0.33381363589878965,0.0021726197330820263,-0.0008083432745761743
2024-09-18,0.9919495707277832,0.5,0.5,0.03706556062944655,0.01811587349677388
2024-09-19,0.018216832287858448,-0.5,-0.5,-0.002927445291917685,0.0009637226459588426
2024-09-23,0.39682810592031426,-0.2063437881593715,-0.2063437881593715,0.003974025096690426,-0.0009668434986118292
2024-09-24,0.01812158744306618,-0.5,-0.5,-0.004398090277356381,0.0020522170327578765
2024-09-25,0.04661645596060466,-0.5,-0.5,0.005080160307070036,-0.002540080153535018
2024-09-26,0.7010995852132641,0.4021991704265282,0.4021991704265282,0.001186658354039194,2.617342036100907e-05
2024-09-30,2.390330150117831e-06,-0.5,-0.5,-0.02914169158910973,0.0141197462093416
2024-10-01,0.018622552180940777,-0.5,-0.5,0.0025198182488839205,-0.0012599091244419602
2024-10-03,0.28638434886634384,-0.4272313022673123,-0.4272313022673123,0.005007337478568852,-0.0021756756607272344
2024-10-04,0.9644529157904437,0.5,0.5,-0.02253089110905182,-0.011729061205659566
2024-10-07,0.006363208848599089,-0.5,-0.5,0.018404132056073275,-0.009702066028036638
2024-10-08,0.9321706942172072,0.5,0.5,0.0166983296102583,0.00784916480512915
2024-10-09,0.18952131560220084,-0.5,-0.5,-0.002178322879048733,0.0005891614395243665
2024-10-11,0.9748248383105378,0.5,0.5,0.01647985820184883,0.007739929100924414
2024-10-14,0.825086106896689,0.5,0.5,0.011024667131840804,0.005512333565920402
2024-10-15,0.991992351667628,0.5,0.5,-0.008851953433846371,-0.004425976716923186
2024-10-16,0.7500982717414445,0.5,0.5,0.001596408256691939,0.0007982041283459695
2024-10-18,0.7873715552156646,0.5,0.5,0.00629787506078916,0.00314893753039458
2024-10-21,0.9991886227187221,0.5,0.5,-0.0026217803148534946,-0.0013108901574267473
2024-10-23,0.9882431804059315,0.5,0.5,-0.0008234222611660513,-0.00041171113058302566
2024-10-25,0.9540782080211073,0.5,0.5,0.00859935641457632,0.00429967820728816
2024-10-28,0.9746170613238266,0.5,0.5,0.0011568288269685478,0.0005784144134842739
2024-10-30,0.9837657408620614,0.5,0.5,-0.018209488262373785,-0.009104744131186893
2024-10-31,0.9445210027623444,0.5,0.5,-0.013279609691562944,-0.006639804845781472
2024-11-01,0.9974655825582829,0.5,0.5,-0.004037561216745256,-0.002018780608372628
2024-11-04,0.8473415926767454,0.5,0.5,0.006486286726520074,0.003243143363260037
2024-11-05,0.9951491953849767,0.5,0.5,-0.0032670420827621838,-0.0016335210413810919
2024-11-06,0.9519894116477321,0.5,0.5,0.021372178566067213,0.010686089283033606
2024-11-07,0.7081075609144647,0.4162151218289294,0.4162151218289294,-0.0011882147854568315,-0.0005364454007733856
2024-11-11,0.9090008725727634,0.5,0.5,0.0,-4.1892439085535304e-05
2024-11-13,0.8616533842231243,0.5,0.5,0.01377050629962362,0.00688525314981181
2024-11-14,0.13034977468110936,-0.5,-0.5,-0.014109162954561882,0.006554581477280941
2024-11-15,0.9123296024734221,0.5,0.5,0.013422248295838157,0.006211124147919078
2024-11-18,0.7144370298335987,0.4288740596671974,0.4288740596671974,0.0011401778793000972,0.0004534297456717671
2024-11-20,0.8690471902229324,0.5,0.5,-0.0020960027432259665,-0.0010835643417793845
2024-11-22,0.9797594372760361,0.5,0.5,0.013050819603222186,0.006525409801611093
2024-11-25,0.6163455084410108,0.23269101688202154,0.23269101688202154,0.009404379438592514,0.0020546601231514776
2024-11-26,0.00023154728234659497,-0.5,-0.5,-0.0005530800860615859,-8.980546541021784e-05
2024-11-29,0.831205820766212,0.5,0.5,0.009522577464861515,0.004261288732430757
2024-12-02,0.9992328170878286,0.5,0.5,0.012771833107112718,0.006385916553556359
2024-12-03,0.8342664004857534,0.5,0.5,0.0014835866434415035,0.0007417933217207517
2024-12-09,0.25276411913494057,-0.49447176173011886,-0.49447176173011886,0.004133784664764217,-0.0025412756666639705
2024-12-10,0.9885774308603695,0.5,0.5,-0.005166060007357087,-0.003080265884543603
2024-12-11,0.9973088845218848,0.5,0.5,0.00596372191861172,0.00298186095930586
2024-12-12,0.9995712618654112,0.5,0.5,0.0006856123428502503,0.00034280617142512515
2024-12-16,0.9998013058274674,0.5,0.5,0.009719616841789014,0.004859808420894507
2024-12-17,0.9997079105160571,0.5,0.5,-0.021421768297346322,-0.010710884148673161
2024-12-18,0.9661106253982046,0.5,0.5,0.007014636544004471,0.0035073182720022356
2024-12-19,0.9238878065508696,0.5,0.5,0.018815829425706143,0.009407914712853072
2024-12-20,0.79690837721599,0.5,0.5,0.003064998264964869,0.0015324991324824344
2024-12-23,0.9985113354813066,0.5,0.5,0.011478028723955758,0.005739014361977879
2024-12-24,0.9568242782091473,0.5,0.5,0.0,0.0
2024-12-26,0.7614284424967038,0.5,0.5,-0.013242202847801088,-0.006621101423900544
2024-12-27,0.9890713277249094,0.5,0.5,-0.013263421394872132,-0.006631710697436066
2024-12-30,0.9868216647494341,0.5,0.5,-0.007057804046603833,-0.0035289020233019164
2024-12-31,0.4585290488954516,-0.08294190220909681,-0.08294190220909681,0.0,-0.0002914709511045484
2025-01-02,0.535905018808636,0.0718100376172719,0.0718100376172719,-0.0020094291642466233,-0.0002216731537869776
2025-01-06,0.9941671899138461,0.5,0.5,-0.011387776998101784,-0.005907983480242256
2025-01-07,0.9677020992533671,0.5,0.5,0.0020230349963117344,0.0010115174981558672
2025-01-10,0.7676394610695508,0.5,0.5,-0.010344148734474867,-0.005172074367237434
2025-01-13,0.969823598480235,0.5,0.5,-0.00477817804434344,-0.00238908902217172
2025-01-14,0.8093004679891411,0.5,0.5,0.019675915137548072,0.009837957568774036
2025-01-15,0.9764191397681202,0.5,0.5,-0.04040021104804048,-0.02020010552402024
2025-01-16,0.09422306000794335,-0.5,-0.5,0.007535254651194867,-0.004267627325597434
2025-01-17,0.9529134366843304,0.5,0.5,0.0,-0.0005
2025-01-21,0.9981769617599091,0.5,0.5,0.005345022645830477,0.0026725113229152386
2025-01-22,0.9982717722777107,0.5,0.5,-0.00075945639860997,-0.000379728199304985
2025-01-24,0.9542737099291397,0.5,0.5,0.0317802621637584,0.0158901310818792
2025-01-27,0.8968896542468551,0.5,0.5,0.03654391119791067,0.018271955598955336
2025-01-28,0.9979252275459116,0.5,0.5,0.004616831579063785,0.0023084157895318924
2025-01-29,0.9973802631427745,0.5,0.5,-0.007394694472410257,-0.0036973472362051285
2025-01-30,0.9170109519476142,0.5,0.5,-0.006692159687602506,-0.003346079843801253
2025-01-31,0.7208523750204888,0.44170475004097765,0.44170475004097765,-0.03385603719127683,-0.014983520069930487
2025-02-03,0.9571940852851476,0.5,0.5,0.02100798629738443,0.010474845523712703
2025-02-04,0.8138044782720537,0.5,0.5,-0.0014175666042857138,-0.0007087833021428569
2025-02-06,0.9800988130536611,0.5,0.5,-0.023968696488039565,-0.011984348244019782
2025-02-07,0.7407575104518257,0.4815150209036514,0.5,0.0011872703149256036,0.0005936351574628018
2025-02-11,0.8881887153715007,0.5,0.5,0.01827014749510436,0.00913507374755218
2025-02-12,0.9997552593073811,0.5,0.5,0.01967323592804604,0.00983661796402302
2025-02-13,0.9948436614366442,0.5,0.5,0.012710684479589673,0.006355342239794837
2025-02-14,0.005038090257073996,-0.5,-0.5,0.0,-0.0005
2025-02-20,0.6936183983593083,0.38723679671861655,0.38723679671861655,-0.0011390436550645644,-0.000884698014669175
2025-02-24,0.9996399643817417,0.5,0.5,-0.00024284399473972762,-0.00017780359901055555
2025-02-26,0.001216181195210165,-0.5,-0.5,-0.012730935987990133,0.005865467993995066
2025-02-27,0.0026111479117566566,-0.5,-0.5,0.019131905122169668,-0.009565952561084834
2025-02-28,0.16076715679487746,-0.5,-0.5,-0.015754251313333967,0.007877125656666983
2025-03-03,0.007831390776193773,-0.5,-0.5,-0.0088223823459046,0.0044111911729523
2025-03-04,0.31765219983150855,-0.3646956003369829,-0.3646956003369829,-0.0008052953828132647,0.0002260354832521755
2025-03-07,0.789695233431365,0.5,0.5,-0.04847955156408401,-0.024672123582210496
2025-03-10,0.008543834767269212,-0.5,-0.5,-0.02918941424893018,0.014094707124465089
2025-03-11,0.00043671304192375654,-0.5,-0.5,-0.017478699758893934,0.008739349879446967
2025-03-12,0.13550144307883877,-0.5,-0.5,-0.033643680889180905,0.016821840444590452
2025-03-13,0.9994509944166557,0.5,0.5,0.018170585220316893,0.008585292610158446
2025-03-14,0.9871994030399825,0.5,0.5,0.002388888765495034,0.001194444382747517
2025-03-18,0.9990185707016895,0.5,0.5,0.011989226467345793,0.005994613233672896
2025-03-19,0.6256664222413918,0.2513328444827836,0.2513328444827836,-0.005296369796450651,-0.0014554852641332518
2025-03-20,0.999361264723333,0.5,0.5,0.019476892079065333,0.00961411246177406
2025-03-21,0.00014419289480167773,-0.5,-0.5,0.01127038115604373,-0.006135190578021865
2025-03-24,0.11015144499699339,-0.5,-0.5,0.013681912241200633,-0.006840956120600317
2025-03-25,0.9697932313975848,0.5,0.5,-0.009921810242430995,-0.005460905121215498
2025-03-26,0.16371951640818516,-0.5,-0.5,0.010472672988674825,-0.005736336494337413
2025-03-27,0.11945970900096754,-0.5,-0.5,-0.02658036232816441,0.013290181164082204
2025-03-28,0.005691907811672136,-0.5,-0.5,0.019412618437147255,-0.009706309218573628
2025-03-31,0.37991535193408754,-0.24016929613182492,-0.24016929613182492,0.0047720122743710736,-0.0012760061810022172
2025-04-01,0.9635993357794639,0.5,0.5,0.0031363284814578396,0.0011980795926630073
2025-04-02,0.9953066844551804,0.5,0.5,-0.09245620080797823,-0.046228100403989114
2025-04-03,0.025833156581054662,-0.5,-0.5,-0.07288735766061138,0.03594367883030569
2025-04-04,2.4977755392306713e-08,-0.5,-0.5,-0.0367342786061855,0.01836713930309275
2025-04-07,1.4607856219120284e-08,-0.5,-0.5,-0.04981823929192353,0.024909119645961764
2025-04-08,0.18214214468930487,-0.5,-0.5,0.1532885769098551,-0.07664428845492754
2025-04-09,0.4216529771541493,-0.15669404569170142,-0.15669404569170142,-0.042393803760042426,0.006471203646266962
2025-04-10,0.9929452580554492,0.5,0.5,0.040594452856169694,0.019968879405238997
2025-04-11,0.0003580479952172489,-0.5,-0.5,0.02205407661995684,-0.011527038309978421
2025-04-14,0.08257414926553583,-0.5,-0.5,-0.0018764431236599766,0.0009382215618299883
2025-04-16,0.9998406425394055,0.5,0.5,0.013949665806890499,0.006474832903445249
2025-04-17,0.05954254074194434,-0.5,-0.5,0.0,-0.0005
2025-04-21,0.2287171788413952,-0.5,-0.5,0.03406502870124406,-0.01703251435062203
2025-04-22,0.8136875645900783,0.5,0.5,0.02433161145205487,0.011665805726027434
2025-04-23,0.012069146127474242,-0.5,-0.5,0.018426164919435495,-0.009713082459717748
2025-04-24,0.000491463330685839,-0.5,-0.5,0.004367221263343435,-0.0021836106316717174
2025-04-25,0.004315225551372289,-0.5,-0.5,0.004109375580146679,-0.0020546877900733396
2025-04-28,4.3743233042891705e-07,-0.5,-0.5,0.005091894749990278,-0.002545947374995139
2025-04-29,0.12952040403769804,-0.5,-0.5,0.006107591790042166,-0.003053795895021083
2025-04-30,0.9973824772390844,0.5,0.5,0.0038588738658813515,0.0014294369329406757
2025-05-01,0.8895027052087748,0.5,0.5,-0.037361741757710676,-0.018680870878855338
2025-05-02,0.5233277398660003,0.04665547973200068,0.04665547973200068,-0.03145849927117084,-0.001694383635279269
2025-05-05,0.003341614640622151,-0.5,-0.5,-0.0019106137620794605,0.0006819791411737299
2025-05-07,0.09973686472023688,-0.5,-0.5,0.006318533035958307,-0.0031592665179791535
2025-05-08,0.9345508348160068,0.5,0.5,0.0052660880535218,0.0021330440267609
2025-05-09,0.9263463200410206,0.5,0.5,0.06314616899655467,0.03157308449827734
2025-05-12,0.9998515628459391,0.5,0.5,0.010152280585241868,0.005076140292620934
2025-05-13,2.8243016011227717e-05,-0.5,-0.5,-0.0028178257737542234,0.0009089128868771117
2025-05-15,0.7851121341352076,0.5,0.5,-0.0008985774907133148,-0.0009492887453566574
2025-05-19,0.45049285246383364,-0.09901429507233273,-0.09901429507233273,-0.00919624836148425,0.0006110529012862914
2025-05-20,0.543895557805196,0.0877911156103921,0.0877911156103921,-0.023059121838798324,-0.0021177887365654235
2025-05-21,0.017862928924693124,-0.5,-0.5,-0.0036122485818445016,0.0015122287331170547
2025-05-22,0.8642075294685506,0.5,0.5,-0.03024427887573744,-0.01562213943786872
2025-05-23,0.2729816464161608,-0.4540367071676784,-0.4540367071676784,0.0,-0.0004770183535838392
2025-05-27,0.8336224837751753,0.5,0.5,0.0010488254734115632,4.73943831219424e-05
2025-05-30,0.2947118362709204,-0.4105763274581592,-0.4105763274581592,0.00423197959474253,-0.002192838803616336
2025-06-02,0.02358287253523766,-0.5,-0.5,0.007783846649397574,-0.003936635160969708
2025-06-03,0.06747415330479674,-0.5,-0.5,-0.002213746602105271,0.0011068733010526355
2025-06-05,0.37038833775593044,-0.2592233244881391,-0.2592233244881391,0.01639826694665114,-0.0043712016115108054
2025-06-06,0.020159878333503863,-0.5,-0.5,-0.012112562253018933,0.0059358927887535355
2025-06-09,0.09810195478062213,-0.5,-0.5,0.00605607184084711,-0.003028035920423555
2025-06-10,0.044944748732852396,-0.5,-0.5,-0.019193760456297837,0.009596880228148919
2025-06-11,0.7564496229483062,0.5,0.5,0.002112895022762018,0.000556447511381009
2025-06-13,0.8496120200523951,0.5,0.5,0.010028031208825672,0.005014015604412836
2025-06-16,0.7007871925818633,0.40157438516372657,0.40157438516372657,-0.014010719296581597,-0.005675558794644451
2025-06-17,0.6353247919458596,0.2706495838917191,0.2706495838917191,0.004804743182752258,0.0012349393424824688
2025-06-18,0.7245573417832076,0.44911468356641526,0.44911468356641526,0.0,-8.923254983734807e-05
2025-06-20,0.42750114285704577,-0.14499771428590846,-0.14499771428590846,0.00248757334336136,-0.0006577486478321144
2025-06-24,0.18472294302336809,-0.5,-0.5,0.0062905831155934955,-0.0033227927006537934
2025-06-25,0.6345180569239032,0.26903611384780635,0.26903611384780635,-0.0027783626191049127,-0.001131997938827902
2025-06-30,0.6629690213163195,0.32593804263263904,0.32593804263263904,0.012916154224275056,0.004181415061809088
2025-07-01,0.050788898130091964,-0.5,-0.5,0.022230770203315764,-0.011528354122974201
2025-07-02,0.9912609517210194,0.5,0.5,0.005225041050401336,0.002112520525200668
2025-07-03,0.14890844414544324,-0.5,-0.5,0.0,-0.0005
2025-07-07,0.8545938343391851,0.5,0.5,0.0002858039892503772,-0.0003570980053748114
2025-07-09,0.9278499468950099,0.5,0.5,0.006014939675876629,0.0030074698379383147
2025-07-10,0.9566164281645817,0.5,0.5,-0.005884835805047839,-0.0029424179025239194
2025-07-11,0.4944299915352903,-0.01114001692941935,-0.01114001692941935,-0.012028812490351148,-0.00012156883368138696
2025-07-14,0.9331268120301236,0.5,0.5,0.0023488240612374867,0.0009188420221540336
2025-07-16,0.9510868128897536,0.5,0.5,-0.0006661853268702389,-0.00033309266343511945
2025-07-18,0.011279381492910131,-0.5,-0.5,0.0061558702516160135,-0.0035779351258080068
2025-07-21,0.9568905526798512,0.5,0.5,0.009036182474420285,0.004018091237210142
2025-07-22,0.15679373014098366,-0.5,-0.5,-0.0011660856188711044,8.304280943555219e-05
2025-07-29,0.20195757543328,-0.5,-0.5,-0.010507881543836084,0.005253940771918042
2025-07-30,0.243149450389526,-0.5,-0.5,-0.007079622090835236,0.003539811045417618
2025-07-31,0.0025478957932135657,-0.5,-0.5,-0.0250035932739211,0.01250179663696055
2025-08-01,0.000551209532760793,-0.5,-0.5,0.004792974350137147,-0.0023964871750685734
2025-08-04,0.9781182389742108,0.5,0.5,-0.0021146907604691068,-0.0015573453802345534
2025-08-06,0.9833077034392377,0.5,0.5,0.03179364268982976,0.01589682134491488
2025-08-07,0.03686295633757528,-0.5,-0.5,0.04235792328538146,-0.02167896164269073
2025-08-08,0.5652807723767812,0.1305615447535624,0.1305615447535624,-0.008337416841468825,-0.0014038267944533182
2025-08-11,0.011706479559902025,-0.5,-0.5,0.010872441677679756,-0.005751501611216659
2025-08-12,0.02710699626654995,-0.5,-0.5,0.01602441991019199,-0.008012209955095995
2025-08-13,0.047625090120937644,-0.5,-0.5,-0.0023571895917441354,0.0011785947958720677
2025-08-15,0.2746108743264623,-0.4507782513470754,-0.5,-0.0030225698834628334,0.0015112849417314167
2025-08-18,0.2154456332446811,-0.5,-0.5,-0.001429259958971918,0.000714629979485959
2025-08-20,0.9119703438175172,0.5,0.5,-0.004911289931109564,-0.002955644965554782
2025-08-21,0.9933826320141578,0.5,0.5,0.012716766064777785,0.006358383032388892
2025-08-22,0.9992553372621368,0.5,0.5,-0.0026343118159346535,-0.0013171559079673267
2025-08-26,0.9993420068273006,0.5,0.5,0.00514590705653295,0.002572953528266475
2025-08-27,0.03643230187848661,-0.5,-0.5,0.008980832210059075,-0.004990416105029538
2025-08-28,0.9937621819622768,0.5,0.5,-0.00180597769760249,-0.001402988848801245
2025-09-02,0.6548625277135863,0.30972505542717266,0.30972505542717266,0.038089848308826335,0.011702242906377423
2025-09-03,0.07425540083155671,-0.5,-0.5,0.005493343195739575,-0.0031515341255833737
2025-09-04,0.034066874236789696,-0.5,-0.5,-0.00037532879451496193,0.00018766439725748096
2025-09-08,0.07494085545039836,-0.5,-0.5,-0.014839409394815983,0.007419704697407992
2025-09-09,0.42106750082823513,-0.15786499834352974,-0.15786499834352974,-0.03225949486019408,0.00492157760183941
2025-09-10,0.4370164859818335,-0.12596702803633297,-0.15786499834352974,0.014286368839370622,-0.002255317593162298
2025-09-11,0.3893512967290395,-0.22129740654192098,-0.22129740654192098,0.017562963814985233,-0.00391835454754503
2025-09-12,0.9968375132783619,0.5,0.5,0.011235910376080627,0.005257306484769353
2025-09-15,0.2890372547012041,-0.42192549059759177,-0.42192549059759177,0.0061258849469238985,-0.003045629756874064
2025-09-16,0.7042949813817383,0.4085899627634766,0.4085899627634766,0.0035272375318422533,0.0010259361251128292
2025-09-17,0.8847181117852049,0.5,0.5,-0.0046445482440198305,-0.0023679791406281767
2025-09-18,0.9619535394549893,0.5,0.5,0.03203293660995743,0.016016468304978715
2025-09-19,0.6860857805859794,0.3721715611719587,0.3721715611719587,0.04309566831880085,0.015975067938543013
2025-09-22,0.8390353728653379,0.5,0.5,-0.006443275472520216,-0.0032855519556741286
2025-09-23,0.0033199481847167416,-0.5,-0.5,-0.008332331793480807,0.0036661658967404036
2025-09-24,0.12143258107977502,-0.5,-0.5,0.018072995928489766,-0.009036497964244883
2025-09-25,0.011771009250094146,-0.5,-0.5,-0.005489112898051984,0.002744556449025992
2025-09-26,0.9477674424502022,0.5,0.5,-0.004031997224675621,-0.0025159986123378104
2025-09-29,0.2411345648608287,-0.5,-0.5,0.0007861188255666729,-0.0008930594127833365
2025-10-01,0.9928465309255734,0.5,0.5,0.00657666061710982,0.00278833030855491
2025-10-02,0.8898533617064487,0.5,0.5,0.0034612223931820285,0.0017306111965910143
2025-10-03,0.13394253752637947,-0.5,-0.5,-0.005154587353288997,0.0020772936766444987
2025-10-06,0.25782742233185757,-0.48434515533628486,-0.5,-0.0008180741481198517,0.00040903707405992584
2025-10-08,0.2329707815390428,-0.5,-0.5,-0.015577789314472068,0.007788894657236034
2025-10-09,0.6345499295369127,0.2690998590738254,0.2690998590738254,-0.034522080166306646,-0.009674436837225334
2025-10-10,0.8601540328574976,0.5,0.5,0.009744360696440912,0.004756730277757369
2025-10-13,0.23242361370447734,-0.5,-0.5,0.0004441597703503941,-0.0007220798851751971
2025-10-15,0.5001409526630202,0.0002819053260403326,0.0002819053260403326,-0.007580008893106838,-0.0002522777975414201
2025-10-16,0.9690063361337587,0.5,0.5,0.019559492412937862,0.009529887159131951
2025-10-17,0.12209628573809765,-0.5,-0.5,0.03943873008454002,-0.02021936504227001
2025-10-20,0.9875558436604199,0.5,0.5,0.002021044840732289,0.0005105224203661445
2025-10-22,0.950530827835638,0.5,0.5,0.004372119604812541,0.0021860598024062705
2025-10-23,0.9590848081467673,0.5,0.5,0.012481781799657865,0.0062408908998289325
2025-10-24,0.19580820904384597,-0.5,-0.5,0.02279122619072771,-0.011895613095363855
2025-10-27,0.41256333224223046,-0.17487333551553907,-0.17487333551553907,0.0007068280314419528,-0.00028616870773636707
2025-10-29,0.3548982154457386,-0.29020356910852285,-0.29020356910852285,0.006303231785351748,-0.0018868854778238558
2025-10-30,0.7127869076645134,0.4255738153290267,0.4255738153290267,-0.0037951319176879883,-0.0019729974621062176
2025-10-31,0.02897423757173374,-0.5,-0.5,0.0,-0.00046278690766451334
