Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,ret_port,equity,drawdown,leverage,turnover
2012-04-17,0.026438470485773306,0.025660262062703294,0.04834623846737322,0.015457326465992242,0.013081423613595204,0.08842809635028179,0.6796590979228955,0.10292908463138559,0.014703179314492054,0.02011737140456127,0.014331831671187345,0.015813324707507626,0.011377140193735702,-0.0005997424481662961,0.001292198003757683,-0.0013096363661055932,0.0026815180333753727,1.1352912745810282,-0.014171710170003737,1.0000000000000002,0.0
2012-04-18,0.026438470485773306,0.025660262062703294,0.04834623846737322,0.015457326465992242,0.013081423613595204,0.08842809635028179,0.6796590979228955,0.10292908463138559,-0.0033847852752328933,-0.002548934759350807,-0.00757580633006949,-0.0052431939690440466,-0.004724900930612286,0.002911516073748288,-0.0001722599192301999,-0.005883121540853686,-0.0011291733228241377,1.1340093339601363,-0.015284881175765208,1.0000000000000002,0.0
2012-04-19,0.026438470485773306,0.025660262062703294,0.04834623846737322,0.015457326465992242,0.013081423613595204,0.08842809635028179,0.6796590979228955,0.10292908463138559,-0.006441598492915368,-0.011323333708557648,-0.005751779144803848,-0.00602635612433744,-0.004509283091433058,0.0009402792455128761,0.0006885454378489086,0.0007529342193191013,-0.0002624596996265411,1.1337117022109713,-0.015543329210069623,1.0000000000000002,0.0
2012-04-20,0.026438470485773306,0.025660262062703294,0.04834623846737322,0.015457326465992242,0.013081423613595204,0.08842809635028179,0.6796590979228955,0.10292908463138559,0.0016685965601359598,-0.002737102626767296,0.005751779144803848,0.009587230128048851,0.006874584536143313,0.0001702486208374765,-0.00025810944046789075,0.0006897239210807982,0.00040070053865576077,1.1341659811007274,-0.0151488568918009,1.0000000000000002,0.0
2012-04-23,0.026438470485773306,0.025660262062703294,0.04834623846737322,0.015457326465992242,0.013081423613595204,0.08842809635028179,0.6796590979228955,0.10292908463138559,-0.008444545105456669,-0.009177283696763183,-0.01393606693535343,-0.020221593489872625,-0.01932049558572091,0.007234516915483269,0.0001726075238703828,-0.0029502294460597156,-0.0012444357195068828,1.1327545844419962,-0.016374440832681914,1.0000000000000002,0.0
2012-04-24,0.026438470485773306,0.025660262062703294,0.04834623846737322,0.015457326465992242,0.013081423613595204,0.08842809635028179,0.6796590979228955,0.10292908463138559,0.0037947060516092534,-0.005392292991571956,0.007557126362613964,0.007986112535409706,0.0021647564286548793,-0.007063544154435775,-0.001809377659919953,0.001444833119036204,-0.0012265811503809265,1.131365169020712,-0.01758093740258937,1.0000000000000002,0.0
2012-04-25,0.026438470485773306,0.025660262062703294,0.04834623846737322,0.015457326465992242,0.013081423613595204,0.08842809635028179,0.6796590979228955,0.10292908463138559,0.013598097549192723,0.026224754157980534,0.01543864413566265,0.013544326954222363,0.009091440709833698,-0.005137494155964539,0.0017223922530114066,0.002006723784330866,0.0030300263855708594,1.1347932353345607,-0.014604181721231457,1.0000000000000002,0.0
2012-04-26,0.026438470485773306,0.025660262062703294,0.04834623846737322,0.015457326465992242,0.013081423613595204,0.08842809635028179,0.6796590979228955,0.10292908463138559,0.006945275567781906,0.005852015395489296,0.009834750904120781,0.005961455323396425,0.0061727834224427625,0.005991167283954546,0.0016347978562789578,0.008794715591677438,0.0035282816597713112,1.1387971054944241,-0.011127427727983141,1.0000000000000002,0.0
2012-04-27,0.026438470485773306,0.025660262062703294,0.04834623846737322,0.015457326465992242,0.013081423613595204,0.08842809635028179,0.6796590979228955,0.10292908463138559,0.0016394339289389492,0.005966521119185053,0.007799907503570402,0.0040779291628054715,0.0014188658415319466,0.0008531329505583329,0.0014591241460273352,0.0021711872276650723,0.0019457637142592007,1.1410129355801986,-0.009203315358830122,1.0000000000000002,0.0
2012-04-30,0.026438470485773306,0.025660262062703294,0.04834623846737322,0.015457326465992242,0.013081423613595204,0.08842809635028179,0.6796590979228955,0.10292908463138559,-0.0037106076412340983,-0.007163774582885196,-0.011108314516338424,-0.005751079205865928,-0.002129508569067795,0.0002554034090973545,-0.0006008116710853884,0.003093487493850411,-0.0010030781039000358,1.1398684104882515,-0.0101971618186103,1.0000000000000002,0.0
2012-05-01,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,0.006200765009259257,0.001645958611839582,0.0009816187678151067,0.004084743933497226,0.006609899637611605,-0.005199739761071243,-0.0019053416164611647,-0.0034653347638569088,-0.0017098162773916475,1.1379194449259142,-0.01188954282274124,1.0,0.0022812710426789277
2012-05-02,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.0029887679599331918,0.0028372187440961483,0.002693988643557965,-0.007812517330680002,-0.0018840026280435573,0.007018939801850088,0.0032742541303978356,-0.004535505137662987,0.0023487531876652335,1.1405921368494902,-0.009568715236680791,1.0,0.0
2012-05-03,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.007655094677809338,-0.01064382930527863,-0.014163345128945792,-0.008815674639448101,-0.0075721928730621,-0.00025606484564644205,0.0006019844878615288,-0.010138997417698192,-0.0020482708115942953,1.1382558952676474,-0.01159738672815136,1.0,0.0
2012-05-04,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.016289602000637338,-0.025182606204599445,-0.0191609705468343,-0.01537741740509091,-0.017733288110557854,0.00781711736975943,0.001116276687283424,0.0031403115630244116,-0.0006816707628179482,1.1374799795032382,-0.012271151891511733,1.0,0.0
2012-05-07,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,0.0007297612057657332,0.0009270701648507185,0.002652102621738983,0.007243273063728406,0.0036201543947806947,0.00016957410601214917,0.0017161512168035742,-0.002448592564865848,0.0012576574886515564,1.1389105397176518,-0.011028927308930792,1.0,0.0
2012-05-08,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.004020079989961012,-0.003713049102224808,-0.000630953194366235,-0.015504318720838128,-0.01602750344371051,0.005317568800645489,0.0024838834597735726,-0.019551224600228956,-0.0005529534528289262,1.1382807752022517,-0.011575782278323232,1.0,0.0
2012-05-09,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.005949208435130693,-0.0031044177909294035,-0.005694235862475416,-0.01164116380811242,-0.013059325209999528,0.0006733968664782708,-0.0017117855465285103,-0.00985609662085185,-0.0029884783437859135,1.134879047756412,-0.014529666647458028,1.0,0.0
2012-05-10,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,0.0020609115301368774,-0.002023088764821601,0.0037996803098803156,0.004672939730041126,0.0042076179550307735,-0.002949290998824239,-0.0020585421004950533,0.0019402609012093563,-0.0011452345994491576,1.1335793450047313,-0.01565826136994397,1.0,0.0
2012-05-11,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.0030191298364243835,-0.00015614714286282805,-0.002531205164939543,-0.006235711904821528,-0.012925889657227518,0.008234997424962032,0.0029998642654591734,-0.007848817296009614,0.001476018682758706,1.1352525292963478,-0.014205354573506801,1.0,0.0
2012-05-14,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.011122926470189753,-0.009392514367047688,-0.013397684587586056,-0.0193410810321466,-0.023030682284609583,0.013878249431485301,0.000257130850561893,-0.014628459435203744,-0.0019034599073846923,1.133091621622075,-0.016081775157990696,1.0,0.0
2012-05-15,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.005757966682624627,-0.003308462166191184,-0.0018001545895112159,-0.012634127023013253,-0.008742513744472546,0.004035784537025577,-0.0012847468777685833,-0.010562401311462466,-0.002249187761240502,1.1305430858143584,-0.018294791987366943,1.0,0.0
2012-05-16,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.0038319115523126612,-0.006808485011280396,-0.007231891433802318,-0.009938384641539955,-0.014306331717486742,0.00287291823511282,0.0005146195837273382,-0.0018716500642463885,-0.0005529921888075791,1.1299179043187926,-0.01883766729910974,1.0,0.0
2012-05-17,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.01494237171997348,-0.021357871304206633,-0.02294475431286358,-0.012305589668256012,-0.013717086156494585,0.017548359819222092,-0.0074775489107450355,0.022101053281684102,-0.0036646876910553954,1.1257771080829324,-0.022433320822685787,1.0,0.0
2012-05-18,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.008595535448716163,-0.013069831035650292,-0.00946058450052778,-0.007248560871193632,-0.009607603599013359,0.00024155723066954238,-0.003889640157906271,0.01138779161955572,-0.0026915149961685095,1.122747062114184,-0.025064456199446195,1.0,0.0
2012-05-21,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,0.017042137375347544,0.02757220028764218,0.02329085078510218,0.02179354315509574,0.02358680812749503,-0.002095466639664423,0.001125334321245397,0.0006467713402269482,0.0035543592388657726,1.126737708507319,-0.02159918504204006,1.0,0.0
2012-05-22,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,0.0017411616351639125,-0.0011203344255452663,-0.006035703769273759,-0.003667309258705842,-0.010532202089347908,-0.011197025647633474,-0.002685542407930619,-0.016757749444190395,-0.005013134889342258,1.1210892203896632,-0.026504040303266918,1.0,0.0
2012-05-23,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,0.0005296681953952387,0.0019198153482529179,0.006427587566880888,-0.008198350629224471,-0.006905587121532886,0.006911881529312325,0.0024256696722728677,-0.003029351796368651,0.0020941431992990214,1.1234369417563497,-0.02446540035972289,1.0,0.0
2012-05-24,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,0.0019634021755727815,-0.006575201148680598,0.0020898721847251167,-0.006607585931149185,-0.005076990980279916,-0.0038164438168521997,0.00017346726345390806,-0.0013859452168922815,-0.0005410766147895191,1.1228290762989745,-0.02499323931850639,1.0,0.0
2012-05-25,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.0032495236210614564,-0.0012881439024239327,-0.0006525598380200393,-0.003528271458707266,-0.004833098738951769,0.003734910879972908,0.0025055775076214815,0.008352766698997982,0.002632435377486083,1.1257848512822939,-0.02242659702840044,1.0,0.0
2012-05-29,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,0.01203925155165475,0.012647059365663793,0.014388561131101874,0.012602181455061423,0.02787144116680018,-0.00308423782352385,0.0014658914942522472,-0.010931873240010326,0.0014794232203351565,1.1274503635323825,-0.020980352236462108,1.0,0.0
2012-05-30,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.014616541025181284,-0.008466919948864948,-0.019362402895236386,-0.023892101626389106,-0.01742817321625223,0.025045727129493933,0.0008612431112435814,0.005875957660694375,0.0012615744897426198,1.128872726149466,-0.01974524602388683,1.0,0.0
2012-05-31,0.026296949341506726,0.025171411872464522,0.04792501385890667,0.015338590102414555,0.013194632485995849,0.08731715761415239,0.6809308802222969,0.10382536450226242,-0.0022031405659426184,-0.004341135694782672,-0.0013127962688574968,0.004196407920976419,0.004252849161951122,0.01150784164543861,0.007035314443370133,-0.0019109059027897501,0.005487351970342806,1.1350672481275685,-0.014366243168218107,1.0,0.0
2012-06-01,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,-0.025499549636033514,-0.0269469829607063,-0.030549632667187687,-0.02566175205845589,-0.02715610617690345,0.023462691415464754,0.006123534182905566,0.03804809984180757,0.006580723819527067,1.1425368122040866,-0.007880059627305314,1.0,0.00399690988050403
2012-06-04,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,-0.0004680816288127332,0.0075856354178309715,-0.0023059234685423036,0.008343112819521714,0.004351371343065846,-0.007932940967026347,-0.007617613511848198,-0.001143464145896722,-0.0057191955128114555,1.1360024207945072,-0.013554187538455498,1.0,0.0
2012-06-05,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.007543456592780551,0.0040989701024449765,0.012816170991906795,0.007217348429584547,0.0027104383579428237,-0.013466635110907177,-0.002149968026063931,-0.001144870256241326,-0.0016660054141357061,1.1341098346109921,-0.015197611602768002,1.0,0.0
2012-06-06,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.022219896326464372,0.0226472126579913,0.024365844792174407,0.027536067448735935,0.028809403117984633,-0.020186797455060024,-0.0029313438798634905,0.0004454100462343291,-0.0005209243765365622,1.1335190491524734,-0.015710619172955687,1.0,0.0
2012-06-07,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.0006061569184385718,-0.004006723041233506,-0.006562744238916451,0.001439367391916857,0.0060295955276501445,0.0015181259250809376,0.002070081708149374,-0.017388437571983495,-0.0006069883159005706,1.1328310163337871,-0.01630807132658263,1.0,0.0
2012-06-08,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.007920079458020979,0.009589300986251104,0.013472505389452216,-0.0032930825318362444,-0.008662488604901153,-0.00023949557247071596,0.0036984788881362363,0.0014875385514176998,0.0035931102225410247,1.1369014030389877,-0.012773557801834978,1.0,0.0
2012-06-11,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,-0.012778768532164086,-0.01700368623231796,-0.02233440690781574,-0.009735589918614895,-0.01460669143459592,0.004542294155787552,-0.00017187238919724734,0.004063373582424035,-0.0015110261059291421,1.1351835153391283,-0.01426528272845995,1.0,0.0
2012-06-12,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.011425241888305848,0.012060614398827774,0.012542420129661558,0.01651557755612343,0.020651934219341417,-0.009184908369539002,-0.002923425028701132,0.007055420696368664,-0.0002776984463275457,1.134868276640622,-0.014539019727937474,1.0,0.0
2012-06-13,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,-0.00641507097750349,-0.006896874166375966,-0.011612882813113679,-0.008017120213516638,-0.003675031421702002,0.009821153250293868,0.00361000648338905,0.004209384361180568,0.002654758650093024,1.13788107801475,-0.011922858666230884,1.0,0.0
2012-06-14,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.010544493179992287,0.003694832734069564,0.011350471803591944,0.007402983411064046,0.007076110427791882,-0.0012728075269130557,-0.0012019577558488592,0.0040016878921314,0.0006347346687711591,1.1386033305839045,-0.011295691849206091,1.0,0.0
2012-06-15,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.010175311696941414,0.012347701727116522,0.013296884397908215,0.014037400328694272,0.018116201838328294,0.005552889420441964,0.004115696477322572,0.0005703370916343431,0.005029026888892013,1.1443293973491928,-0.006323471298352534,1.0,0.0
2012-06-18,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.0019364236799068735,0.009323017706758918,0.0011646668400890903,-0.002832551363419533,0.002050029288466426,0.005365767700586943,-0.0004279006933733953,0.0005700119926439484,0.0005670134423914521,1.1449782475000134,-0.005760043349189892,1.0,0.0
2012-06-19,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.009626126374500998,0.010327018578975,0.0171844264481944,0.01647638727724754,0.015996081809210416,-0.013148422937209858,-0.0009425686718698145,-0.00488743251355217,-0.0004641653114036855,1.144446788315212,-0.006221535048278826,1.0,0.0
2012-06-20,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,-0.0016225937776717103,0.0007783092355895249,-0.0015272532606562805,0.005762596166569711,-0.0032796347875039267,0.004931710030444236,0.00042872097597790315,-0.0076007291017896605,-0.0001379866908026402,1.1442888698900928,-0.006358663250048302,1.0,0.0
2012-06-21,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,-0.022694622221648864,-0.0252023333552156,-0.024622322403044627,-0.02652411491569051,-0.037309921827320736,0.005301460014099035,0.0015397111184602963,-0.025651569647767936,-0.004563748360284834,1.1390666234364397,-0.01089339227135222,1.0,0.0
2012-06-22,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.007672651590724833,0.010473067482488219,0.011290895183446281,0.008499908990160954,0.0031809045754926935,-0.013427625567274504,-0.000769246821461067,0.004070084458850154,-5.9101486068744704e-05,1.1389993029062633,-0.010951849941749359,1.0,0.0
2012-06-25,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,-0.016164955272171433,-0.019446058871595007,-0.0157380660722799,-0.022547794906901064,-0.01869748241370406,0.014453096804088794,0.0025640047692636614,0.007310705795067207,0.0014713778608807654,1.1406752012641181,-0.009496586390408623,1.0,0.0
2012-06-26,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.005013472575158495,0.006257530222927521,0.0039051262638762907,0.0065240728665907355,0.00859083501639235,-0.003949855686308901,0.0010232866850623523,-0.007441769628189654,0.0002651532741597547,1.1409776550284862,-0.009233951167223586,1.0,0.0
2012-06-27,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.00897614248241041,0.006059862225775703,0.016142365200115805,0.009396012488163574,0.006394718790968312,0.0015819883702512527,0.0013631008305097225,0.0013750646525156895,0.0026220156291466576,1.1439693162724782,-0.006636147102355938,1.0,0.0
2012-06-28,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,-0.0028578755283117374,-0.011191295202878315,-0.0016807167018235702,0.002075874576951353,-0.004792150776954163,0.002446160510615414,0.0015314518209947892,-0.01171527648442705,-0.0004630621272872004,1.1434395874073338,-0.007096136281249055,1.0,0.0
2012-06-29,0.025962583836069385,0.025626295975359245,0.04941178893522502,0.01520151498860619,0.013567540210092629,0.08675092166480235,0.6779716469103886,0.10550770747945659,0.02462119008832797,0.03102469613130676,0.028688671156171353,0.035448849937432136,0.043348896284034044,-0.013092306532343834,-0.000255061906666576,0.02703926037894977,0.005523006413666086,1.149754811582224,-0.0016123218737765788,1.0,0.0
2012-07-02,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,0.0030079159117173404,0.002956904283653472,0.011497001798227657,0.006583370850486325,0.0,0.01026485088522211,0.0052937901973466595,-0.0006446184566977209,0.005261844035047654,1.1558046420793153,0.0,1.0,0.010842069954474311
2012-07-03,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,0.006571698043912555,0.008356561519343941,0.012962320940997252,0.009105188052778601,0.019737334997044442,-0.007714992195101189,0.0008480734004283619,0.015165930436317865,0.0028196626802429008,1.1590636212942378,0.0,1.0,0.0
2012-07-05,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,-0.004522726037866853,0.0006165263929345244,-0.0011041594823204548,-0.016689976740142054,-0.010579532196798525,0.00509725594033128,0.0025411444544989337,-0.011368929003809924,0.0005090688763037846,1.1596536645094948,0.0,1.0,0.0
2012-07-06,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,-0.009548555932769709,-0.012553251661199027,-0.011237309937439655,-0.009461611785499091,-0.01840057248464788,0.009250800459287056,0.002534191742455505,-0.012734817475435811,-0.00019861074775851927,1.1594233448280458,-0.0001986107477583987,1.0,0.0
2012-07-09,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,-0.001255761645859721,-0.0018733849211427511,-0.003856919330264219,-0.002227633966727982,-0.0036175395140078948,0.008775596963941368,0.0006744489924228603,0.0021445114458558123,0.0010882330474531274,1.1606850676278762,0.0,1.0,0.0
2012-07-10,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,-0.008758530330359449,-0.00989272550814757,-0.011156475147353184,-0.006712034485598206,-0.011193729938909325,0.0020271737223129804,-0.00025190610877601216,-0.012345429133628905,-0.0024756858903173147,1.1578115759828478,-0.002475685890317325,1.0,0.0
2012-07-11,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,0.0001494318034644948,-0.005538187772072156,-0.003409188428988408,0.003056675922921581,0.005221977737083439,0.0012449542499197719,0.0016848142874179572,0.005505759456807979,0.0016364490783127546,1.1597062756692247,-0.000843288145898069,1.0,0.0
2012-07-12,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,-0.0048570895515887,-0.009406390284198984,-0.0034211984896783676,-0.010019439145839026,-0.016807401546314438,0.007051035183155641,0.005039510001587644,-0.0026180337806911425,0.002931599536087126,1.1631060700489741,0.0,1.0,0.0
2012-07-13,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,0.016638315049214647,0.015102696445072894,0.012361619122261303,0.014080376377334947,0.019148414478639797,-0.0026292235532414665,0.00033462592303923344,0.010106714486149748,0.0028559288886101986,1.166427818274945,0.0,1.0,0.0
2012-07-16,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,-0.0023598268544811063,-0.0028443344575412866,-0.004019708969019931,-0.00020276877265246185,-0.0023410129323253592,0.004634502005500529,0.00275989415559863,0.0004540770166103769,0.0019886283435603847,1.1687474096950838,0.0,1.0,0.0
2012-07-17,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,0.00684348064971374,0.005208257561504226,0.00351848604676519,0.0028331108817147843,0.013193986576114813,-0.00789106401248496,0.0,-0.004810237265714612,-0.0004759515939730195,1.1681911425024876,-0.0004759515939730674,1.0,0.0
2012-07-18,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,0.007380008981618502,0.013445997661677644,0.0061264658660133975,0.007851445654755373,-0.0025733252708994847,0.0005434831724571154,0.005496034497429747,-0.0027404308099869823,0.004452604489369489,1.173392635628036,0.0,1.0,0.0
2012-07-19,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,0.0026166950864476846,0.010966455473547576,-0.003371301453091391,0.009181520387177233,0.009232898760328734,-0.0025651753929123444,0.0017433001835325257,0.002153848840419137,0.0016235237391277076,1.1752976664272958,0.0,1.0,0.0
2012-07-20,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,-0.00919024305851135,-0.013298902601831308,-0.012839917715127491,-0.02372424538249085,-0.014917854918357953,0.012144902744889663,0.0007463715757882738,0.0018888999802886275,1.9712439739210177e-05,1.175320834411721,0.0,1.0,0.0
2012-07-23,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,-0.010163445874997734,-0.01221626241425966,-0.016092388836583815,-0.020763507139232917,-0.02652112993027078,0.005596800926002565,-0.003236997278838416,-0.004173461525684985,-0.0041480144760741074,1.1704455865765495,-0.004148014476074269,1.0,0.0
2012-07-24,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,-0.00862410833058913,-0.007910121136201376,-0.01321981107653869,-0.010860640663175491,-0.004266660024901281,0.007844473190885992,0.0015783411679910486,0.0031969069033825903,0.000813000666158669,1.1713971596181387,-0.003338386148447836,1.0,0.0
2012-07-25,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,0.00022398665219647285,-0.0066930027884506416,0.002215652197145701,0.005236186213686711,0.004798605621192831,0.0025763531707889697,0.0019069210581417195,0.013907490755906693,0.0030144014312071562,1.1749282208926037,-0.0003340479532244478,1.0,0.0
2012-07-26,0.025519048347334018,0.02416543507671471,0.04799931087642048,0.015236076774113795,0.012739912519536076,0.08569077140116402,0.6887791550793553,0.0998702899253616,0.016362723522735934,0.013183794312753072,0.008554919311641207,0.030043320151398323,0.022354806058959564,-0.009198142732468995,0.0015718511149511727,0.007041420048144786,0.002887015094078643,1.1783202564007798,0.0,1.0,0.0
