,px_SPY,px_QQQ,px_IWM,px_EFA,px_EEM,px_TLT,px_LQD,px_GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_SPY,w_QQQ,w_IWM,w_EFA,w_EEM,w_TLT,w_LQD,w_GLD,score_SPY,score_QQQ,score_IWM,score_EFA,score_EEM,score_TLT,score_LQD,score_GLD,port_ret,port_ret_ew
2015-02-03,170.602294921875,94.92499542236328,103.24563598632812,46.317771911621094,32.13951110839844,100.74948120117188,84.44396209716797,121.05000305175781,0.014461112402055942,0.009609705229396415,0.01789999848059054,0.015978114583483194,0.01888180443559051,-0.02116641978588385,-0.008086056982558598,-0.011190942147351168,-0.25,-0.25,0.0,0.0,0.0,0.25,0.0,0.25,-0.547802172723921,-0.5459653686629682,-0.46334204302476867,-0.23902977219525007,-0.30391002758092295,1.3152186947095053,0.02381064687289942,0.7610200426054259,-0.014107044891171844,0.004548414526915373
2015-02-04,169.95274353027344,94.84199523925781,102.86341094970703,45.93516159057617,31.98068618774414,100.92167663574219,84.56098937988281,121.58000183105469,-0.0038074012538871216,-0.0008743764773035956,-0.003702093875151413,-0.008260551085552681,-0.004941734182533741,0.0017091446280153022,0.0013858573165974608,0.0043783458565487265,-0.25,0.0,-0.25,0.0,0.0,0.25,0.0,0.25,-0.6356478216400749,-0.389060308319521,-0.48019092544459197,-0.19134932929926743,-0.2593557867197329,1.3255836427132675,0.1169450184109877,0.5130755102989334,0.003399246403400641,-0.0017641011341583829
2015-02-05,171.6683807373047,95.66256713867188,104.19254302978516,46.56793212890625,32.17127990722656,99.81359100341797,84.29253387451172,121.79000091552734,0.01009478971268063,0.008651988998586546,0.012921330022081179,0.013775297972607792,0.005959650720548382,-0.01097965936816181,-0.003174696835263835,0.0017272502164005221,-0.25,0.0,0.0,0.0,-0.25,0.25,0.0,0.25,-0.5415931415567071,-0.2793352833493312,-0.24985477988495033,-0.03962608792623373,-0.6401039931473325,1.3797695131497936,0.0909046065827156,0.2798391661320452,-0.006326712396247575,0.004871993929934926
2015-02-06,171.19366455078125,95.08175659179688,104.07960510253906,45.98666763305664,31.623315811157227,98.04674530029297,83.41139221191406,118.63999938964844,-0.002765309397598781,-0.006071450560521385,-0.0010839348379644287,-0.01248207659813172,-0.017032710468763423,-0.017701454134282146,-0.010453377328879854,-0.025864204796777424,-0.25,0.0,0.0,0.0,-0.25,0.25,0.0,0.25,-0.48198309245467935,-0.32778231905799127,-0.2426244482927853,-0.00334652762476767,-1.0696560264515547,1.413634106790596,0.2683018260231443,0.44345648106803787,-0.005941909766174341,-0.011681814765364895
2015-02-09,170.42738342285156,94.77748107910156,103.25430297851562,45.765933990478516,31.57566261291504,97.88954162597656,83.46649932861328,119.16999816894531,-0.004476106811197922,-0.003200146101650425,-0.007929527818734017,-0.004799948635970663,-0.0015069007477506169,-0.0016033543371065662,0.0006606665497108644,0.004467285755423989,-0.25,0.0,0.0,0.0,-0.25,0.25,0.25,0.0,-0.3938506312177402,-0.26048433966887174,-0.24747774944621154,0.015572908010194564,-0.9186718876949811,1.2520653085907218,0.30201450591389833,0.25083188551298985,0.0012600799428882092,-0.0022985040184094196
2015-02-10,172.24305725097656,96.25262451171875,103.91454315185547,46.18533706665039,31.496253967285156,97.11091613769531,83.2392807006836,118.47000122070312,0.010653650790495739,0.015564281892932241,0.006394311464939406,0.009164088648537794,-0.0025148687013587523,-0.007954123345027764,-0.00272227336425257,-0.005873936049321848,0.0,0.25,0.0,0.0,-0.25,0.25,0.0,-0.25,-0.04461028156874955,0.14576835799065394,-0.1236237368572364,0.03401229099392328,-0.8139609988858245,0.9180929410833909,0.07538151709038778,-0.19106008984654546,0.0039997408246462696,0.0028388914171180307
2015-02-11,172.3429718017578,96.60295867919922,103.76685333251953,45.93516159057617,31.265941619873047,97.2905502319336,83.29436492919922,117.06999969482422,0.0005800788279997082,0.0036397362592208715,-0.0014212622685557674,-0.0054167727673652966,-0.007312372692045654,0.0018497827163279634,0.0006617576227465616,-0.011817350480741395,0.0,0.25,0.0,0.0,-0.25,0.25,0.0,-0.25,0.09075923940714924,0.3084885218200133,-0.009309667375099556,-0.13731911300114646,-1.0258574645431526,0.9136061229445015,0.1597084757700741,-0.3000761150223395,0.006154810537083971,-0.002404550347801626
2015-02-12,174.0003662109375,97.72772979736328,104.94828796386719,46.64887237548828,31.93303871154785,96.9686279296875,83.50773620605469,117.33999633789062,0.00961683781968281,0.011643236744945051,0.01138547227178388,0.015537352219928469,0.021336222647162728,-0.0033088753376216973,0.0025616532047136875,0.0023062837940568404,0.0,0.25,0.0,0.0,-0.25,0.25,0.0,-0.25,0.18133333979995217,0.3543747850641011,0.1852270880949121,-0.13547614182145903,-0.9098845904802715,0.7815483496429296,0.04096505446398572,-0.4980878847641502,-0.0038270362584740536,0.008884772920581471
2015-02-13,174.71664428710938,98.56673431396484,105.57376098632812,46.95790481567383,32.29834747314453,95.97290802001953,83.17733001708984,117.9800033569336,0.004116532003751949,0.008585122342872564,0.005959821113768804,0.006624649738541821,0.011439837119684215,-0.010268474772995306,-0.003956593771738293,0.005454295543013465,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.23411670094173445,0.5090114578518549,0.5539255945252755,-0.390234317345208,-0.9942363977944932,0.7837017247884108,-0.028390524976448638,-0.6678942379911259,-0.005300696580481046,0.0034943986646124026
2015-02-17,174.991455078125,98.65892791748047,105.90387725830078,47.06828689575195,32.22687911987305,94.52796936035156,82.7918472290039,116.01000213623047,0.0015728941689381326,0.0009353419706690236,0.003126878012950751,0.002350660245839631,-0.002212755724759874,-0.015055693210489829,-0.004634469368116734,-0.01669775525216033,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.3275300175559628,0.6337850086246024,0.6257917726235906,-0.3495755866294554,-0.9192754854678131,0.6059984639788418,0.08850494892331644,-1.0127591396090447,0.005743182740134994,-0.0038268623946411534
2015-02-18,175.00808715820312,98.79724884033203,106.01679229736328,47.34787368774414,32.21894073486328,95.08948516845703,83.08787536621094,116.33999633789062,9.504509846314235e-05,0.00140201120943928,0.0010662030700452352,0.005940024811428302,-0.0002463280722976302,0.0059402080876709284,0.0035755711113463207,0.002844532329830063,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.2597899479763941,0.5742696109672563,0.6636270009829107,-0.32262951521368155,-1.0619457818755698,0.6391484087216492,0.12669491620025541,-0.8789545877592146,0.0011020517250459327,0.002577158455740705
2015-02-19,174.88319396972656,99.28584289550781,106.02549743652344,47.406734466552734,32.083927154541016,94.46054077148438,83.07408142089844,115.94000244140625,-0.0007136423836440198,0.00494542166822276,8.211094649746009e-05,0.001243155694736764,-0.004190503388467159,-0.006614237061631334,-0.0001660163441621343,-0.0034381460295276334,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.30630856254852823,0.7430639826192469,0.6766565100285622,-0.19344354782962556,-1.2235970979771569,0.6534280303769449,0.18883735323485595,-1.1512537930013556,0.0031640455081787533,-0.001106482112246912
2015-02-20,175.9325408935547,99.94969177246094,106.31216430664062,47.84819793701172,32.29834747314453,94.73757934570312,83.19795989990234,115.27999877929688,0.006000273096623321,0.006686239020519569,0.002703754069051323,0.009312252265982535,0.006683107014010536,0.002932849758810363,0.001491180845879736,-0.005692631086866906,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.3491275108094574,0.7480228280978356,0.6113600619523747,-0.053929736612990886,-1.234398234636561,0.5269156116729264,0.22311307938382324,-1.1702111206668653,0.0020998792906068153,0.0037646281230013096
2015-02-23,175.90762329101562,100.05107879638672,106.4164047241211,47.67897415161133,31.972736358642578,95.82317352294922,83.48025512695312,115.43000030517578,-0.00014163157317292896,0.0010143805561360075,0.0009805126079438509,-0.0035366804330470014,-0.010081355238768519,0.011458960475279723,0.003393054678148655,0.0013011929863573357,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.3477896266585407,0.6409123822355279,0.4965953121067973,-0.1142340712597953,-1.0171280732998953,0.422395239171941,0.1259134207021447,-0.9022438363152606,0.0026937638541227604,0.0005485542573596403
2015-02-24,176.4073028564453,100.12484741210938,106.55538177490234,47.97328567504883,32.43335723876953,97.08091735839844,84.02405548095703,115.26000213623047,0.002840579368200702,0.0007373095483835801,0.0013059739345784305,0.006172773820628752,0.014406676831163479,0.013125675024194372,0.00651411945467717,-0.0014727381832787545,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.488424456564112,0.7564527428559717,0.6152123631787018,-0.06663108272895789,-0.8966222233460257,0.1670272070534326,0.07367125963817034,-1.1375347232154045,-0.0027226637912306784,0.005453796224818466
2015-02-25,176.2574462890625,99.87593841552734,106.677001953125,48.01008224487305,32.36982345581055,97.50018310546875,84.09973907470703,115.69999694824219,-0.0008494918575154831,-0.0024859862762889318,0.0011413799678328118,0.0007670220896158764,-0.001958902450068911,0.004318724611166225,0.0009007372152747273,0.0038174111040851777,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.49459486989878165,0.8834742426447987,0.5515471854957432,-0.11186173874005975,-0.9974120085211744,0.1631432145645721,0.02075744432272346,-1.0042432096653848,-0.0008007787406180966,0.0007063618005126865
2015-02-26,176.04917907714844,100.38299560546875,107.06793212890625,47.87763595581055,32.37776565551758,96.16755676269531,83.64541625976562,116.06999969482422,-0.0011816080188322697,0.005076870345205986,0.003664615321238962,-0.0027587182289537937,0.0002453581409820327,-0.013667936821532889,-0.00540219054113622,0.0031979494930112207,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.49346970254734707,0.7871626646811971,0.8717521727792227,-0.0575957673963995,-1.089219363756003,-0.268395059513726,-0.1490400963066701,-0.5881342530349686,0.0013245445081129237,-0.0013532075387521214
2015-02-27,175.4495391845703,99.94044494628906,106.48591613769531,47.89971160888672,32.35394287109375,96.97612762451172,83.84505462646484,116.16000366210938,-0.0034060930912682696,-0.004408621764178333,-0.005435950612273088,0.0004610848600909989,-0.0007357760469728358,0.008407938072209298,0.002386722137639019,0.0007754283408443197,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.5957813702950575,1.0652820916160768,0.9073929002537979,0.09782414504512588,-0.7078426996797145,-0.2583890107622639,-0.22021422175068686,-1.4798345750173927,-0.0024710561675807263,-0.00024440851298861144
2015-03-02,176.55726623535156,100.84395599365234,107.25904083251953,47.97328567504883,32.30629348754883,95.16983032226562,83.11824798583984,115.68000030517578,0.006313650385914915,0.009040494545014877,0.0072603469347487515,0.001536002278319737,-0.0014727535291376714,-0.018626205711574917,-0.00866844972387426,-0.004132260173905,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.42176275106617694,0.8278279792975318,0.8476479451597765,-0.13300823238004117,-0.9595931375186562,0.3239059231682363,-0.032385704698567,-1.2961575240944567,0.005476463795701575,-0.0010936468743116962
2015-03-03,175.83262634277344,100.37378692626953,106.6248779296875,47.67897415161133,32.06010055541992,94.82477569580078,83.06993103027344,115.47000122070312,-0.004104276805080187,-0.004662342554395682,-0.005912442418930963,-0.006134904443090394,-0.007620587370191223,-0.0036256723931986645,-0.0005813038260219505,-0.0018153447779967191,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.3761424114795738,0.8253000310756904,0.724317620988514,-0.013059102855141336,-0.7010379246272582,0.3782486142278857,-0.029950261835891445,-1.5599613884533732,-0.0002847132062846758,-0.004307109323613223
2015-03-04,175.09133911132812,99.9865493774414,106.29476928710938,47.4876708984375,31.710678100585938,94.854736328125,83.01472473144531,115.11000061035156,-0.004215868504405029,-0.0038579549570304517,-0.0030959814349875714,-0.004012318984999874,-0.010898981874057578,0.0003159578507239136,-0.0006645761967468689,-0.0031176981600916642,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.3605218739720053,0.8023661048650411,0.80651999054628,0.028229471527632166,-0.904047405377586,0.3306381763858094,-0.007331520168041367,-1.4168966917511405,0.0017656859105328049,-0.0036934277826993905
2015-03-05,175.2829132080078,100.16173553466797,106.6075210571289,47.5980339050293,31.66302490234375,94.73474884033203,83.12517547607422,115.0,0.001094138051899174,0.0017520972402522705,0.0029423063064821786,0.0023240349443085506,-0.001502749266068415,-0.0012649604272568782,0.0013304958245206056,-0.0009556129768769628,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.26472276942418377,0.8281388937796701,0.7774336686203811,-0.03431353510172405,-0.7649132581057241,0.2040181414818742,-0.09452483129352496,-1.1805618488051361,0.0017881914474199567,0.0007149687121575654
2015-03-06,172.8177490234375,99.02771759033203,105.26103210449219,46.9505500793457,31.178590774536133,92.6418228149414,82.24161529541016,111.86000061035156,-0.014063916096858309,-0.011321867959680376,-0.012630337327843466,-0.013603163251984185,-0.015299679335809668,-0.022092485080823843,-0.01062927296819216,-0.02730434251868208,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.3238563598378495,0.915076463525113,0.8266107433377053,0.1117260177291269,-0.700231800241542,-0.02529262441336469,-0.006311345529146039,-1.445433814245742,0.004662954141741976,-0.01586813306748426
2015-03-09,173.5339813232422,99.31352996826172,105.721435546875,47.02412033081055,31.059463500976562,93.49699401855469,82.57296752929688,111.97000122070312,0.004144437153313252,0.0028861856547282017,0.004373921034004136,0.0015669731524021735,-0.0038208036540530177,0.00923094103320432,0.004029009312335408,0.000983377523255502,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.42579459994877233,1.0321851370221506,0.653563760539281,0.3046491085473664,-0.4518863829349674,-0.3347791917207735,-0.15154884394814572,-1.4779781874536835,0.0025243832048824633,0.002924255151148747
2015-03-10,170.71893310546875,97.46961212158203,104.50525665283203,46.00138854980469,30.36855697631836,94.72721099853516,82.70410919189453,111.41999816894531,-0.01622188459175522,-0.018566632837126673,-0.01150361691318258,-0.021749089059211135,-0.0222446380838639,0.013157823873314323,0.0015881912267610154,-0.004912057209624399,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.43975691794537347,0.9913510735401136,0.8556143077873469,0.14951244522129423,-0.7605568918822871,-0.20321037796219,0.06479833583038576,-1.5372658104800365,-0.0007283886142052387,-0.010056487949336071
2015-03-11,170.3191375732422,96.90718078613281,105.14810943603516,46.11911392211914,30.598846435546875,95.41737365722656,83.12517547607422,110.75,-0.0023418347628705316,-0.0057703249577688576,0.006151391841835219,0.002559169973467057,0.0075831544912752236,0.00728579097195281,0.0050912377667076125,-0.006013266738071565,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.2678895027996826,0.7709670034329448,0.906199747556526,0.15247177858556527,-0.6663989449970735,-0.02349910014169454,0.23475590842154076,-1.6423858956574915,-0.00029720521728432425,0.001818164823315871
2015-03-12,172.48455810546875,97.5433578491211,106.8941879272461,46.69301986694336,30.789453506469727,95.34984588623047,83.04230499267578,110.72000122070312,0.012713900287895541,0.006564808281775081,0.01660589525171763,0.012443993303803857,0.0062292240762849005,-0.0007077093867483564,-0.000996936041624208,-0.0002708693390236494,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.37545762210101097,0.719678431053761,0.9652905665286626,0.370605291813421,-0.520913694167215,-0.4418319624449442,-0.0043748064194444325,-1.4639114484652525,0.0043030871990578645,0.006572788304260099
2015-03-13,171.4268341064453,97.11927032470703,106.51194763183594,46.4207763671875,30.416200637817383,95.05725860595703,82.8076171875,110.87999725341797,-0.006132282278722423,-0.004347682238600381,-0.003575875385014471,-0.005830496732309176,-0.012122750687143968,-0.0030685658435415375,-0.002826123446314277,0.001445050857576513,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.34355961252692657,0.7648675342040576,1.097880590485656,0.4171987666619468,-0.7403716210862541,-0.46603222036984343,0.0567478227917348,-1.4738504852142238,0.0006885355514881508,-0.004557340719258715
2015-03-16,173.71719360351562,98.37310791015625,107.13744354248047,46.94318771362305,30.781503677368164,95.97245025634766,82.89048767089844,110.80999755859375,0.013360565800615287,0.012910286303193574,0.0058725422316621145,0.011253826138177603,0.012010146957558865,0.009627793435369236,0.0010007591839140684,-0.0006313103946443688,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.43256912410649073,0.8843436615146931,0.8808145625644087,0.28083485561067156,-0.7507894836403941,-0.37465131574419813,0.07903358807607691,-1.4321549924877481,0.0018509979929852982,0.008175576206980797
2015-03-17,173.20083618164062,98.52984619140625,107.42412567138672,46.82546615600586,31.138877868652344,96.7676010131836,83.02852630615234,110.20999908447266,-0.0029724025075693605,0.0015933041517113278,0.0026758350715414547,-0.002507745284264673,0.011610030329575416,0.00828519804081318,0.0016653133445416746,-0.005414660114975933,0.0,0.25,0.25,0.0,-0.25,0.0,0.0,-0.25,0.15872791816889914,0.6864558649830041,0.7141685664435717,0.02040556228612861,-1.0497032435396294,0.41880930976379727,0.3460580435078501,-1.2949220216136217,-0.00048155774783667504,0.0018668591289216357
2015-03-18,175.2829132080078,99.4979248046875,108.28410339355469,47.826133728027344,31.90127182006836,98.63544464111328,84.05009460449219,112.37000274658203,0.01202117190810581,0.009825232157580244,0.00800544306777673,0.0213701571851439,0.02448366812162872,0.01930236575437272,0.012303823080913157,0.019598980855210835,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,-0.07330063346751592,0.40982564508802605,0.7586954216327311,-0.04012750125029339,-0.9698723933098339,0.9528915091799872,0.49732152516020534,-1.5354335730333064,-0.004193710038672527,0.015863855266341514
2015-03-19,174.48342895507812,99.64540100097656,108.4925765991211,47.26693344116211,31.361242294311523,98.13288879394531,83.62215423583984,112.29000091552734,-0.004561107744603388,0.0014822037402142385,0.0019252429399421178,-0.011692358199917097,-0.016928150350956073,-0.0050950837094770884,-0.005091491814090965,-0.0007119500676271429,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.0722217992405326,0.33856645522305273,1.081352974528293,0.06013726216189297,-1.1176110561695631,0.6182162462053513,0.4581120441322649,-1.5109957253218247,0.0036175649122620612,-0.005084086900814425
2015-03-20,176.02352905273438,100.29042053222656,109.44820404052734,48.31175994873047,31.829790115356445,98.65044403076172,83.85678100585938,113.56999969482422,0.00882662672827661,0.006473149034180503,0.008808228833363296,0.02210480840414486,0.014940346324542997,0.005274024266249233,0.0028057967671797357,0.011399045051747603,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,-0.14178380064266138,0.34513010461116644,1.160066329014148,0.08455091897419288,-1.510085062572867,0.9161209922473914,0.28475661030247584,-1.1387560919338457,-0.0030642845691695175,0.010079003176210605
2015-03-23,175.6805419921875,100.09637451171875,109.35260009765625,48.5545539855957,31.925094604492188,98.53041076660156,84.05009460449219,114.29000091552734,-0.001948529622105899,-0.0019348410294626195,-0.0008735085578535084,0.00502556804229215,0.0029941915667788255,-0.0012167534098754818,0.002305282844321299,0.006339713151693793,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,-0.18010018328383648,0.32551278135909617,1.0693696424087658,0.25007821816267334,-1.2406718417834233,1.0630040359154338,0.1795486464604649,-1.466741299239174,-0.0028560416715504022,0.00133639037322357
2015-03-24,174.6934051513672,99.73600006103516,109.32659149169922,48.4515495300293,32.05216598510742,99.48309326171875,84.17428588867188,114.56999969482422,-0.005618930984765624,-0.0036002747596157736,-0.000237841678513373,-0.002121416985870428,0.003980297699645696,0.009668918333994414,0.0014775864889158274,0.002449897428068226,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,-0.3693325291138119,0.3194247415561867,1.1153123451821645,0.06672352833142495,-1.1016483232568355,1.1840439463557486,0.13828783814889428,-1.3528115472037716,0.0007502203819417796,0.0007497794427323706
2015-03-25,172.13348388671875,97.45352935791016,106.71509552001953,48.22346115112305,31.54390525817871,98.6429672241211,83.89822387695312,114.7300033569336,-0.014653794528936781,-0.022885123743966118,-0.023887106842418793,-0.004707555921712792,-0.015857297355968636,-0.008444912698758467,-0.0032796478022263376,0.001396558108890389,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,-0.433879608557168,-0.09081905115104003,0.5623013679749458,0.4137096869816165,-1.055888185357798,1.2883711654195686,0.3917055318244936,-1.0755009071346189,-0.004467820073524753,-0.011539860098137192
2015-03-26,171.72357177734375,97.120849609375,106.58438873291016,47.80406188964844,31.250064849853516,97.10516357421875,83.38052368164062,115.4800033569336,-0.002381361836868212,-0.0034137270422843757,-0.001224820035745089,-0.008696996264127344,-0.009315283124273543,-0.015589592377208028,-0.006170573957224312,0.00653708688272836,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,-0.4700762021161165,-0.12239507927100154,0.5514677308384557,0.449431995111604,-1.3219669373249148,1.1618036201232464,0.3963987385188732,-0.644663865880146,-0.0035090540428519834,-0.005031908469375318
2015-03-27,172.1167755126953,97.50895690917969,107.26405334472656,47.929141998291016,31.337413787841797,98.31287384033203,83.71186065673828,115.05999755859375,0.002289748176571793,0.003996127519123593,0.006376774496681392,0.002616516331422014,0.002795160215121717,0.0124371374462513,0.003973793404833392,-0.0036370435238182175,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,-0.30676018928530274,0.060446784735716436,0.8076808132498897,0.5762785162372533,-1.2510438903872332,1.021271870502022,0.19614029528120855,-1.1040142003335545,0.004913948812907298,0.003856026758273373
2015-03-30,174.2165985107422,98.62708282470703,108.71922302246094,47.95857620239258,31.94097328186035,97.82528686523438,83.85678100585938,113.75,0.01219999033674668,0.011466904692343016,0.013566238011328391,0.0006141191532829104,0.019260028862136735,-0.004959543506881325,0.0017311805995490204,-0.01138534318086215,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,-0.2639986592727849,0.2674886323400195,0.7782202102999491,0.7074680566012644,-1.1852153784499677,0.9956110970659842,0.04164103784206055,-1.3412149964265248,0.0001830022057931202,0.00531169687095541
2015-03-31,172.6939697265625,97.5828628540039,108.37071990966797,47.215431213378906,31.869497299194336,98.03532409667969,84.00867462158203,113.66000366210938,-0.00873986059420051,-0.010587558110778272,-0.0032055335119619555,-0.015495559873952125,-0.002237752182292052,0.002147064814996824,0.0018113456526793748,-0.0007911765968406925,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,-0.49437505242650176,0.04396262819010249,0.8637013536962364,0.4869153758485027,-0.6650735170647514,1.0278325706551046,0.04794464875542422,-1.3109080076541173,0.0004926150205419033,-0.004637378800293676
2015-04-01,172.08331298828125,97.07464599609375,108.41426086425781,47.55388641357422,32.26658630371094,99.32295989990234,84.25019073486328,115.5999984741211,-0.003536062893499614,-0.00520805439650307,0.0004017778476155254,0.007168317465231722,0.01245984524916377,0.013134406552813838,0.00287489493637616,0.017068403567705115,0.0,0.0,0.0,0.25,-0.25,0.25,0.0,-0.25,-0.39571658447822744,-0.22922005965928807,0.545557409595566,0.5789843103896417,-0.43641458171941233,0.8304103737810736,0.11030285153028876,-1.0039037194396423,-0.0023063811997058314,0.005545441041112931
2015-04-02,172.7023468017578,97.13931274414062,108.61465454101562,47.965938568115234,32.751014709472656,98.2706069946289,84.11176300048828,115.27999877929688,0.0035972913510720073,0.0006661548685893415,0.0018484069822577442,0.008664952238759405,0.015013314430042612,-0.010595263233536323,-0.0016430554419827326,-0.0027681634865752702,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,-0.2654770274432474,-0.19529293930719974,0.701160670856878,0.39324221796547937,-0.2759621565017182,0.46905289221205065,0.048761533135330326,-0.8754851909175725,-0.00524800179868648,0.001847954713578348
2015-04-06,173.865234375,97.93401336669922,109.09392547607422,48.4515495300293,33.17192459106445,97.72187042236328,84.22248840332031,116.69000244140625,0.006733478697756423,0.008181040199983558,0.004412580761628426,0.010124079219766768,0.012851811930885138,-0.005583933884682479,0.001316408060920038,0.012231121417765056,-0.25,0.0,0.25,0.0,0.0,0.25,0.0,-0.25,-0.3484560680827429,-0.2590841835895511,0.696767589873486,0.41139598640772723,-0.22932192748639946,0.5195221575101424,-0.1120749499173353,-0.6787486047153276,-0.005033988309643883,0.006283323300502866
2015-04-07,173.40505981445312,97.76769256591797,108.39682006835938,48.38533020019531,33.00515365600586,98.54122161865234,84.52705383300781,116.11000061035156,-0.0026467313157865213,-0.001698294546129575,-0.006389956220502202,-0.0013667123234715195,-0.005027472391623489,0.008384522244076376,0.0036162007969773313,-0.004970450072155241,-0.25,0.0,0.25,0.0,0.0,0.25,0.0,-0.25,-0.3811009828897899,-0.22274171773488669,0.6516297547154551,0.4882391203478931,-0.18344220883044277,0.594221256693195,-0.012794452982991207,-0.9340107693184327,0.002402936852878984,-0.0012623617285768551
2015-04-08,173.9906768798828,98.5439224243164,109.32919311523438,48.59135055541992,33.69606399536133,98.57130432128906,84.49938201904297,115.47000122070312,0.003377162500657782,0.007939533377808727,0.00860147969550229,0.004257909460826159,0.020933407750693744,0.0003052803907093171,-0.00032737227562096294,-0.00551200918339656,-0.25,0.0,0.25,0.25,0.0,0.0,0.0,-0.25,-0.2518236065105376,-0.06654444793308961,0.7249079829150376,0.3767497987001898,0.22456382726004243,0.2127256585061266,-0.1287168295895082,-1.0918623833482615,0.0037485589597668068,0.004946923964647562
2015-04-09,174.7603302001953,99.16304779052734,108.93704223632812,48.657569885253906,34.02961349487305,97.29338073730469,84.07022857666016,114.66999816894531,0.004423531962254756,0.0062827351599124,-0.0035868816711462914,0.001362780187771362,0.00989876739187201,-0.012964458498175402,-0.005078776106150706,-0.006928232816320268,0.0,0.0,0.25,0.0,0.25,0.0,-0.25,-0.25,-0.15579141650812905,0.080290185504827,0.5295282109533271,0.35743754858323395,0.48501636860343544,-0.028352111845750927,-0.2716946390524676,-0.996434146238476,0.004579723660799173,-0.0008238167987477674
2015-04-10,175.7140350341797,99.56965637207031,109.45988464355469,48.75321960449219,34.053436279296875,97.43622589111328,84.18791198730469,115.97000122070312,0.005457215793148729,0.004100404239307798,0.004799491490619978,0.0019657726323745184,0.0007000603879152578,0.0014681898473061228,0.001399822655855143,0.011336906536289382,0.0,0.0,0.25,0.0,0.25,0.0,-0.25,-0.25,-0.16858199402159427,0.03392330039319699,0.5324413425360424,0.3325705648183793,0.43072754119842505,-0.02934344946623557,-0.25613525090382255,-0.8756020545543909,-0.0018092943284023222,0.003903482947852116
2015-04-13,174.9192657470703,99.32015228271484,109.52957153320312,48.444183349609375,33.85489273071289,97.57151794433594,84.16021728515625,115.13999938964844,-0.00452308369650023,-0.0025058245498319476,0.0006366431855411303,-0.006338786594810575,-0.005830352830051733,0.0013885190234466105,-0.00032896292941220207,-0.007157039081814864,0.0,0.0,0.25,0.0,0.25,0.0,-0.25,-0.25,-0.14943275397792063,0.0029540219496657083,0.5271925501763776,0.3666665802846824,0.4730614007865439,-0.18817283951824665,-0.27712258762971315,-0.755146372071389,0.000573073091679116,-0.0030823609341792263
2015-04-14,175.25390625,99.03367614746094,109.50346374511719,48.80473327636719,34.00579071044922,98.26309967041016,84.35401916503906,114.44000244140625,0.0019131140386421386,-0.0028843706807702985,-0.00023836291624701467,0.007442584472026503,0.004457198577960231,0.007087946776320075,0.002302773045679718,-0.006079528851422933,-0.25,0.0,0.25,0.0,0.25,0.0,0.0,-0.25,-0.13778772462778643,0.006853828566790177,0.490978540124956,0.27231399450520305,0.40667993045511047,-0.04133950001366676,-0.11945216962567633,-0.8782468993849302,0.0020963126186235026,0.0017501693077735525
