Date,port_index,bench_index,port_vol_ann,port_sharpe,port_sortino,port_beta,port_alpha,port_corr_bench,port_mdd_window,port_var_1d_5%,port_cvar_1d_5%,port_ann_ret_window,port_calmar
2023-09-25,164.5034340003057,118.29660151417004,0.21759963298203736,-0.10878653938530591,-0.18411274187686077,1.6500357688506377,0.00014276898128010482,0.8236773715075796,-0.09140787134715767,-0.02267127706912698,-0.0265413762809537,-0.023671911043628518,-0.25897015973301735
2023-09-26,160.88154040472728,116.55868180151276,0.21639372012333014,-0.9975776007150401,-1.628850041597715,1.6214845018904094,9.19226507091963e-05,0.8223303174076322,-0.10021559571392391,-0.02267127706912698,-0.0265413762809537,-0.21586952813043356,-2.1540512391569884
2023-09-27,161.14196675557392,116.6051984906281,0.21638460872084983,-0.8996109383124595,-1.464003484222204,1.6251386698003922,0.00019857336292809303,0.823918060682773,-0.10021559571392391,-0.02267127706912698,-0.0265413762809537,-0.1946619608877381,-1.942431809150957
2023-09-28,161.90197730816973,117.28121133605458,0.21666829263200413,-0.7758334231988397,-1.261862834211354,1.614586286481532,0.00010164486599206258,0.8231661176346562,-0.10021559571392391,-0.02267127706912698,-0.0265413762809537,-0.1680985031713357,-1.677368696696578
2023-09-29,163.04898624754884,116.99657615233552,0.2172223965080019,-0.5942653888455718,-0.9667187803408052,1.6340830556433028,0.00011856658769143519,0.8235644538089739,-0.10021559571392391,-0.02267127706912698,-0.0265413762809537,-0.1290877519267947,-1.2881004299499395
2023-10-02,166.38737428075868,116.95005946322019,0.22143331013262782,-0.2079112499518303,-0.3447752322287066,1.637384435769009,0.00039135303156023765,0.8088643683877557,-0.10021559571392391,-0.02267127706912698,-0.0265413762809537,-0.04603847629064594,-0.45939432842436695
2023-10-03,162.27903871664046,115.38455738457793,0.22540548488883214,-0.40877990235427186,-0.6667171123862096,1.6704529749636434,0.0006631472393064208,0.8331198454460209,-0.10021559571392391,-0.02403222125669582,-0.02677266359025483,-0.09214123210297409,-0.9194300692080009
2023-10-04,164.52677147182627,116.22477954053952,0.22708849366669523,-0.2301755120599641,-0.37821768700171315,1.689447545648775,0.0008073445383567828,0.8382655055072725,-0.10021559571392391,-0.02403222125669582,-0.02677266359025483,-0.052270210312657474,-0.5215776041672032
2023-10-05,165.1418463341177,116.18098753500104,0.2238688551635359,-0.5113682064985213,-0.828352120164089,1.6773077532564313,0.0007886479304364845,0.8333639653761694,-0.10021559571392391,-0.02403222125669582,-0.02677266359025483,-0.11447941495585458,-1.1423313321675825
2023-10-06,168.41986756575494,117.56038001624528,0.22228874714926564,-0.585260060598937,-0.9413561253883217,1.6463564220775737,0.000595741925488121,0.8355960859572216,-0.10021559571392391,-0.02403222125669582,-0.02677266359025483,-0.13009672562704097,-1.2981684607096078
2023-10-09,168.75385422926928,118.31301816112989,0.222345331759577,-0.5481097718204316,-0.8818265032030943,1.6253357806589432,0.0004238929553820675,0.8315064004432174,-0.10021559571392391,-0.02403222125669582,-0.02677266359025483,-0.12186964905607992,-1.2160746856604017
2023-10-10,169.32005305049532,118.92883949043276,0.22178211654406685,-0.6385317244882333,-1.0246996551182912,1.6123155216269387,0.00029170327608752647,0.8292463960361537,-0.10021559571392391,-0.02403222125669582,-0.02677266359025483,-0.14161491733753334,-1.413102584769223
2023-10-11,171.87404024387877,119.41599235032234,0.2221505916022419,-0.6133316879874446,-0.9858945463025509,1.6209790419919614,0.0004076547960147397,0.826541012167864,-0.10021559571392391,-0.02403222125669582,-0.02677266359025483,-0.13625199733481247,-1.3595887582583284
