Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_base_SPY,w_base_QQQ,w_base_IWM,w_base_EFA,w_base_EEM,w_base_TLT,w_base_LQD,w_base_GLD,ret_base,vol_ann,lev_raw,dd_base,dd_mag,dd_scale,lev_final,ret_targeted,eq_base,eq_targeted
2025-09-23,663.2100219726562,598.2000122070312,243.83999633789062,93.12000274658203,53.29999923706055,88.37418365478516,110.49140930175781,346.4599914550781,-0.005458462106667561,-0.006664469716240795,-0.0022530499528210512,-0.0019311270841750883,0.0005629873355568193,0.006965527008660821,0.001971445548389461,0.004078048498239895,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,0.001942795016902275,0.061700156329669714,1.620741436467205,-0.0004853536006809156,0.0004853536006809156,1.0,1.620741436467205,0.003148768386455521,2.2296776601243744,3.5403446197578
2025-09-24,661.0999755859375,596.0999755859375,241.60000610351562,92.58000183105469,53.119998931884766,88.03779602050781,110.04631805419922,343.32000732421875,-0.0031866378358165193,-0.0035167693325588445,-0.009228766156232027,-0.005815858097004245,-0.0033828317971504873,-0.003813664384916038,-0.004036423674142142,-0.009104369003754442,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,-0.004785953732309421,0.06181522435272046,1.617724452950223,-0.005268984453113634,0.005268984453113634,1.0,1.617724452950223,-0.007742354383445337,2.2190065260050553,3.5129340170721113
2025-09-25,658.0499877929688,593.530029296875,239.2899932861328,91.91999816894531,52.810001373291016,88.03779602050781,109.84849548339844,344.75,-0.004624179680054574,-0.004320587537940845,-0.009607313889781643,-0.007154541760795219,-0.005852892337371518,0.0,-0.0017992477492825287,0.004156538489887396,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,-0.0019863961100456706,0.06199834606490285,1.6129462533615848,-0.00724491427293783,0.00724491427293783,1.0,1.6129462533615848,-0.003203950163390191,2.214598700073633,3.501678751554134
2025-09-26,661.8200073242188,595.969970703125,241.33999633789062,92.62999725341797,52.709999084472656,87.9586410522461,109.99685668945312,346.739990234375,0.005712728978095605,0.004102471338078395,0.008530535037613696,0.007694419994419555,-0.0018954192252400581,-0.0008995065458750062,0.0013496871970257729,0.005755674720215431,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,0.0022433703304049627,0.062078592063561276,1.6108612756167473,-0.005017796968259103,0.005017796968259103,1.0,1.6108612756167473,0.0036137583921169022,2.2195668650911315,3.5143329725290604
2025-09-29,663.6799926757812,598.72998046875,241.6199951171875,92.98999786376953,53.189998626708984,88.68090057373047,110.3628158569336,352.4599914550781,0.002806467857221051,0.004620431553650661,0.0011595114113864824,0.0038789039025859395,0.009065209437656208,0.008177824059463212,0.003321474384997636,0.01636192499893241,0.04004392927749216,0.026438266442138026,0.05015727999855241,0.05582645858953798,0.04702214280787907,0.15698541228663868,0.5242303459819063,0.09929616461585525,0.005585200325986981,0.06265097864466958,1.5961442608448084,0.0,-0.0,1.0,1.5961442608448084,0.008914785445992673,2.2319635906695887,3.545662496964935
2025-09-30,666.1799926757812,600.3699951171875,241.9600067138672,93.37000274658203,53.400001525878906,88.42366790771484,110.25402069091797,355.4700012207031,0.003759798734535913,0.002735411065702742,0.0014062271037778018,0.004078186394527172,0.003940391605028015,-0.0029048696948290598,-0.0009862817048524875,0.008503744538253422,0.04260394643211448,0.029388317311853037,0.050959150813835175,0.06220504359271967,0.054815666698663376,0.16290064510772392,0.5013537679717847,0.09577346207130562,0.0006286623454005929,0.060429100856304395,1.6548318373591568,0.0,-0.0,1.0,1.6548318373591568,0.00104033046411778,2.2333667421353476,3.5493511576760075
2025-10-01,668.4500122070312,603.25,242.49000549316406,94.13999938964844,53.81999969482422,88.65201568603516,110.69676971435547,356.0299987792969,0.003401724390952765,0.004785580816091262,0.002188044080467577,0.008212905577608787,0.007834365087795447,0.002579099515665817,0.00400767623619025,0.0015741326049987237,0.04260394643211448,0.029388317311853037,0.050959150813835175,0.06220504359271967,0.054815666698663376,0.16290064510772392,0.5013537679717847,0.09577346207130562,0.003917558700547919,0.06046933640278947,1.6537307327782578,0.0,-0.0,1.0,1.6537307327782578,0.00647858722055895,2.2421160874475143,3.5723459387274037
2025-10-02,669.219970703125,605.72998046875,244.02000427246094,94.29000091552734,54.06999969482422,88.91016387939453,110.87545776367188,354.7900085449219,0.0011511936291652702,0.004102605481098642,0.006289711588818747,0.0015921196977322083,0.004634358121371029,0.002907695499924756,0.0016129105176041492,-0.0034889043060362113,0.04260394643211448,0.029388317311853037,0.050959150813835175,0.06220504359271967,0.054815666698663376,0.16290064510772392,0.5013537679717847,0.09577346207130562,0.0017913655240616986,0.059473668755659695,1.6814163661373875,0.0,-0.0,1.0,1.6814163661373875,0.003012031309891618,2.246132536907512,3.583105956544615
2025-10-03,669.2100219726562,603.1799926757812,245.8300018310547,95.08000183105469,54.22999954223633,88.74137115478516,110.73648834228516,357.6400146484375,-1.4866269469671067e-05,-0.004218662483531865,0.007390040924523333,0.008343512562752231,0.0029547546619910214,-0.0019002681330020366,-0.0012541692092371548,0.008000845595952377,0.04260394643211448,0.029388317311853037,0.050959150813835175,0.06220504359271967,0.054815666698663376,0.16290064510772392,0.5013537679717847,0.09577346207130562,0.0007608841847112456,0.05947476442509863,1.6813853903690208,0.0,-0.0,1.0,1.6813853903690208,0.001279339551936332,2.2478415836316104,3.587689965713601
2025-10-06,671.6099853515625,607.7100219726562,246.80999755859375,95.30000305175781,54.47999954223633,88.03644561767578,110.37910461425781,364.3800048828125,0.003579848046447509,0.007482183147598853,0.0039785523767417175,0.002311180932762724,0.004599401027022498,-0.00797531371765725,-0.003232553927587034,0.018670357712141872,0.04260394643211448,0.029388317311853037,0.050959150813835175,0.06220504359271967,0.054815666698663376,0.16290064510772392,0.5013537679717847,0.09577346207130562,-0.00016067762320502894,0.05773115680880902,1.7321669186566744,-0.0001606776232050411,0.0001606776232050411,1.0,1.7321669186566744,-0.00027832046348413316,2.247480405788611,3.5866914381795065
