Price,close,sma_s,sma_l,signal,ret,flip,tc,strategy_ret,equity
Ticker,SPY,,,,,,,,
Date,,,,,,,,,
2013-04-25,127.4954605102539,125.99224815368652,120.59348640441894,1,0.004053987800244352,0.0,0.0,0.004053987800244352,0.9164689647124865
2013-04-26,127.27025604248047,126.05538406372071,120.73597442626954,1,-0.0017663724408080173,0.0,0.0,-0.0017663724408080173,0.9148501391903625
2013-04-29,128.1227569580078,126.18607788085937,120.89255332946777,1,0.0066983515397565085,0.0,0.0,0.0066983515397565085,0.9209781270288547
2013-04-30,128.4283905029297,126.30108451843262,121.05377830505371,1,0.002385474307441404,0.0,0.0,0.002385474307441404,0.9231750966885975
2013-05-01,127.3024673461914,126.42374114990234,121.20175689697265,1,-0.008766933481990424,0.0,0.0,-0.008766933481990424,0.9150816820236986
2013-05-02,128.48475646972656,126.58017501831054,121.35774154663086,1,0.00928724437304096,0.0,0.0,0.00928724437304096,0.923580269225946
2013-05-03,129.78762817382812,126.82990493774415,121.52333625793457,1,0.010140282317525617,0.0,0.0,0.010140282317525617,0.9329456338987935
2013-05-06,130.1173858642578,127.05389747619628,121.69175125122071,1,0.002540748259826753,0.0,0.0,0.002540748259826753,0.9353160138946348
2013-05-07,130.7769775390625,127.28915481567383,121.85905006408692,1,0.0050692047832316955,0.0,0.0,0.0050692047832316955,0.9400573223061027
2013-05-08,131.3721160888672,127.47695693969726,122.03174377441407,1,0.004550789909691266,0.0,0.0,0.004550789909691266,0.9443353256829847
2013-05-09,131.0021209716797,127.62534713745117,122.20773406982421,1,-0.00281639002402323,0.0,0.0,-0.00281639002402323,0.9416757090923984
2013-05-10,131.42845153808594,127.81073722839355,122.39220169067383,1,0.0032543791142007894,0.0,0.0,0.0032543791142007894,0.944740278852419
2013-05-13,131.53297424316406,128.14933967590332,122.56443634033204,1,0.0007952821771459728,0.0,0.0,0.0007952821771459728,0.9454916139582222
2013-05-14,132.8922119140625,128.46381645202638,122.7375421142578,1,0.010333816890551129,0.0,0.0,0.010333816890551129,0.9552621511684182
2013-05-15,133.6080322265625,128.90657691955568,122.92639297485351,1,0.00538647300838746,0.0,0.0,0.00538647300838746,0.960407644961621
2013-05-16,132.98069763183594,129.35697898864746,123.1023713684082,1,-0.00469533593356708,0.0,0.0,-0.00469533593356708,0.9558982084353602
2013-05-17,134.26751708984375,129.81783180236818,123.30169158935547,1,0.009676738661504425,0.0,0.0,0.009676738661504425,0.9651481855853895
2013-05-20,134.259521484375,130.25053634643555,123.50445503234863,1,-5.95498125089966e-05,0.0,0.0,-5.95498125089966e-05,0.9650907111918945
2013-05-21,134.45254516601562,130.62814750671387,123.71395286560059,1,0.0014376908207816008,0.0,0.0,0.0014376908207816008,0.9664782132485966
2013-05-22,133.45526123046875,130.95187644958497,123.91499969482422,1,-0.0074173674757549435,0.0,0.0,-0.0074173674757549435,0.9593094891836207
2013-05-23,133.06915283203125,131.23056106567384,124.12443626403808,1,-0.0028931673047397632,0.0,0.0,-0.0028931673047397632,0.956534046334388
2013-05-24,132.95655822753906,131.51487617492677,124.3136897277832,1,-0.0008461360284927055,0.0,0.0,-0.0008461360284927055,0.9557246884153046
2013-05-28,133.75282287597656,131.7963794708252,124.48167938232422,1,0.005988908400252013,0.0,0.0,0.005988908400252013,0.9614484360300832
2013-05-29,132.88418579101562,132.0191692352295,124.6436247253418,1,-0.006494345811051683,0.0,0.0,-0.006494345811051683,0.9552044574070091
2013-05-30,133.374755859375,132.32278366088866,124.8053507232666,1,0.003691711436083711,0.0,0.0,0.003691711436083711,0.9587307966262167
2013-05-31,131.46060180664062,132.47157592773436,124.9511385345459,1,-0.014351696769009159,0.0,0.0,-0.014351696769009159,0.9449713829499267
2013-06-03,132.1845245361328,132.5914207458496,125.1075284576416,1,0.005506765673847891,0.0,0.0,0.005506765673847891,0.9501751189243239
2013-06-04,131.549072265625,132.66300506591796,125.2546012878418,1,-0.004807312147452669,0.0,0.0,-0.004807312147452669,0.9456073305329118
2013-06-05,129.7072296142578,132.60951766967773,125.37396759033203,1,-0.014001183129958683,0.0,0.0,-0.014001183129958683,0.9323677091290892
2013-06-06,130.88150024414062,132.5849868774414,125.50515594482422,1,0.009053239617984543,0.0,0.0,0.009053239617984543,0.9408086574119061
2013-06-07,132.54637145996094,132.66219940185547,125.65379409790039,1,0.012720447219161768,0.0,0.0,0.012720447219161768,0.9527761642818448
2013-06-10,132.54637145996094,132.7180953979492,125.80163116455078,1,0.0,0.0,0.0,0.0,0.9527761642818448
2013-06-11,131.1791229248047,132.70040283203124,125.93595634460449,1,-0.010315246808316192,0.0,0.0,-0.010315246808316192,0.9429480429941967
2013-06-12,130.0933380126953,132.5604591369629,126.05181701660156,1,-0.00827711672330489,0.0,0.0,-0.00827711672330489,0.9351431519783218
2013-06-13,132.0718994140625,132.4836524963379,126.18482063293457,1,0.015208783413445115,0.0,0.0,0.015208783413445115,0.9493655416373264
2013-06-14,131.2434539794922,132.39679031372071,126.30313423156738,1,-0.006272685092330144,0.0,0.0,-0.006272685092330144,0.943410470557126
2013-06-17,132.25680541992188,132.2962547302246,126.42966018676758,1,0.007721157967909287,0.0,0.0,0.007721157967909287,0.9506946918288772
2013-06-18,133.30245971679688,132.2484016418457,126.56632179260254,1,0.007906241902297495,0.0,0.0,0.007906241902297495,0.9582111140377065
2013-06-19,131.46060180664062,132.09880447387695,126.67783866882324,1,-0.013817133712830998,0.0,0.0,-0.013817133712830998,0.9449713829499268
2013-06-20,128.20323181152344,131.8362030029297,126.75822311401367,1,-0.024778298215219707,0.0,0.0,-0.024778298215219707,0.921556600218345
2013-06-21,128.6147918701172,131.61348495483398,126.8379990386963,1,0.003210215942128558,0.0,0.0,0.003210215942128558,0.9245149959079397
2013-06-24,126.98957061767578,131.31513557434081,126.90624687194824,1,-0.012636347878886678,0.0,0.0,-0.012636347878886678,0.9128325028003995
2013-06-25,128.21046447753906,131.03801765441895,126.98966636657715,1,0.009614127002121942,0.0,0.0,0.009614127002121942,0.9216085904139873
2013-06-26,129.47991943359375,130.86780433654786,127.07344886779785,1,0.009901336534640537,0.0,0.0,0.009901336534640537,0.930733747220892
2013-06-27,130.23997497558594,130.7110652923584,127.17844429016114,1,0.0058700649901315405,0.0,0.0,0.0058700649901315405,0.9361972148055873
2013-06-28,129.7063446044922,130.62335243225098,127.26601303100585,1,-0.004097285577594589,0.0,0.0,-0.004097285577594589,0.9323613474595801
2013-07-01,130.46633911132812,130.53744316101074,127.36030052185059,1,0.005859347198113873,0.0,0.0,0.005859347198113873,0.9378243763084471
2013-07-02,130.3450927734375,130.47724418640138,127.45497703552246,1,-0.0009293304212909526,0.0,0.0,-0.0009293304212909526,0.9369528275857154
2013-07-03,130.40164184570312,130.51196479797363,127.54349311828614,1,0.000433841206158192,0.0,0.0,0.000433841206158192,0.9373593163305485
2013-07-05,131.80848693847656,130.55831413269044,127.64631774902344,1,0.010788553524794464,0.0,0.0,0.010788553524794464,0.9474720674867454
2013-07-08,132.56048583984375,130.55901985168458,127.75466087341309,1,0.005705238857026007,0.0,0.0,0.005705238857026007,0.9528776219421176
2013-07-09,133.51455688476562,130.6074291229248,127.87150329589844,1,0.00719725066544008,0.0,0.0,0.00719725066544008,0.9597357210407235
2013-07-10,133.56309509277344,130.72662773132325,127.98771041870117,1,0.0003635424416656985,0.0,0.0,0.0003635424416656985,0.9600846257081044
2013-07-11,135.38229370117188,130.99107551574707,128.1235507965088,1,0.0136205185057654,0.0,0.0,0.0136205185057654,0.9731614761196624
2013-07-12,135.43887329101562,131.15942420959473,128.25082847595215,1,0.00041792459188672026,0.0,0.0,0.00041792459188672026,0.9735681842324097
2013-07-15,135.95632934570312,131.39506797790528,128.39857460021972,1,0.0038205874141883367,0.0,0.0,0.0038205874141883367,0.9772877865839422
2013-07-16,135.44700622558594,131.55457801818847,128.54859443664552,1,-0.0037462258842110296,0.0,0.0,-0.0037462258842110296,0.9736266457815181
2013-07-17,135.79464721679688,131.67918739318847,128.69031959533692,1,0.0025666199711489313,0.0,0.0,0.0025666199711489313,0.9761255753750238
2013-07-18,136.53855895996094,131.9330852508545,128.86262504577635,1,0.005478211096026531,0.0,0.0,0.005478211096026531,0.9814729973331585
2013-07-19,136.7811279296875,132.3619800567627,129.0291889190674,1,0.0017765602008272818,0.0,0.0,0.0017765602008272818,0.9832166431984073
2013-07-22,137.0478515625,132.78363304138185,129.18328651428223,1,0.0019500031681973784,0.0,0.0,0.0019500031681973784,0.9851339187676685
2013-07-23,136.75677490234375,133.27199325561523,129.33687492370606,1,-0.0021239053136379304,0.0,0.0,-0.0021239053136379304,0.9830415876029529
2013-07-24,136.2554931640625,133.67424468994142,129.4814472961426,1,-0.003665498390402977,0.0,0.0,-0.003665498390402977,0.9794382502458951
2013-07-25,136.5869903564453,134.02959823608398,129.6228485107422,1,0.0024329088294712253,0.0,0.0,0.0024329088294712253,0.9818211342128402
2013-07-26,136.73248291015625,134.3542236328125,129.75473503112792,1,0.0010652006705123007,0.0,0.0,0.0010652006705123007,0.9828669707433269
2013-07-29,136.31210327148438,134.68451156616212,129.88073600769042,1,-0.0030744679663873287,0.0,0.0,-0.0030744679663873287,0.9798451777265563
2013-07-30,136.31210327148438,134.97679977416993,130.00449531555176,1,0.0,0.0,0.0,0.0,0.9798451777265563
2013-07-31,136.40911865234375,135.28000106811524,130.12393966674804,1,0.0007117150900837199,0.0,0.0,0.0007117150900837199,0.98054254832549
2013-08-01,137.98580932617188,135.65920944213866,130.25442695617676,1,0.011558543075456118,0.0,0.0,0.011558543075456118,0.9918761916076277
2013-08-02,138.22027587890625,135.97979888916015,130.3900611114502,1,0.0016992077220066015,0.0,0.0,0.0016992077220066015,0.993561595291682
2013-08-05,138.0181427001953,136.25268173217773,130.52191276550292,1,-0.001462398894993,0.0,0.0,-0.001462398894993,0.9921086119126199
2013-08-06,137.23382568359375,136.43864517211915,130.639274520874,1,-0.005682709542797371,0.0,0.0,-0.005682709542797371,0.9864707468362126
2013-08-07,136.7891082763672,136.59994583129884,130.753846282959,1,-0.003240581576818391,0.0,0.0,-0.003240581576818391,0.983274007907945
2013-08-08,137.2904510498047,136.69535369873046,130.88034858703614,1,0.0036650781612275196,0.0,0.0,0.0036650781612275196,0.986877784000831
2013-08-09,136.894287109375,136.76812438964845,131.00578437805177,1,-0.0028855899110271643,0.0,0.0,-0.0028855899110271643,0.9840300594239014
2013-08-12,136.73248291015625,136.8069320678711,131.12091651916504,1,-0.0011819645847563898,0.0,0.0,-0.0011819645847563898,0.9828669707433266
2013-08-13,137.13685607910156,136.89142456054688,131.25078857421875,1,0.0029574038322044416,0.0,0.0,0.0029574038322044416,0.9857737052891501
2013-08-14,136.4333953857422,136.92336196899413,131.36365333557129,1,-0.005129625349976075,0.0,0.0,-0.005129625349976075,0.9807170555011591
2013-08-15,134.5252227783203,136.82269515991212,131.4626643371582,1,-0.013986110966650367,0.0,0.0,-0.013986110966650367,0.9670006379360332
2013-08-16,134.08053588867188,136.68766555786132,131.5472548675537,1,-0.0033056023284289138,0.0,0.0,-0.0033056023284289138,0.9638041183756796
2013-08-19,133.2234649658203,136.49644622802734,131.6232746887207,1,-0.006392209854853115,0.0,0.0,-0.006392209854853115,0.9576432801920506
2013-08-20,133.87835693359375,136.35252532958984,131.70198287963868,1,0.0049157403910899955,0.0,0.0,0.0049157403910899955,0.9623508059447465
2013-08-21,133.05368041992188,136.19243469238282,131.77743087768556,1,-0.0061598941947048624,0.0,0.0,-0.0061598941947048624,0.9564228268019379
2013-08-22,134.26651000976562,136.07641067504883,131.85881340026856,1,0.009115340410096318,0.0,0.0,0.009115340410096318,0.9651409464442242
2013-08-23,134.71923828125,135.97574844360352,131.9575124359131,1,0.0033718629571248826,0.0,0.0,0.0033718629571248826,0.9683952694499439
2013-08-26,134.2179412841797,135.87104034423828,132.04613105773925,1,-0.003721049817872135,0.0,0.0,-0.003721049817872135,0.9647918224089289
2013-08-27,132.05917358398438,135.65839385986328,132.11879249572755,1,-0.016084047181326944,0.0,0.0,-0.016084047181326944,0.9492740652171453
2013-08-28,132.5281219482422,135.4643440246582,132.1876983642578,1,0.0035510472429207685,0.0,0.0,0.0035510472429207685,0.9526449822692108
2013-08-29,132.73831176757812,135.20196914672852,132.25436317443848,1,0.001586001644375612,0.0,0.0,0.001586001644375612,0.9541558787775959
2013-08-30,132.31793212890625,134.9068519592285,132.30138175964356,1,-0.003166980452546042,0.0,0.0,-0.003166980452546042,0.9511340857608254
2013-09-03,132.91627502441406,134.65175857543946,132.35020133972168,1,0.00452200911759193,0.0,0.0,0.00452200911759193,0.9554351227686882
2013-09-04,134.01583862304688,134.4908592224121,132.41315322875977,1,0.008272603173921755,0.0,0.0,0.008272603173921755,0.9633390583977808
2013-09-05,134.18568420410156,134.36068801879884,132.5074008178711,1,0.0012673545365964323,0.0,0.0,0.0012673545365964323,0.9645599505237218
2013-09-06,134.25027465820312,134.20867919921875,132.5838768005371,1,0.0004813513042369877,0.0,0.0,0.0004813513042369877,0.9650242427139212
2013-09-09,135.5359344482422,134.1407615661621,132.69170791625976,1,0.009576589644321398,0.0,0.0,0.009576589644321398,0.9742658838832144
2013-09-10,136.53855895996094,134.13106536865234,132.8173669433594,1,0.007397481087213942,0.0,0.0,0.007397481087213942,0.9814729973331583
2013-09-11,136.96701049804688,134.1225730895996,132.93653244018554,1,0.003137952687867207,0.0,0.0,0.003137952687867207,0.984552813163209
2013-09-12,136.60316467285156,134.13106155395508,133.04650978088378,1,-0.00265644861395653,0.0,0.0,-0.00265644861395653,0.9819373992073146
2013-09-13,136.910400390625,134.2503204345703,133.14661056518554,1,0.002249111274319482,0.0,0.0,0.002249111274319482,0.9841458856825477
2013-09-16,137.70272827148438,134.43143005371093,133.25383102416993,1,0.005787200085594302,0.0,0.0,0.005787200085594302,0.989841334836407
2013-09-17,138.31732177734375,134.6861228942871,133.36204963684082,1,0.004463190479768064,0.0,0.0,0.004463190479768064,0.9942591852585297
2013-09-18,139.91822814941406,134.9881164550781,133.48852935791015,1,0.011574156812025116,0.0,0.0,0.011574156812025116,1.0057668969805083
2013-09-19,139.6836700439453,135.3196159362793,133.60413848876954,1,-0.0016763941951742911,0.0,0.0,-0.0016763941951742911,1.0040808351927117
2013-09-20,138.70709228515625,135.54164505004883,133.7069255065918,1,-0.0069913523784264076,0.0,0.0,-0.0069913523784264076,0.9970609522574548
2013-09-23,138.0652618408203,135.70894622802734,133.81455345153807,1,-0.004627235952841202,0.0,0.0,-0.004627235952841202,0.9924473159719951
2013-09-24,137.74021911621094,135.88506011962892,133.90710807800292,1,-0.00235426870072597,0.0,0.0,-0.00235426870072597,0.9901108283188828
2013-09-25,137.3421630859375,136.14920959472656,133.98265342712403,1,-0.0028899041458442243,0.0,0.0,-0.0028899041458442243,0.9872495029312788
2013-09-26,137.87020874023438,136.41631393432618,134.06018165588378,1,0.0038447454331009823,0.0,0.0,0.0038447454331009823,0.991045225949005
2013-09-27,137.23654174804688,136.6412254333496,134.12477729797362,1,-0.00459611251754477,0.0,0.0,-0.00459611251754477,0.9864902705805678
2013-09-30,136.5053253173828,136.85059509277343,134.1761093902588,1,-0.005328146726449212,0.0,0.0,-0.005328146726449212,0.9812341056746999
2013-10-01,137.5858917236328,137.08407592773438,134.2419470977783,1,0.007915928581816223,0.0,0.0,0.007915928581816223,0.9890014847772631
2013-10-02,137.4558563232422,137.25607681274414,134.3022211456299,1,-0.0009451216164796383,0.0,0.0,-0.0009451216164796383,0.9880667580952697
2013-10-03,136.18841552734375,137.35621337890626,134.3487755584717,1,-0.009220711505502632,0.0,0.0,-0.009220711505502632,0.978956079570696
2013-10-04,137.22030639648438,137.5047149658203,134.3920565032959,1,0.007576935711785637,0.0,0.0,0.007576935711785637,0.9863735668502648
2013-10-07,136.03402709960938,137.52961959838868,134.41631645202636,1,-0.00864507103961254,0.0,0.0,-0.00864507103961254,0.9778462972932482
2013-10-08,134.4496612548828,137.42517471313477,134.43100608825682,1,-0.011646834828806685,0.0,0.0,-0.011646834828806685,0.9664574829807135
2013-10-09,134.5472412109375,137.3041862487793,134.43380332946776,1,0.0007257731640519793,0.0,0.0,0.0007257731640519793,0.9671589118860582
2013-10-10,137.44784545898438,137.34642028808594,134.46568656921386,1,0.021558258808884956,0.0,0.0,0.021558258808884956,0.9880091740178174
2013-10-11,138.3333740234375,137.41756896972657,134.50449485778807,1,0.0064426514762456755,0.0,0.0,0.0064426514762456755,0.9943745727813476
2013-10-14,138.8858642578125,137.47672576904296,134.5588008880615,1,0.003993904133946735,0.0,0.0,0.003993904133946735,0.9983460094982705
2013-10-15,137.87840270996094,137.45477981567382,134.60689338684082,1,-0.007253881114793859,0.0,0.0,-0.007253881114793859,0.9911041262339412
2013-10-16,139.80401611328125,137.44906921386718,134.67536796569823,1,0.013966026335328285,0.0,0.0,0.013966026335328285,1.0049459125619769
2013-10-17,140.73831176757812,137.50180130004884,134.74522285461427,1,0.00668289567260949,0.0,0.0,0.00668289567260949,1.0116618612522439
2013-10-18,141.68890380859375,137.6508918762207,134.83327003479005,1,0.006754323176659138,0.0,0.0,0.006754323176659138,1.018494952408642
2013-10-21,141.69708251953125,137.83248291015624,134.9164933013916,1,5.77230165359488e-05,0.0,0.0,5.77230165359488e-05,1.0185537430096216
2013-10-22,142.5177001953125,138.07135696411132,135.02706428527833,1,0.005791351954392843,0.0,0.0,0.005791351954392843,1.0244525462198546
2013-10-23,141.83514404296875,138.2960060119629,135.12357048034667,1,-0.004789272851079884,0.0,0.0,-0.004789272851079884,1.0195461634530243
2013-10-24,142.30641174316406,138.51781616210937,135.23114387512206,1,0.0033226440694595905,0.0,0.0,0.0033226440694595905,1.0229337524665618
2013-10-25,142.95640563964844,138.80380935668944,135.36363563537597,1,0.004567565779520111,0.0,0.0,0.004567565779520111,1.027606069669044
2013-10-28,143.18386840820312,139.13773651123046,135.4866593170166,1,0.0015911337973064654,0.0,0.0,0.0015911337973064654,1.0292411284168117
2013-10-29,143.94760131835938,139.4558219909668,135.6006716156006,1,0.0053339312497056035,0.0,0.0,0.0053339312497056035,1.0347310298351564
2013-10-30,143.232666015625,139.74466247558593,135.70753456115722,1,-0.004966635749304338,0.0,0.0,-0.004966635749304338,1.0295918977114626
2013-10-31,142.82643127441406,140.07656326293946,135.8240076446533,1,-0.0028361878090478188,0.0,0.0,-0.0028361878090478188,1.026671781722879
2013-11-01,143.1676483154297,140.37393035888672,135.95475074768066,1,0.0023890328839768493,0.0,0.0,0.0023890328839768493,1.029124534370466
2013-11-04,143.67140197753906,140.75579910278321,136.07074577331542,1,0.003518627762883142,0.0,0.0,0.003518627762883142,1.0327456405285662
2013-11-05,143.21640014648438,141.1941360473633,136.19047523498534,1,-0.0031669617251025572,0.0,0.0,-0.0031669617251025572,1.0294749746132457
2013-11-06,143.94760131835938,141.66415405273438,136.3073831939697,1,0.005105568713688724,0.0,0.0,0.005105568713688724,1.0347310298351566
2013-11-07,142.12767028808594,141.89814529418945,136.39563529968262,1,-0.012643010467735527,0.0,0.0,-0.012643010467735527,1.02164891459366
2013-11-08,144.0451202392578,142.18373260498046,136.52148048400878,1,0.013491039058652676,0.0,0.0,0.013491039058652676,1.0354320200046732
2013-11-11,144.0695037841797,142.44291458129882,136.68014320373535,1,0.0001692771326191611,0.0,0.0,0.0001692771326191611,1.0356072949680417
2013-11-12,143.77700805664062,142.73784484863282,136.83176536560057,1,-0.002030240403806949,0.0,0.0,-0.002030240403806949,1.0335047631953205
2013-11-13,144.93077087402344,142.99418258666992,137.01117736816406,1,0.008024668429101656,0.0,0.0,0.008024668429101656,1.0417982962398602
2013-11-14,145.6538848876953,143.23996124267578,137.18561157226563,1,0.004989375336314383,0.0,0.0,0.004989375336314383,1.0469962189645337
2013-11-15,146.28759765625,143.4698959350586,137.3536883544922,1,0.004350812675153248,0.0,0.0,0.004350812675153248,1.0515515033848422
2013-11-18,145.77574157714844,143.67382888793946,137.5090460205078,1,-0.0034989711178683436,0.0,0.0,-0.0034989711178683436,1.0478721550455476
2013-11-19,145.45884704589844,143.82088623046874,137.66657104492188,1,-0.0021738495570080563,0.0,0.0,-0.0021738495570080563,1.0455942386255008
2013-11-20,145.00387573242188,143.9793228149414,137.81194641113282,1,-0.003127835279300717,0.0,0.0,-0.003127835279300717,1.0423237920780943
2013-11-21,146.1738739013672,144.17269592285157,137.9702342224121,1,0.008068737218474897,0.0,0.0,0.008068737218474897,1.0507340288529368
2013-11-22,146.9051055908203,144.37013092041016,138.1352688598633,1,0.00500247869155146,0.0,0.0,0.00500247869155146,1.0559903034427616
2013-11-25,146.75877380371094,144.54887619018555,138.28477172851564,1,-0.0009960973549616448,0.0,0.0,-0.0009960973549616448,1.054938434294637
2013-11-26,146.7994384765625,144.69146804809571,138.4271612548828,1,0.0002770851227331672,0.0,0.0,0.0002770851227331672,1.0552307420401796
2013-11-27,147.15696716308594,144.88768310546874,138.56358535766603,1,0.0024354908318025004,0.0,0.0,0.0024354908318025004,1.0578007468378547
2013-11-29,147.05946350097656,145.09933471679688,138.69854904174804,1,-0.0006625827100752435,0.0,0.0,-0.0006625827100752435,1.0570998663522952
2013-12-02,146.6776123046875,145.27483291625975,138.8115022277832,1,-0.0025965768349652807,0.0,0.0,-0.0025965768349652807,1.05435502532708
2013-12-03,146.0438690185547,145.39345626831056,138.91755218505858,1,-0.004320654503267796,0.0,0.0,-0.004320654503267796,1.0497995215388574
2013-12-04,146.02760314941406,145.53401641845704,139.0182649230957,1,-0.00011137659697690871,0.0,0.0,-0.00011137659697690871,1.0496825984406404
2013-12-05,145.38575744628906,145.6059242248535,139.11765243530274,1,-0.0043953724452237,0.0,0.0,-0.0043953724452237,1.0450688524712235
2013-12-06,147.01071166992188,145.8500762939453,139.22981307983397,1,0.011176846014185005,0.0,0.0,0.011176846014185005,1.0567494261095154
2013-12-09,147.3844451904297,146.0170425415039,139.33827194213868,1,0.0025422196536735164,0.0,0.0,0.0025422196536735164,1.0594359152695791
2013-12-10,146.85630798339844,146.15638275146483,139.43902374267577,1,-0.003583398548936856,0.0,0.0,-0.003583398548936856,1.0556395341481106
2013-12-11,145.20697021484375,146.227880859375,139.5206149291992,1,-0.011230963049548626,0.0,0.0,-0.011230963049548626,1.0437836855464504
2013-12-12,144.7276153564453,146.21772308349608,139.60032333374022,1,-0.003301183529201057,0.0,0.0,-0.003301183529201057,1.0403379640356756
2013-12-13,144.71139526367188,146.17059860229492,139.68488235473632,1,-0.00011207324002049379,0.0,0.0,-0.00011207324002049379,1.0402213699893297
2013-12-16,145.61325073242188,146.13688125610352,139.7751449584961,1,0.006232097113753721,0.0,0.0,0.006232097113753721,1.0467041305869051
2013-12-17,145.1501007080078,146.1055992126465,139.85932113647462,1,-0.0031806859752423478,0.0,0.0,-0.0031806859752423478,1.0433748934385192
2013-12-18,147.6282196044922,146.21406784057618,139.97248229980468,1,0.017072801771384816,0.0,0.0,0.017072801771384816,1.0611882261674348
2013-12-19,147.45755004882812,146.33675155639648,140.08393676757814,1,-0.0011560767725933285,0.0,0.0,-0.0011560767725933285,1.059961411107813
2013-12-20,148.31527709960938,146.4438217163086,140.20299835205077,1,0.00581677269490255,0.0,0.0,0.00581677269490255,1.0661269657015953
2013-12-23,149.1077117919922,146.5539520263672,140.314217376709,1,0.005342906731385488,0.0,0.0,0.005342906731385488,1.071823182643154
2013-12-24,149.43446350097656,146.68773651123047,140.4263592529297,1,0.0021913803455062553,0.0,0.0,0.0021913803455062553,1.0741719548994562
2013-12-26,150.1941680908203,146.85747299194335,140.54811950683595,1,0.005083864672480898,0.0,0.0,0.005083864672480898,1.0796328997531393
2013-12-27,150.18597412109375,147.00892333984376,140.67764099121095,1,-5.4555844815507015e-05,0.0,0.0,-5.4555844815507015e-05,1.0795739994682025
2013-12-30,150.1614990234375,147.1640251159668,140.81136489868163,1,-0.0001629652688907024,0.0,0.0,-0.0001629652688907024,1.0793980664010918
2013-12-31,150.8721923828125,147.37375411987304,140.9471823120117,1,0.004732860047328646,0.0,0.0,0.004732860047328646,1.0845067063847253
2014-01-02,149.42626953125,147.54287414550782,141.07250213623047,1,-0.009583759795136482,0.0,0.0,-0.009583759795136482,1.0741130546145194
2014-01-03,149.4017791748047,147.71158294677736,141.19919509887694,1,-0.00016389592353560634,0.0,0.0,-0.00016389592353560634,1.0739370118634517
2014-01-06,148.9687957763672,147.89073486328124,141.31751449584962,1,-0.0028981140708564945,0.0,0.0,-0.0028981140708564945,1.0708246198981566
2014-01-07,149.88372802734375,148.03438568115234,141.45201782226562,1,0.006141771142126107,0.0,0.0,0.006141771142126107,1.0774013796469253
2014-01-08,149.9164581298828,148.160986328125,141.60593017578125,1,0.00021836995229462808,0.0,0.0,0.00021836995229462808,1.077636651734801
2014-01-09,150.01443481445312,148.31889266967772,141.76526916503906,1,0.0006535418845436958,0.0,0.0,0.0006535418845436958,1.078340932423029
2014-01-10,150.42286682128906,148.5796875,141.93726318359376,1,0.002722618042331204,0.0,0.0,0.002722618042331204,1.0812768429014283
2014-01-13,148.4214630126953,148.7643798828125,142.08269424438475,1,-0.013305183253630837,0.0,0.0,-0.013305183253630837,1.0668902563587175
2014-01-14,150.03892517089844,149.03075637817383,142.25254669189454,1,0.010897764550837019,0.0,0.0,0.010897764550837019,1.0785169751740968
2014-01-15,150.84767150878906,149.2924774169922,142.41835830688476,1,0.005390243478280432,0.0,0.0,0.005390243478280432,1.0843304442657438
2014-01-16,150.6516571044922,149.56755523681642,142.5776824951172,1,-0.0012994194894513367,0.0,0.0,-0.0012994194894513367,1.0829214441534594
2014-01-17,150.01443481445312,149.68686599731444,142.73564743041993,1,-0.004229772856710667,0.0,0.0,-0.004229772856710667,1.078340932423029
2014-01-21,150.45558166503906,149.836767578125,142.91961151123047,1,0.002940696014563926,0.0,0.0,0.002940696014563926,1.0815120053053466
2014-01-22,150.55361938476562,149.9486846923828,143.0998664855957,1,0.0006516057340086867,0.0,0.0,0.0006516057340086867,1.0822167247294028
2014-01-23,149.32009887695312,149.95930404663085,143.26568435668946,1,-0.008193230510520122,0.0,0.0,-0.008193230510520122,1.0733498736413547
2014-01-24,146.13418579101562,149.7942901611328,143.40384689331054,1,-0.021336130299262956,0.0,0.0,-0.021336130299262956,1.0504487408806453
2014-01-27,145.41526794433594,149.5553451538086,143.52883682250976,1,-0.004919573355051887,0.0,0.0,-0.004919573355051887,1.045280981244161
2014-01-28,146.28126525878906,149.36010971069337,143.65149108886717,1,0.00595533967440498,0.0,0.0,0.00595533967440498,1.0515059845426653
2014-01-29,144.87620544433594,149.0958450317383,143.75839630126953,1,-0.009605193200697304,0.0,0.0,-0.009605193200697304,1.0414060664094436
2014-01-30,146.41192626953125,148.87283172607422,143.8800128173828,1,0.010600228108440968,0.0,0.0,0.010600228108440968,1.0524452082668978
2014-01-31,145.55418395996094,148.67922744750976,143.9801953125,1,-0.005858418309388824,0.0,0.0,-0.005858418309388824,1.0462795439891586
2014-02-03,142.27847290039062,148.32306213378905,144.03759445190428,1,-0.022505097211574454,0.0,0.0,-0.022505097211574454,1.0227329211412008
2014-02-04,143.2750701904297,148.0383758544922,144.10067504882812,1,0.007004554306235589,0.0,0.0,0.007004554306235589,1.0298967094281093
2014-02-05,143.09536743164062,147.69895782470704,144.16559707641602,1,-0.0012542500139781643,0.0,0.0,-0.0012542500139781643,1.028604961465913
2014-02-06,144.98233032226562,147.45225143432617,144.24631637573242,1,0.013186750378389789,0.0,0.0,0.013186750378389789,1.0421689183307372
2014-02-07,146.77955627441406,147.2905075073242,144.3370846557617,1,0.012396172334611988,0.0,0.0,0.012396172334611988,1.0550878238441412
2014-02-10,147.04913330078125,147.12182083129883,144.4244027709961,1,0.0018366115364403246,0.0,0.0,0.0018366115364403246,1.057025610313371
