Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,ret_port,equity,drawdown,leverage,turnover,w_SPY,w_QQQ,w_IWM,w_EFA,w_EEM,w_TLT,w_LQD,w_GLD
2013-02-13,121.83024597167969,61.005714416503906,77.38670349121094,40.70444107055664,33.56089401245117,81.70891571044922,76.30277252197266,159.0500030517578,0.00085398078085408,0.003537201772153331,0.0041624560631881025,0.0023798671042563058,0.0049931292954839,-0.008170363680728876,-0.002349465689949426,-0.005267437597442637,0.0022157392338665576,1.2322060170959164,0.0,1.0000000000000002,0.0,0.20184917202552358,0.17463190208564291,0.17463190208564439,0.09962321963190272,0.174631902085644,0.0,0.1746319020856425,0.0
2013-02-14,121.9424057006836,60.98773956298828,77.58126068115234,40.48329162597656,33.545692443847656,82.4498291015625,76.51429748535156,158.35000610351562,0.0009201995067860125,-0.00029468554351730347,0.002510935640160028,-0.005447867164095399,-0.000453057431953674,0.00902685291616212,0.002768343856584643,-0.004410825853454092,0.00043435828360952945,1.2327412359865555,0.0,1.0000000000000002,0.0,0.20184917202552358,0.17463190208564291,0.17463190208564439,0.09962321963190272,0.174631902085644,0.0,0.1746319020856425,0.0
2013-02-15,121.79828643798828,60.808250427246094,77.60667419433594,40.37961959838867,33.42413330078125,82.2099380493164,76.48225402832031,155.75999450683594,-0.0011825623224925863,-0.002947375618721715,0.0003275191906011443,-0.0025641442490846877,-0.003630270057169316,-0.0029137806535528554,-0.00041887816663521704,-0.016491485732013977,-0.001658768498741838,1.230696403657201,-0.0016587684987418028,1.0000000000000002,0.0,0.20184917202552358,0.17463190208564291,0.17463190208564439,0.09962321963190272,0.174631902085644,0.0,0.1746319020856425,0.0
2013-02-19,122.71111297607422,61.248046875,78.29188537597656,40.856468200683594,33.49250793457031,81.80062866210938,76.46300506591797,155.3300018310547,0.007466631394571266,0.007206483578755751,0.008790531431581705,0.011739956762310655,0.002043577093002291,-0.004991266662451643,-0.0002517104827957084,-0.002764428009122355,0.005783211889186662,1.2378137817308108,0.0,1.0000000000000002,0.0,0.20184917202552358,0.17463190208564291,0.17463190208564439,0.09962321963190272,0.174631902085644,0.0,0.1746319020856425,0.0
2013-02-20,121.18168640136719,60.30561828613281,76.83685302734375,40.45564651489258,33.19618606567383,82.04759216308594,76.59122467041016,151.44000244140625,-0.012541957998615239,-0.015506689527424733,-0.018759580395391495,-0.009858922837972184,-0.008886778291291808,0.003014542199547776,0.0016754797918130393,-0.025362374765629525,-0.010757068140293475,1.2244985345357382,-0.010757068140293424,1.0000000000000002,0.0,0.20184917202552358,0.17463190208564291,0.17463190208564439,0.09962321963190272,0.174631902085644,0.0,0.1746319020856425,0.0
2013-02-21,120.44502258300781,59.65938949584961,76.0924301147461,39.847496032714844,32.74029541015625,82.5274887084961,76.71297454833984,152.6199951171875,-0.006097555223886886,-0.010773725656132882,-0.009735595133986585,-0.015146657770193528,-0.013828396968754486,0.0058319631750620715,0.0015883440133590554,0.007761616845874286,-0.008458830716343641,1.2141407087196894,-0.019124906638234296,1.0000000000000002,0.0,0.20184917202552358,0.17463190208564291,0.17463190208564439,0.09962321963190272,0.174631902085644,0.0,0.1746319020856425,0.0
2013-02-22,121.6220703125,60.26073455810547,77.0060043334961,40.42109680175781,32.884666442871094,82.58390808105469,76.76422882080078,152.97000122070312,0.009725047648218244,0.010029177462678618,0.011934610118723654,0.014292278283097204,0.004399888747971037,0.0006834098172685543,0.0006679073274877823,0.0022906918469711712,0.008107412464523737,1.223984248235249,-0.011172547680172285,1.0000000000000002,0.0,0.20184917202552358,0.17463190208564291,0.17463190208564439,0.09962321963190272,0.174631902085644,0.0,0.1746319020856425,0.0
2013-02-25,119.30799102783203,59.51578140258789,75.30567169189453,39.45359420776367,32.443965911865234,84.20691680908203,77.21932220458984,154.33999633789062,-0.019210142852246648,-0.012439212400134458,-0.02232794392777837,-0.024226695662544095,-0.013492008031319003,0.019462221123733414,0.005910952251895196,0.008916105586720846,-0.013686441682393411,1.2072322592016091,-0.02470607694029725,1.0000000000000002,0.0,0.20184917202552358,0.17463190208564291,0.17463190208564439,0.09962321963190272,0.174631902085644,0.0,0.1746319020856425,0.0
2013-02-26,120.12476348876953,59.740177154541016,75.60177612304688,39.771480560302734,32.62632751464844,83.72000122070312,77.12316131591797,156.22000122070312,0.006822588921264305,0.003763267169133222,0.003924323357767712,0.008024935525705601,0.005605079387739131,-0.005799153092060472,-0.0012460717091089535,0.012107340694240243,0.004280324197530341,1.2123996046527092,-0.020531502761720333,1.0000000000000002,0.0,0.20184917202552358,0.17463190208564291,0.17463190208564439,0.09962321963190272,0.174631902085644,0.0,0.1746319020856425,0.0
2013-02-27,121.63810729980469,60.35049819946289,76.3969497680664,40.27597427368164,32.983436584472656,83.4730453491211,77.09752655029297,154.57000732421875,0.012519404425257896,0.010164424469265576,0.01046299427311137,0.012605032706967556,0.010885958859776501,-0.002954142606363064,-0.00033244263419884845,-0.01061816244744751,0.009227971341587203,1.2235875934589961,-0.011492995539217898,1.0000000000000002,0.0,0.20184917202552358,0.17463190208564291,0.17463190208564439,0.09962321963190272,0.174631902085644,0.0,0.1746319020856425,0.0
2013-02-28,121.39791870117188,60.224853515625,76.540771484375,40.23450469970703,32.83148193359375,83.62828826904297,77.12316131591797,153.0,-0.0019765685012451684,-0.0020840864658975278,0.0018807885657849965,-0.0010301659652465212,-0.004617643668227256,0.0018580697260057732,0.00033244263419884845,-0.01020919415626853,-0.001285432272019548,1.2220147544787212,-0.012763654343869169,1.0000000000000002,0.0,0.20184917202552358,0.17463190208564291,0.17463190208564439,0.09962321963190272,0.174631902085644,0.0,0.1746319020856425,0.0
2013-03-01,121.79828643798828,60.476158142089844,76.88758850097656,40.15157699584961,32.9074592590332,84.0837173461914,77.2993392944336,152.44000244140625,0.0032925521866822294,0.004164090857917024,0.004520906139370062,-0.002063236110691591,0.002311487160876702,0.005431098327795425,0.002281766637088012,-0.0036668293712533995,0.0031382031456154195,1.225849685025215,-0.009665506138465063,1.0,0.28783175767791697,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-04,122.44684600830078,60.745426177978516,77.09061431884766,40.3243408203125,32.595943450927734,83.63816833496094,77.24149322509766,152.3000030517578,0.0053107391590119235,0.004442583064183658,0.002637073713152027,0.004293559975568684,-0.009511510662145284,-0.005312962676092603,-0.0007486186154741503,-0.0009188120822605228,0.002592714810466655,1.2290279636589858,-0.007097851228914265,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-05,123.54389953613281,61.642948150634766,77.98729705810547,40.725162506103516,32.99102783203125,83.39778137207031,77.11288452148438,152.3800048828125,0.008919529055260611,0.01466704770400895,0.011564415905303882,0.009890867605827136,0.012047794012032043,-0.0028782681724255355,-0.0016664086273694423,0.0005251531495993333,0.007591267058588836,1.2383578431535949,0.0,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-06,123.71202087402344,61.49036407470703,78.19034576416016,40.82883834838867,33.15059280395508,82.64107513427734,76.88784790039062,153.22999572753906,0.0013598975791628831,-0.0024783570143771527,0.0026002290313726917,0.0025425091852921966,0.004824958322714679,-0.009114872177438116,-0.0029225417013183375,0.005562599618897934,-0.00045119374664832055,1.237799103838651,-0.0004511937466482596,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-07,123.93618774414062,61.65191650390625,78.56254577636719,40.946311950683594,33.24177932739258,82.0046615600586,76.63713836669922,152.69000244140625,0.0018103658620605145,0.0026238351462106735,0.004748884796113018,0.002873089995526712,0.002746899315303253,-0.007730740638215217,-0.0032660449956480875,-0.003530294522698263,0.0008849835457095832,1.2388945356784424,0.0,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-08,124.46469116210938,61.72372055053711,79.2900619506836,41.036155700683594,33.53049850463867,81.14891815185547,76.36707305908203,152.7100067138672,0.004255252378903229,0.0011639908243195052,0.009217729576922906,0.002191780475522709,0.008647929529457254,-0.01049013153215217,-0.0035301719549529764,0.0001310037451860424,0.00196442781110174,1.2413282545593511,0.0,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-11,124.93714904785156,61.90322494506836,79.26466369628906,41.160552978515625,33.348148345947266,81.22671508789062,76.41854858398438,152.99000549316406,0.0037887326773704544,0.0029039708124960484,-0.0003203720924505049,0.003026821263395707,-0.0054531788294069905,0.0009582341935887584,0.0006738268470085629,0.0018318537547603597,0.0020836721928197233,1.2439147757255378,0.0,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-12,124.65687561035156,61.67884826660156,79.10395050048828,40.953224182128906,32.96824264526367,81.81365966796875,76.57280731201172,154.19000244140625,-0.0022458354576944117,-0.0036312212472866534,-0.002029609866639248,-0.005049803921784779,-0.011457494926383482,0.007200021670346501,0.002016568575380795,0.00781302833234676,-0.00107973211218802,1.2425716809973617,-0.0010797321121880366,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-13,124.83299255371094,61.59807586669922,79.4000473022461,40.89102554321289,32.65672302246094,81.72882080078125,76.50209045410156,153.66000366210938,0.0014118166313430436,-0.0013104222388538034,0.003736147356432795,-0.0015199272056110047,-0.009494007640596713,-0.0010375148347341323,-0.0009239511372927112,-0.0034432307449767663,0.0006372582788356796,1.243363520088124,-0.00044316190157989155,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-14,125.49762725830078,61.80451965332031,80.19524383544922,41.291847229003906,32.793487548828125,81.48127746582031,76.5341567993164,153.67999267578125,0.005310067676128405,0.003345861216974555,0.009965245317452798,0.009754462223857452,0.004179198943158546,-0.003033433928521845,0.00041906863582497067,0.0001300775293699985,0.0049571719623365575,1.2495270868688968,0.0,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-15,125.33189392089844,61.632694244384766,80.1529541015625,41.374778747558594,32.49715805053711,81.86318969726562,76.63713836669922,154.0,-0.001321482102599525,-0.0027840148767301898,-0.0005274737778329097,0.002006409367656836,-0.009077304422431709,0.004676166067973497,0.0013446590340313591,0.0020801316122227576,7.76091135269234e-05,1.2496240615584364,0.0,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-18,124.64021301269531,61.49774932861328,79.7130355834961,40.918670654296875,32.1324577331543,82.4854736328125,76.82354736328125,155.3800048828125,-0.005534078837624357,-0.0021919026015586596,-0.005503604979995025,-0.011085032090301539,-0.011285977304428929,0.007572765080849919,0.0024294051258486604,0.008921158533619078,-0.003301813413489332,1.2454980360701637,-0.0033018134134893407,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-19,124.35069274902344,61.38077163696289,79.37466430664062,40.79428482055664,31.90450668334961,83.04413604736328,76.95216369628906,156.0800018310547,-0.0023255499494467813,-0.0019039572753429823,-0.004253902562474821,-0.0030444604308428325,-0.007119388456412246,0.0067500254101480195,0.0016727786477153117,0.004494947099121127,-0.001197135812361918,1.2440070057669577,-0.004494996506768323,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-20,125.21930694580078,61.81260299682617,80.11061096191406,41.043060302734375,32.086856842041016,82.11776733398438,76.72711944580078,155.3699951171875,0.006960914414231745,0.007010655075064598,0.009229088739145297,0.006079773191724591,0.00569922696514924,-0.011217822135453304,-0.002928754048673987,-0.004559370369457305,0.003996344988083638,1.2489784869295952,-0.0005166150754459808,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-21,124.14965057373047,61.11091613769531,79.40850830078125,40.66987609863281,31.760147094726562,82.9098129272461,76.80431365966797,156.25,-0.008578958208188325,-0.011416765248691618,-0.008802796782668487,-0.00913409345320293,-0.010234234303379885,0.009599021856458556,0.001005581968599678,0.0056479509395988,-0.0057466355348959565,1.241801062774285,-0.006260281811791613,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-22,125.1469497680664,61.70466613769531,79.6538314819336,41.0223274230957,31.8817081451416,82.97339630126953,76.81072235107422,155.5500030517578,0.008000947571303207,0.009669043859418025,0.0030846192254649907,0.008628816364912417,0.0038201651347815613,0.0007666041359231102,8.343833489732333e-05,-0.004490045653721353,0.005515672446415457,1.2486504306801585,-0.0007791390292722911,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-25,124.62418365478516,61.47974395751953,79.6996078491211,40.51093292236328,31.851318359375,82.8956527709961,76.81072235107422,155.24000549316406,-0.004185967124836765,-0.003651800255547677,0.0005745262686369657,-0.012544603390960862,-0.0009536590284993096,-0.0009374085931197484,0.0,-0.0019949010771060927,-0.0032948025891756084,1.2445363740081783,-0.004071374509156844,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-26,125.62149047851562,61.81260299682617,79.95410919189453,40.76662826538086,32.30719757080078,82.99466705322266,76.86214447021484,154.72000122070312,0.007970664086090373,0.00539952164482127,0.003188169534188212,0.006291925663771458,0.014211266493347363,0.0011937320283594843,0.000669241384293251,-0.003355302290943385,0.004865824553833035,1.2505920696549657,0.0,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-27,125.62149047851562,61.893558502197266,80.00501251220703,40.566219329833984,32.42876434326172,83.7018814086914,77.13215637207031,155.36000061035156,0.0,0.0013088356464523443,0.0006364541326373541,-0.004928127984547004,0.0037557769056593138,0.008485101882381052,0.0035067814469087466,0.004127968876901811,0.0011135311042615088,1.2519846428232695,0.0,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-03-28,126.00747680664062,62.04650115966797,80.10680389404297,40.75972366333008,32.49715805053711,83.27754974365234,77.08715057373047,154.4499969482422,0.0030679029925071433,0.002468011319666452,0.001271503850679423,0.004758744664824288,0.0021068235937828916,-0.0050824532762066,-0.0005836597311814629,-0.00587460886592428,0.0014500120838838036,1.2538000356842003,0.0,1.0,0.0,0.3310037768669426,0.11803197428950617,0.19686832597503304,0.11803197428950553,0.0,0.11803197428950644,0.11803197428950622,0.0
2013-04-01,125.5088882446289,61.62368392944336,79.02947235107422,40.213768005371094,32.14764404296875,83.90478515625,76.97626495361328,154.6699981689453,-0.003964666195790834,-0.006837846605641573,-0.013539942334644728,-0.013485004042025128,-0.010813473071318302,0.0075036439225968365,-0.0014394804747750456,0.0014234036058695665,-0.005739557518478277,1.2466037782627206,-0.005739557518478322,0.9999999999999999,0.01218473399212739,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-02,126.1281509399414,62.10948181152344,78.53740692138672,40.642242431640625,32.162837982177734,83.5645751953125,76.96981811523438,152.42999267578125,0.0049218823067658235,0.007852387439686304,-0.006245818049976037,0.010598555006642307,0.0004725182898095426,-0.004062957286371294,-8.375449708353244e-05,-0.014588376987558327,0.0020182426219314056,1.2491197271406713,-0.00373289871616167,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-03,124.84931945800781,61.54274368286133,77.30738830566406,40.441837310791016,31.782934188842773,84.31581115722656,77.27934265136719,150.72999572753906,-0.01019089520322769,-0.009166710828012015,-0.015785501920334788,-0.004943153564968217,-0.011882201127816572,0.008949717028518656,0.004013311321049429,-0.011215297746717923,-0.006780051421791752,1.2406506311586831,-0.010487640892705485,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-04,125.35611724853516,61.560699462890625,77.96906280517578,40.80119323730469,31.69175910949707,85.32215881347656,77.69206237792969,150.2899932861328,0.004051058924136264,0.0002917185693238622,0.008522586648592068,0.00884650086790506,-0.0028728029176221526,0.011864790199564546,0.005326411052990032,-0.0029234122040566746,0.006130075930286733,1.248255913730644,-0.004421854997420649,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-05,124.79309844970703,61.0479621887207,77.81635284423828,40.61460494995117,31.615772247314453,87.04438781738281,77.93067932128906,152.80999755859375,-0.004501471235652588,-0.008363850583822163,-0.001960517410622309,-0.004583597242376669,-0.002400564262889482,0.01998399750987545,0.0030666100307970012,0.016628587367167214,-0.0007495138452079265,1.2473203286409402,-0.00516805460108638,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-08,125.63753509521484,61.37178039550781,78.4610595703125,40.7735481262207,31.668975830078125,86.3781509399414,78.00162506103516,152.16000366210938,0.006743902165498916,0.005290306206911843,0.008250845385195937,0.003905811161042383,0.0016814034001684242,-0.00768343215163636,0.0009099557006155834,-0.004262680775851457,0.0042289432750960455,1.2525951755566371,-0.0009609667357408647,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-09,126.07184600830078,61.785614013671875,78.23204040527344,40.918670654296875,31.980480194091797,86.16553497314453,78.07908630371094,153.33999633789062,0.003450895172738555,0.006720427590807709,-0.002923157792559472,0.0035529131881011367,0.009788201519438822,-0.002464489770062528,0.0009925793950857908,0.007725031383894354,0.001571744488635587,1.25456393512031,0.0,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-10,127.61609649658203,62.99109649658203,79.64871215820312,41.526824951171875,32.28440856933594,84.98200225830078,77.87266540527344,150.75,0.012174560186366534,0.019322836537876142,0.017946579974583265,0.014753148684248263,0.009458684113356597,-0.013830775487179814,-0.002647242069722111,-0.017034818641169736,0.00977928398804862,1.2668326721230152,0.0,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-11,128.0343475341797,62.96409606933594,79.75900268554688,41.851627349853516,32.314796447753906,85.14500427246094,77.9242935180664,151.0500030517578,0.003272056986603822,-0.00042873067969040335,0.0013837541683638932,0.007791078694785014,0.0009408128366703572,0.001916239724219615,0.0006627615203731452,0.0019880924290127666,0.002523910335274725,1.2700300441972503,0.0,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-12,127.72068786621094,62.91911315917969,79.43667602539062,41.74797058105469,31.820920944213867,86.41356658935547,78.31122589111328,143.9499969482422,-0.0024528144654789585,-0.0007146769191317404,-0.0040494453521064955,-0.0024798402022265797,-0.015401254895147876,0.014788948536467394,0.00495320354296247,-0.048144932178247224,0.0002514522568362052,1.2703493961181134,0.0,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-15,124.76087188720703,61.677677154541016,76.44210815429688,40.92558670043945,31.045921325683594,87.16484069824219,78.33699035644531,131.30999755859375,-0.02344687333735962,-0.019927914429895388,-0.038426478085781035,-0.019895382132773864,-0.024656523317806656,0.008656362411255891,0.0003289468106508764,-0.09190507457983799,-0.019273033342606476,1.245865909849969,-0.01927303334260655,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-16,126.60273742675781,62.496341705322266,77.76544952392578,41.5060920715332,31.68415641784668,86.44905853271484,78.19508361816406,132.8000030517578,0.01465525188973782,0.01318595339005224,0.017163540827779045,0.014084754221826756,0.020349316918367055,-0.008245724844771374,-0.0018131335457844955,0.01128333874421461,0.01040692130189275,1.2588315383264885,-0.009066684981959061,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-17,124.75281524658203,61.27281188964844,76.41664123535156,40.642242431640625,31.18268585205078,87.02313232421875,78.30470275878906,132.8699951171875,-0.014719830636662046,-0.019771803213095573,-0.017496749352415186,-0.021032233675563283,-0.015953758259049877,0.006618650336383425,0.001400885727576906,0.0005269098319828913,-0.012287386201044269,1.2433637890530163,-0.021242665323066845,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-18,123.97271728515625,60.427188873291016,75.99244689941406,40.51784896850586,31.18268585205078,87.23570251464844,78.37568664550781,134.3000030517578,-0.00627278198109682,-0.013897068537475299,-0.005566537225316637,-0.0030653873941011156,0.0,0.0024397075312032612,0.0009060979723782836,0.010704956398210008,-0.0048088998041129335,1.237384577171398,-0.025949411278068824,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-19,125.05045318603516,61.25483322143555,76.86624145507812,40.8426399230957,31.638566970825195,87.0514144897461,78.49176025390625,135.47000122070312,0.008655761852959465,0.01360360548551487,0.011432834899162359,0.007984039533840637,0.01451385004099981,-0.0021147643813419492,0.0014798944188481045,0.008674096350889116,0.00765199562374536,1.2468530385408034,-0.018495980435862203,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-22,125.60536193847656,61.88458251953125,77.08680725097656,41.01541519165039,31.790529251098633,87.11524200439453,78.51756286621094,137.89999389648438,0.004427662360120266,0.010228321851063704,0.002865366404393832,0.0042213444939558364,0.004791572955277434,0.0007329476122537315,0.0003286761833525276,0.017778517935289173,0.003855159961266081,1.251659856452569,-0.014712125437816748,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-23,126.90025329589844,62.478328704833984,78.3083724975586,41.595916748046875,31.94249725341797,86.81050109863281,78.62081909179688,136.8800048828125,0.010256427030070903,0.009548677990821375,0.015722371980709582,0.014054031029075986,0.004768902362375371,-0.003504268110902764,0.001314207759566699,-0.0074240752826577605,0.00911940179044149,1.2630742455885262,-0.00572688943043409,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-24,126.98068237304688,62.45132064819336,78.71556854248047,41.955284118652344,32.1324577331543,87.0301742553711,78.65301513671875,138.3699951171875,0.0006335968443407225,-0.00043237225432424253,0.005186431508351852,0.008602379929955273,0.005929338110758575,0.002527294296526428,0.0004094265969865063,0.010826556137055299,0.0025506922782318987,1.2662959593135825,-0.0031908046848506677,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-25,127.49546813964844,62.78422546386719,79.2330551147461,42.17642593383789,32.421180725097656,86.65459442138672,78.6078872680664,141.6300048828125,0.004045852373761427,0.005316471403437717,0.006552617071084121,0.005257050506821681,0.008945271686824796,-0.0043248515371843155,-0.0005739235779644858,0.0232868363089338,0.0033503278905000883,1.2705384659836982,0.0,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-26,127.2702407836914,62.58626174926758,78.80889129638672,42.21097946166992,32.09446716308594,87.44831085205078,78.89163970947266,140.91000366210938,-0.0017681140494527625,-0.0031580618936768445,-0.005367750099697588,0.000818926227229344,-0.010128282536571387,0.009117848185490551,0.003603220325198997,-0.005096643006130996,-0.0004975043316147077,1.2699063675933884,-0.0004975043316145511,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-29,128.122802734375,63.162017822265625,79.37727355957031,42.750030517578125,32.42876434326172,87.12934112548828,78.89805603027344,142.3000030517578,0.0066764944408079785,0.009157343518062966,0.0071862758637415425,0.012689545225320842,0.010362164560392628,-0.0036541914487440152,8.132750081291107e-05,0.009816111845741382,0.005811228402815212,1.2772860835456628,0.0,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-04-30,128.42843627929688,63.620853424072266,79.82687377929688,42.80530548095703,32.89225769042969,87.17901611328125,78.76262664794922,142.77000427246094,0.0023826327300975336,0.007238163965414657,0.0056481118422118115,0.0012921454968188861,0.01419148419929872,0.0005699668096781352,-0.0017179859091474015,0.003297447184859692,0.002803652308193972,1.2808671496220196,0.0,0.9999999999999999,0.0,0.3354814301358685,0.11498579079147382,0.20457540669823449,0.11498579079147483,0.0,0.11498579079147381,0.11498579079147447,0.0
2013-05-01,127.30242156982422,63.32398223876953,77.8927230834961,42.54960632324219,32.53515625,88.07462310791016,79.1132583618164,141.11000061035156,-0.008806305159250627,-0.004677176900472979,-0.02452767696395952,-0.00599145186194372,-0.010916066063069607,0.010220783947020529,0.004441872681810288,-0.011695241331580064,-0.007365056631065532,1.2714334905281819,-0.00736505663106557,1.0,0.21239666372356836,0.12308476641230022,0.12308476641229867,0.2410722238491402,0.2665887105016626,0.0,0.1230847664122991,0.12308476641229923,0.0
2013-05-02,128.48472595214844,64.12460327148438,79.13125610351562,42.680908203125,32.793487548828125,87.96099853515625,79.1132583618164,141.9199981689453,0.009244505158529037,0.012563992942655311,0.015775408466894625,0.003081102689225901,0.007908709879985487,-0.0012909272279433281,0.0,0.005723773264219467,0.007149800412367448,1.280523986223058,-0.0002679149036360906,1.0,0.0,0.12308476641230022,0.12308476641229867,0.2410722238491402,0.2665887105016626,0.0,0.1230847664122991,0.12308476641229923,0.0
