t0,proba_side,proba_meta,side,meta_gate,kelly_unsigned,pos_voltgt,ret_next,pnl_net
2024-04-09,0.9325902899887915,0.9777482984658203,1.0,1.0,0.5,0.28547928034684883,-0.011139278847181577,-0.0031804822590986324
2024-04-10,0.8729358498053069,0.0024581757840275195,1.0,0.0,-0.5,-0.0,0.043271041597357174,-0.0001427396401734244
2024-04-11,0.004413160619081752,0.9889541184326408,-1.0,1.0,0.5,-0.22984479399338217,0.008626442013227376,-0.002097665184422794
2024-04-12,0.1300533444384058,0.1406824707126255,-1.0,0.0,-0.5,0.0,-0.021863469373472055,-0.00011492239699669109
2024-04-15,0.00704961833352397,0.27790173763328113,-1.0,0.0,-0.44419652473343774,0.0,-0.019167338793468103,-0.0
2024-04-16,0.00023817410203076173,0.013493053605440977,-1.0,0.0,-0.5,0.0,-0.008147375169682114,-0.0
2024-04-17,0.15783365865792362,0.8708001310547758,-1.0,1.0,0.5,-0.2613090113234871,-0.005714379283588977,0.0013625642952603085
2024-04-18,0.4636334814109573,0.027256953955686187,-1.0,0.0,-0.5,0.0,-0.012212442286968384,-0.00013065450566174356
2024-04-19,0.6440904005908444,0.022238300799635378,1.0,0.0,-0.5,-0.0,0.005090840538690022,-0.0
2024-04-22,0.9710304228387097,0.8855603503133348,1.0,1.0,0.5,0.2583556698802998,0.0063917165029592216,0.001522158363866847
2024-04-23,0.9674523152058133,0.06488489852437217,1.0,0.0,-0.5,-0.0,0.012702243864187057,-0.0001291778349401499
2024-04-24,0.8729836604840269,0.9955962022969189,1.0,1.0,0.5,0.2708184292724315,0.005147429281381122,0.0012586094981383406
2024-04-25,0.17436123238817455,0.9619872088427379,-1.0,1.0,0.5,-0.27049485067343454,-0.003472966009946288,0.0006687627822814018
2024-04-26,0.569451780792734,0.7968595143329734,1.0,1.0,0.5,0.25317086915375286,0.024808154147697437,0.006018869087759246
2024-04-29,0.34930267507091495,0.0979438945356935,-1.0,0.0,-0.5,0.0,-0.018270990925490782,-0.00012658543457687643
2024-04-30,0.8299206760169194,0.8223949550911787,1.0,1.0,0.5,0.24402765330199871,-0.006047103726853242,-0.0015976743583887667
2024-05-01,0.7823220482473354,0.8372847927058413,1.0,1.0,0.5,0.23339610657339363,0.022031863077943026,0.005136835289585704
2024-05-02,8.522639206833555e-06,0.7206761373014425,-1.0,1.0,0.44135227460288506,-0.1602305778883409,0.059816364773570774,-0.009781224037079912
2024-05-03,3.2617827077098224e-06,0.9999794227127878,-1.0,1.0,0.5,-0.18088257236134542,-0.009106874153820277,0.0016369488258775604
2024-05-06,0.08122653584264979,0.11191694795753197,-1.0,0.0,-0.5,0.0,0.003797308087637008,-9.044128618067272e-05
2024-05-07,0.1247195951722123,0.1280693371737849,-1.0,0.0,-0.5,0.0,0.001864003962746219,0.0
2024-05-09,0.990870315326929,0.5999197243019212,1.0,1.0,0.1998394486038424,0.08120675463488924,-0.0068902430494725,-0.0006001376540107089
2024-05-10,0.9993181869692841,0.06771206772937462,1.0,0.0,-0.5,-0.0,0.017645447055945285,-4.060337731744462e-05
2024-05-13,0.7879785753163285,0.6789763138824311,1.0,1.0,0.35795262776486214,0.15755053948254352,0.0061734584459016695,0.000893856438883601
2024-05-14,0.9637871003582394,0.8589769473004261,1.0,1.0,0.5,0.22313741708057994,0.012218100446162339,0.0026935219363887273
2024-05-15,0.9115598406756323,0.7048469321002195,1.0,1.0,0.4096938642004391,0.18478227606582626,0.0006324431697068977,9.768671787334935e-05
2024-05-20,0.9999276243668508,0.16109290353431738,1.0,0.0,-0.5,-0.0,0.006857230447240736,-9.239113803291313e-05
2024-05-21,0.999996067977376,0.9917081582911376,1.0,1.0,0.5,0.22882963168082904,-0.007538370664138316,-0.001839417398388752
2024-05-22,0.9994464501193436,0.7788847696320351,1.0,1.0,0.5,0.21455292722700134,-0.021058138264443915,-0.004525223558814281
2024-05-23,0.3526532377712556,0.5648008594634235,-1.0,1.0,0.12960171892684702,-0.05541218356083466,0.016588130386485878,-0.0010541670813009327
2024-05-24,0.19601142192302562,0.12914420436043328,-1.0,0.0,-0.5,0.0,0.0,-2.770609178041733e-05
2024-05-30,0.999972853064949,0.2439107857492722,1.0,0.0,-0.5,-0.0,0.005018661925499934,-0.0
2024-05-31,0.24247522104905245,0.8200633925970267,-1.0,1.0,0.5,-0.4346808645132842,0.009258741834865747,-0.004241938337341396
2024-06-03,0.9579882222704083,0.2146092395106971,1.0,0.0,-0.5,-0.0,0.0016492107399450617,-0.0002173404322566421
2024-06-05,0.988337000246839,0.7825567429490247,1.0,1.0,0.5,0.4234246243762365,-0.007096527044226142,-0.0032165566102653766
2024-06-06,0.9088209972839623,0.8621674136155724,1.0,1.0,0.5,0.425902414549941,0.012392071769831592,0.005276574392960583
2024-06-07,0.40696275344666516,0.3281661670673732,-1.0,0.0,-0.34366766586525355,0.0,-0.019147836579684996,-0.0002129512072749705
2024-06-10,0.033900264197310154,0.9624493361120141,-1.0,1.0,0.5,-0.20390319711262975,0.07264916951817257,-0.01491534953088911
2024-06-11,0.9990354373917978,0.9954650894294828,1.0,1.0,0.5,0.19672923621859414,0.028578445863496782,0.00542189961037455
2024-06-12,0.8166656550477592,0.9961837632194344,1.0,1.0,0.5,0.19714627873926216,0.005491031802129731,0.001082327964968487
2024-06-13,0.9978436736440327,0.7976936314352737,1.0,1.0,0.5,0.19483005500366085,-0.008168357100995394,-0.001592599575144277
2024-06-14,0.9714470938111985,2.9373031258059265e-06,1.0,0.0,-0.5,-0.0,0.019671425689565147,-9.741502750183043e-05
2024-06-17,0.681386314267536,0.984083599897837,1.0,1.0,0.5,0.1887004728443533,-0.01098440212489915,-0.002167112111303165
2024-06-18,0.9780029419880084,0.6143237476593432,1.0,1.0,0.22864749531868633,0.08711919880313183,0.0,-5.0790637020610726e-05
2024-06-20,0.0015916580835151591,0.010163588262542452,-1.0,0.0,-0.5,0.0,-0.010444428195132582,-4.355959940156592e-05
2024-06-21,0.04027732822443631,0.3171337898043533,-1.0,0.0,-0.3657324203912934,0.0,0.003132677841896303,0.0
2024-06-24,0.23592768437286255,0.8560170343711215,-1.0,1.0,0.5,-0.18922943255681485,0.004468146354872804,-0.0009401195155917888
2024-06-25,0.9581043881562352,0.45291267930834284,1.0,0.0,-0.09417464138331433,-0.0,0.019993287512629854,-9.461471627840742e-05
2024-06-26,0.08876205581624784,0.02554545333402955,-1.0,0.0,-0.5,0.0,0.003985972233497392,0.0
2024-06-27,0.9964465589058905,0.022826825734626,1.0,0.0,-0.5,-0.0,-0.016254206417840922,0.0
2024-06-28,0.9906009379724408,3.157039113364142e-05,1.0,0.0,-0.5,-0.0,0.02910459855178371,-0.0
2024-07-01,0.4331878147091458,0.7232474494040776,-1.0,1.0,0.4464948988081552,-0.15613025897869226,0.016240007188387917,-0.002613621657628176
2024-07-02,0.9896317190163895,0.6844840298366557,1.0,1.0,0.36896805967331137,0.12903150140835593,0.00581098374868505,0.0006072190775588644
2024-07-03,0.9865892007032774,0.7537628582697118,1.0,1.0,0.5,0.17628662526597208,0.0,-2.3627561928808077e-05
2024-07-05,0.9969118643060794,0.9992192125295082,1.0,1.0,0.5,0.18202859610845212,0.006538879832445055,0.0011873921306006041
2024-07-08,0.9837791730687255,0.10851901835342775,1.0,0.0,-0.5,-0.0,0.003774774377855783,-9.101429805422607e-05
2024-07-09,0.3996377815385865,0.8258120953102946,-1.0,1.0,0.5,-0.27879596309843596,0.01880363345236824,-0.00538177507965219
2024-07-10,0.019128583516827537,0.43931194346929764,-1.0,0.0,-0.12137611306140472,0.0,-0.023220857329659728,-0.000139397981549218
2024-07-11,0.9754475937488731,0.2996816810538172,1.0,0.0,-0.4006366378923656,-0.0,0.013050777136099256,-0.0
2024-07-12,0.8681856375542145,0.8839562019272644,1.0,1.0,0.5,0.2576818223718958,0.016743435483903113,0.004185638057072471
2024-07-15,0.5354793618409126,0.9893337702287078,1.0,1.0,0.5,0.2652144472622818,0.0017918786066573045,0.0004714657817805317
2024-07-17,0.006161738121164049,0.7219744154151283,-1.0,1.0,0.4439488308302566,-0.21438561127032985,-0.020534854784360568,0.004162577366026292
2024-07-18,0.3525863129759267,0.7077810698498416,-1.0,1.0,0.41556213969968314,-0.21892902898500546,0.0005800001410292133,-0.0001292505765440297
2024-07-23,0.38054922523986434,0.890299654401044,-1.0,1.0,0.5,-0.2290826260977324,-0.028754296951894243,0.0065820330587775915
2024-07-24,0.00020491711229099802,0.006506051286020769,-1.0,0.0,-0.5,0.0,-0.004804623900094729,-0.0001145413130488662
2024-07-25,0.38292121387919104,0.2621645104075295,-1.0,0.0,-0.47567097918494095,0.0,0.0021611047299225916,0.0
2024-07-29,0.9980431270458588,0.9785999365338153,1.0,1.0,0.5,0.26542144301074583,0.002565918009612256,0.0005483389392531728
2024-07-31,0.02516223318256522,0.26196206173998754,-1.0,0.0,-0.4760758765200249,0.0,-0.01675065155205946,-0.0001327107215053729
2024-08-01,0.9973785978736053,0.6000078730002065,1.0,1.0,0.20001574600041305,0.10596047278854587,0.006869285303767958,0.0006748924821123898
2024-08-02,0.8517181827997661,0.9925955811393149,1.0,1.0,0.5,0.21543608995383418,-0.048166981549923715,-0.01043164397857668
2024-08-05,0.0490682782012798,0.998618898519835,-1.0,1.0,0.5,-0.21615732663764778,-0.009748226730079024,0.0018913539211357997
2024-08-06,0.44920108880066706,0.3201040082598134,-1.0,0.0,-0.3597919834803732,0.0,0.012498294757956385,-0.00010807866331882389
2024-08-07,0.14765026603755732,0.9303236963703564,-1.0,1.0,0.5,-0.21990753830913928,0.016633238828372532,-0.0037677283740099655
2024-08-08,0.9798598790192783,0.07450135325502746,1.0,0.0,-0.5,-0.0,0.013735879280824426,-0.00010995376915456965
2024-08-09,0.8713809347039206,0.08654888187038183,1.0,0.0,-0.5,-0.0,0.007130037608732209,-0.0
2024-08-12,0.33722378642781026,0.9683756143682709,-1.0,1.0,0.5,-0.2176105576835979,0.01719301598603984,-0.0038501870758269425
2024-08-13,0.9727080631338243,0.40344084513874434,1.0,0.0,-0.19311830972251132,-0.0,0.0020336740225752603,-0.00010880527884179896
2024-08-15,0.9559110948902774,0.5404794858958836,1.0,0.0,0.08095897179176714,0.0,0.005918537834642024,0.0
2024-08-16,0.1423936143982769,0.91300580252063,-1.0,1.0,0.5,-0.23216968440512628,-0.0007078632498803694,4.8259545124149284e-05
2024-08-22,0.19772313622852145,0.9412592840655295,-1.0,1.0,0.5,-0.2525782690203211,0.010288167272858306,-0.002608771773477666
2024-08-23,0.909552255421595,0.20170950663326262,1.0,0.0,-0.5,-0.0,0.001498852596203415,-0.00012628913451016055
2024-08-27,0.9999864587362496,0.039110738223424486,1.0,0.0,-0.5,-0.0,-0.006753503508516889,0.0
2024-08-28,0.9778134444970684,0.5793340636433661,1.0,1.0,0.1586681272867323,0.08306227025629187,0.014570115729221955,0.0011686957552379373
2024-08-29,0.04253443081923195,0.2944486735595155,-1.0,0.0,-0.41110265288096903,0.0,-0.0034378816356825936,-4.1531135128145936e-05
2024-08-30,0.04734514460774473,0.9795161838357128,-1.0,1.0,0.5,-0.45188722032812884,0.0,-0.00022594361016406442
2024-09-03,0.7393664849705898,0.5223843678722632,1.0,0.0,0.04476873574452633,0.0,-0.008618739713523893,-0.00022594361016406442
2024-09-04,0.9834582759955032,0.6033150730334855,1.0,1.0,0.20663014606697105,0.1525503164455231,0.006927808042118455,0.0009805641508762487
2024-09-05,0.8213226870379963,0.8699549267473854,1.0,1.0,0.5,0.3758019649209652,-0.0070150498577075115,-0.002747895344782741
2024-09-06,0.34229479232727705,0.4877430233929803,-1.0,0.0,-0.024513953214039375,0.0,0.0004075775688632266,-0.00018790098246048258
2024-09-10,0.7743763998958385,0.9515458923166763,1.0,1.0,0.5,0.3944827231568682,0.011585141839513868,0.004372896939431567
2024-09-11,0.3206661270294458,0.8220617866471291,-1.0,1.0,0.5,-0.4171854557323709,0.0004939878749556925,-0.0006119186461842756
2024-09-16,0.014172199960097815,0.3304213332147885,-1.0,0.0,-0.339157333570423,0.0,0.0021725488667589943,-0.00020859272786618547
2024-09-18,0.961239955642607,0.7392370865888038,1.0,1.0,0.47847417317760765,0.25232432319182935,0.03706548859169967,0.009226362161079176
2024-09-19,0.3101651904620944,0.9317196566700922,-1.0,1.0,0.5,-0.2548874050211177,-0.002927445291917685,0.0004925630696917136
2024-09-23,0.13954738873630043,0.8718291194246203,-1.0,1.0,0.5,-0.25290932997253646,0.00397388944725785,-0.0010060227550152067
2024-09-24,0.9048805116675508,0.6846680175276298,1.0,1.0,0.3693360350552597,0.19588611340606304,-0.004398090573885738,-0.0010859225906156183
2024-09-25,0.06772216400726955,0.4920885511676114,-1.0,0.0,-0.01582289766477718,0.0,0.005080228371224571,-9.794305670303152e-05
2024-09-26,0.7647145192186713,0.9874277172632736,1.0,1.0,0.5,0.27223977458694854,0.001186658354039194,0.00018693571552187528
2024-09-30,8.039209379257395e-06,0.8228924449213386,-1.0,1.0,0.5,-0.2518327028518626,-0.029141627713284768,0.007076778633819842
2024-10-01,0.0011427104780516793,0.005416900879827917,-1.0,0.0,-0.5,0.0,0.0025197504808649462,-0.0001259163514259313
2024-10-03,0.3290649341032626,0.36165421658034763,-1.0,0.0,-0.27669156683930474,0.0,0.00500726954838715,0.0
2024-10-04,0.8531613169110457,0.5937357029296534,1.0,1.0,0.18747140585930677,0.09025032195138034,-0.022530757448490535,-0.002078533274510422
2024-10-07,0.014816647478040451,0.13253774652300593,-1.0,0.0,-0.5,0.0,0.018404130783432615,-4.5125160975690174e-05
2024-10-08,0.8140790377990625,0.6712684174622882,1.0,1.0,0.3425368349245763,0.1580100057382023,0.01669826057635504,0.002559487246618756
2024-10-09,0.3007342082497481,0.8705881948445265,-1.0,1.0,0.5,-0.2303542956073858,-0.0021782560941548956,0.0003075884975487524
