Date,ret_hrp,ret_eqw,w_hrp_SPY,w_hrp_QQQ,w_hrp_IWM,w_hrp_EFA,w_hrp_EEM,w_hrp_TLT,w_hrp_LQD,w_hrp_GLD,eq_hrp,eq_eqw,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD
2011-03-22,0.0009735283942947421,-0.0007376765055113199,0.0313914140561975,0.09075800400370423,0.015532891939772817,0.01682506443044991,0.015242705033444985,0.08707287420555677,0.6137028506730821,0.1294741956577919,1.0182035247334518,1.021731729163652,99.62964630126953,48.724124908447266,66.10102081298828,38.319576263427734,33.83202362060547,61.996768951416016,64.8919448852539,139.0500030517578
2011-03-23,0.001553653637235958,0.004139626320057765,0.0313914140561975,0.09075800400370423,0.015532891939772817,0.01682506443044991,0.015242705033444985,0.08707287420555677,0.6137028506730821,0.1294741956577919,1.0197854603431005,1.025961316721736,99.91477966308594,48.996768951416016,66.30537414550781,38.36490249633789,34.2783317565918,61.916927337646484,64.85034942626953,140.33999633789062
2011-03-24,-0.0013191364820211377,0.0049822940852151665,0.0313914140561975,0.09075800400370423,0.015532891939772817,0.01682506443044991,0.015242705033444985,0.08707287420555677,0.6137028506730821,0.1294741956577919,1.0184402241385273,1.0310729577216984,100.87031555175781,49.86745834350586,66.76327514648438,38.87642288208008,34.67342758178711,61.451416015625,64.63656616210938,139.22000122070312
2011-03-25,-0.0008306838507243207,-0.0001995343745279099,0.0313914140561975,0.09075800400370423,0.015532891939772817,0.01682506443044991,0.015242705033444985,0.08707287420555677,0.6137028506730821,0.1294741956577919,1.0175942222914074,1.0308672232239868,101.17854309082031,49.9906005859375,67.34477996826172,38.449073791503906,34.6368408203125,61.29844284057617,64.54151916503906,139.25999450683594
2011-03-28,-0.0010159330928537116,-0.0023868295017660524,0.0313914140561975,0.09075800400370423,0.015532891939772817,0.01682506443044991,0.015242705033444985,0.08707287420555677,0.6137028506730821,0.1294741956577919,1.0165604146458849,1.0284067189231922,100.93199157714844,49.71793746948242,67.1973648071289,38.429649353027344,34.461246490478516,61.38492202758789,64.56523132324219,138.5399932861328
2011-03-29,-0.0024849217589642436,0.003416914554311812,0.0313914140561975,0.09075800400370423,0.015532891939772817,0.01682506443044991,0.015242705033444985,0.08707287420555677,0.6137028506730821,0.1294741956577919,1.0140343415522297,1.031920696808833,101.61006164550781,50.20168685913086,67.82806396484375,38.6303825378418,34.85634231567383,60.912681579589844,64.2504653930664,138.2100067138672
2011-03-30,0.004454734179727173,0.007958290969829307,0.0313914140561975,0.09075800400370423,0.015532891939772817,0.01682506443044991,0.015242705033444985,0.08707287420555677,0.6137028506730821,0.1294741956577919,1.0185515949929596,1.0401330219718268,102.31132507324219,50.43914031982422,68.7044677734375,39.09010696411133,35.30266189575195,61.39817428588867,64.47035217285156,138.6699981689453
2011-03-31,-0.0007855971548126112,0.0013243340907396761,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0177514237579033,1.0415105055917282,102.17261505126953,50.509483337402344,68.9419937133789,38.902339935302734,35.60995864868164,61.2718620300293,64.26238250732422,139.86000061035156
2011-04-01,0.0032731061889891217,0.00491197970393803,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0210826322418576,1.046626384056633,102.60414123535156,50.53588104248047,69.24505615234375,39.27140426635742,36.18065643310547,61.5697135925293,64.56588745117188,139.1999969482422
2011-04-04,0.0020558554319973993,0.0021889745879459244,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0231818305178702,1.0489174226144067,102.68891906738281,50.3687858581543,69.40071105957031,39.323219299316406,36.48794937133789,61.63644790649414,64.71495056152344,139.83999633789062
2011-04-05,0.0019381850099737014,0.001297000109643176,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0251649462042574,1.0502778686265442,102.67350006103516,50.236846923828125,69.7774429321289,39.2260856628418,36.414791107177734,61.389339447021484,64.75071716308594,142.0500030517578
2011-04-06,-0.0024129265326443636,0.000677483356828712,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0226912985052241,1.0509894144025842,102.99716186523438,50.359989166259766,69.93305969238281,39.54983901977539,36.612327575683594,60.46774673461914,64.54207611083984,142.3800048828125
2011-04-07,-0.0012715107784091225,-0.0022147988614470426,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0213909354961894,1.0486616842441725,102.73517608642578,50.324790954589844,69.51535034179688,39.355587005615234,36.575748443603516,60.34751892089844,64.44659423828125,142.50999450683594
2011-04-08,-0.00021804309163274372,-0.0009223631185077963,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0211682282588481,1.0476944373828334,102.38069152832031,50.08733367919922,68.78636932373047,39.67934799194336,36.612327575683594,60.0269660949707,64.41085815429688,143.66000366210938
2011-04-11,-0.0015776915519648247,-0.004411463128650761,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0195571397719891,1.0430725720022267,102.07245635986328,49.92022705078125,68.17205810546875,39.60163497924805,36.18065643310547,60.080413818359375,64.41681671142578,142.63999938964844
2011-04-12,0.0006191590379463802,-0.006117426558259809,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0201884077897816,1.036691652148068,101.30953216552734,49.577239990234375,67.279296875,39.23255920410156,35.50020980834961,60.72825241088867,64.64338684082031,141.61000061035156
2011-04-13,0.002827056470862834,0.0038703806150285347,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.023072538029523,1.0407040434223036,101.30184936523438,49.999393463134766,67.369384765625,39.349117279052734,35.79286575317383,61.10887145996094,64.75670623779297,141.89999389648438
2011-04-14,0.00031434724849241174,0.0026523003067292494,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0233941380668605,1.0434643030758868,101.37889862060547,49.911434173583984,67.68059539794922,39.52393341064453,35.90261459350586,61.062137603759766,64.5956802368164,143.80999755859375
2011-04-15,0.00567482029248452,0.004940551759208545,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.029201715888772,1.0486195924741195,101.7488021850586,49.823490142822266,68.40140533447266,39.465667724609375,35.9465217590332,61.890289306640625,64.93558502197266,145.0500030517578
2011-04-18,-3.5636883244149174e-05,-0.008926010053775302,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0291650383473883,1.0392596034491097,100.60831451416016,49.471702575683594,67.27108764648438,38.65627670288086,35.04658126831055,62.030521392822266,65.02507019042969,145.92999267578125
2011-04-19,0.0027082841925266587,0.00502792243657918,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0319523097522454,1.044484920126722,101.1862564086914,49.77952575683594,67.2874755859375,38.94118118286133,35.55142593383789,62.29764175415039,65.16218566894531,145.92999267578125
2011-04-20,0.003670878116697348,0.0128204817930066,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0357404809035902,1.0578757200282765,102.56559753417969,50.90526580810547,68.66350555419922,39.93186950683594,36.3928337097168,61.8969841003418,65.19200897216797,146.5
2011-04-21,0.0018998536246833501,0.004667580820325479,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.037708236210466,1.0628134404493685,103.0896224975586,51.30984878540039,69.17134094238281,40.19087600708008,36.71475601196289,61.843536376953125,65.25163269042969,146.74000549316406
2011-04-25,0.0011155567556798377,-0.0002905068531769972,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.038865858643795,1.0625046858612694,102.98175048828125,51.44175720214844,69.08124542236328,40.19087600708008,36.414791107177734,62.07728958129883,65.31719970703125,146.8699951171875
2011-04-26,0.004360405436939195,0.006418669941668176,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0433957349820762,1.0693245527512887,103.86792755126953,51.73198699951172,69.769287109375,40.50167465209961,36.729393005371094,62.6783447265625,65.62128448486328,146.3800048828125
2011-04-27,0.002016093390351345,0.004672562926863466,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0454993182268941,1.0743210390132594,104.5460205078125,52.08381271362305,70.18701934814453,41.00672912597656,36.66353988647461,62.037200927734375,65.53784942626953,149.1999969482422
2011-04-28,0.0031938048829318975,0.002468572780356837,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.048838439054549,1.0769730786875322,104.88510131835938,52.0046272277832,70.5064468383789,41.285160064697266,36.363563537597656,62.5113639831543,65.74650573730469,149.82000732421875
2011-04-29,0.003833952138864001,0.003534288462481272,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.052859635431285,1.0807794122139405,105.13168334960938,51.9606819152832,70.7603759765625,41.090904235839844,36.583065032958984,62.7050666809082,65.87178039550781,152.3699951171875
2011-05-02,-0.0005058576894234462,-0.0021920768605253604,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0523270382888184,1.078410260673094,104.9698486328125,51.86392593383789,69.93305969238281,41.35639190673828,36.59037780761719,62.8056526184082,66.02559661865234,150.41000366210938
2011-05-03,-0.0014569038874222423,-0.006256474792539213,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0507938989358958,1.0716632140611773,104.59227752685547,51.61766815185547,69.04846954345703,41.01968765258789,35.778236389160156,63.1611442565918,65.99568939208984,149.8800048828125
2011-05-04,-0.0016394910262111828,-0.006876992481706978,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0490711317681929,1.0642933941951567,103.89872741699219,51.53850173950195,68.1556625366211,40.67001724243164,35.18558883666992,63.44284439086914,66.0914077758789,147.72999572753906
2011-05-05,-0.0024031169810046805,-0.008130946113001136,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.046550091117159,1.0556396819585327,102.95860290527344,51.257057189941406,67.84442138671875,39.86711502075195,34.84903335571289,64.04647827148438,66.31890106201172,143.47000122070312
2011-05-06,0.0020686096350687154,0.004330888298403057,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0487149947192258,1.060211539504457,103.41326904296875,51.4241828918457,68.20484924316406,39.88653564453125,35.30266189575195,63.76481246948242,66.31890106201172,145.3000030517578
2011-05-09,0.003241154595629795,0.005292274874652281,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.052114042143866,1.0658224703967927,103.81396484375,51.61766815185547,68.99933624267578,40.171443939208984,35.368507385253906,63.697696685791016,66.384765625,147.3800048828125
2011-05-10,-0.0010757896628615761,0.00570490180328459,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.050982188733176,1.0719028829301407,104.7001724243164,52.057403564453125,70.05596160888672,40.553470611572266,35.78554916381836,63.24164581298828,66.11542510986328,147.89999389648438
2011-05-11,-0.0016748938971830032,-0.010133570662781477,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0492219050792189,1.061040679322329,103.59825134277344,51.679229736328125,68.7618179321289,39.737613677978516,34.995357513427734,63.60382080078125,66.22314453125,146.5399932861328
2011-05-12,-0.0010559709182886403,0.002160046938549931,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0481139572606237,1.0633325769933761,104.09142303466797,51.98704528808594,69.36792755126953,39.86711502075195,35.09778594970703,63.201385498046875,66.06747436523438,146.58999633789062
2011-05-13,-0.00036677261474527554,-0.008265441889277969,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0477295377639682,1.054543663369261,103.28998565673828,51.37141799926758,68.40140533447266,39.24551010131836,34.329551696777344,63.77153396606445,66.26500701904297,145.6300048828125
2011-05-16,1.4036433606641789e-05,-0.0043966658796930624,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0477442441500626,1.049907187225879,102.63494873046875,50.48311233520508,67.40215301513672,39.174285888671875,34.2783317565918,64.12693786621094,66.45659637451172,145.3699951171875
2011-05-17,0.0013828301885715731,0.001502127834866862,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.0491930965207754,1.0514842820358377,102.61955261230469,50.62382125854492,67.18917083740234,39.25845718383789,34.38808822631836,64.7842788696289,66.54637908935547,144.74000549316406
2011-05-18,-0.00032422797674561046,0.005578959654017668,0.029510023923641104,0.08756708684030262,0.01500336859897473,0.015851280511031608,0.014996007325608704,0.08668043902600621,0.611972179840428,0.13841961393400717,1.048852918765875,1.0573504704221492,103.53656768798828,51.04599380493164,68.22119903564453,39.49803924560547,34.944149017333984,63.925804138183594,66.3787612915039,145.60000610351562
