,AAPL,AMZN,MSFT,NVDA,ret_AAPL,ret_AMZN,ret_MSFT,ret_NVDA,ret_port,wealth,cum_simple,cum_simple_via_log,drawdown
2022-04-22,158.82147216796875,144.35000610351562,266.1922302246094,19.481674194335938,-0.027821147524263123,-0.026608937569704394,-0.024144586934508716,-0.0330971330509936,-0.027917951269867458,1.2756177898491727,0.2833025805693823,0.27561778984917024,-0.2083650246340285
2022-04-25,159.89151000976562,146.07400512695312,272.6909484863281,19.868013381958008,0.006737362569370964,0.011943186356370372,0.02441362866314778,0.019830902815036078,0.0157312701009813,1.2956848778469068,0.3034905600856055,0.29568487784690434,-0.1959116010151628
2022-04-26,153.92303466796875,139.39100646972656,262.4913024902344,18.75591278076172,-0.03732828179202474,-0.0457507730510871,-0.03740368374055192,-0.055974423804555085,-0.04411429059705471,1.238526658623359,0.24598799872747157,0.23852665862335665,-0.23138339031370048
2022-04-27,153.69725036621094,138.16700744628906,275.1194152832031,18.38355255126953,-0.0014668649318463345,-0.008781047317448887,0.04810869035723031,-0.01985295164488743,0.004501956615761915,1.244102451907946,0.2515973826415028,0.2441024519079436,-0.2279231116827386
2022-04-28,160.6375274658203,144.59649658203125,281.3460693359375,19.748214721679688,0.04515550592527151,0.04653418536434306,0.022632550473854263,0.07423277772912917,0.0471387548731495,1.302747892425519,0.31059612486171595,0.3027478924255164,-0.1915283685011272
2022-04-29,154.75743103027344,124.28150177001953,269.5824279785156,18.51532745361328,-0.03660474939019476,-0.140494377749234,-0.04181199824539106,-0.06243031511668429,-0.07033536012537603,1.2111186502591955,0.2184148744406451,0.21111865025919307,-0.24839251185375066
2022-05-02,155.06175231933594,124.5,276.3336486816406,19.499643325805664,0.0019664405582111577,0.0017580913238786078,0.02504325209083369,0.05316221787912756,0.020482500463012754,1.2359253885738928,0.24337105767051703,0.23592538857389042,-0.2329977111297914
2022-05-03,156.55384826660156,124.25350189208984,273.7206115722656,19.56852149963379,0.009622591805829694,-0.0019799044812061073,-0.009456094550343463,0.003532278651321441,0.0004297178564003912,1.2364564877825415,0.24390535641612932,0.23645648778253917,-0.2326681165503639
2022-05-04,162.97389221191406,125.92849731445312,281.6860656738281,20.29927635192871,0.0410085348676934,0.01348046853293483,0.029100673331863947,0.037343386024774494,0.03023326568931667,1.2738386052909505,0.2815126775490224,0.27383860529094806,-0.20946916784614722
2022-05-05,153.8936004638672,116.40699768066406,269.41729736328125,18.811819076538086,-0.05571623543383142,-0.07561036490424522,-0.04355475760293093,-0.07327636954158201,-0.062039431870647394,1.194810381923802,0.20200835909884907,0.19481038192379976,-0.25851325154920235
2022-05-06,154.6210479736328,114.77249908447266,266.8722839355469,18.64310646057129,0.004726951007533398,-0.014041240035030156,-0.009446362400045483,-0.00896843709161621,-0.006932272129789613,1.1865276312128084,0.1936757100512938,0.18652763121280616,-0.26365343947009623
2022-05-09,149.48931884765625,108.78900146484375,257.0125427246094,16.921056747436523,-0.03318907220737288,-0.05213354825727934,-0.03694554213549861,-0.09236924740931807,-0.053659352502367225,1.1228593267957616,0.12962384435213803,0.1228593267957594,-0.30316531912547595
2022-05-10,151.8979034423828,108.85900115966797,261.79180908203125,17.564952850341797,0.016112084885349764,0.0006434445934944133,0.018595459609700438,0.03805294861402908,0.018350984425643424,1.1434649008139792,0.15035355392667982,0.1434649008139768,-0.2903777167494992
2022-05-11,144.02330017089844,105.37200164794922,253.0978240966797,16.60159683227539,-0.05184142172489781,-0.03203225709010704,-0.03320953782258074,-0.054845351779447604,-0.0429821421042583,1.094316329955961,0.10090889400166447,0.09431632995595883,-0.3208788025685205
2022-05-12,140.14991760253906,106.93049621582031,248.0465545654297,16.14737892150879,-0.026894138405127554,0.014790404884573283,-0.01995777541461785,-0.027359892867868663,-0.014855350450760196,1.0780598773704755,0.08455450656691088,0.07805987737047335,-0.33096738595490505
2022-05-13,144.6230010986328,113.05500030517578,253.65155029296875,17.67576026916504,0.03191641902194542,0.05727556035084924,0.022596547399575284,0.09465197758011357,0.05161012608812088,1.13369868357211,0.14052850140026907,0.13369868357210762,-0.2964385283869726
2022-05-16,143.07952880859375,110.81050109863281,254.02066040039062,17.234516143798828,-0.010672384602131268,-0.01985316173972196,0.001455185694688499,-0.024963233187539347,-0.013508398458676019,1.1183842300223414,0.1251217879498776,0.11838423002233911,-0.30594251708569387
2022-05-17,146.7169952392578,115.36849975585938,259.1884460449219,18.145954132080078,0.0254226894717422,0.04113327357999652,0.020343957992966955,0.05288445469988989,0.03494609393614889,1.1574673903814097,0.16444039964118184,0.15746739038140734,-0.28168791909068347
2022-05-18,138.43936157226562,107.11250305175781,247.3877410888672,16.909072875976562,-0.05641905120462354,-0.07156196640827217,-0.045529440590918235,-0.06816292199906115,-0.060418345050718775,1.0875351262043906,0.09408683778466398,0.08753512620438844,-0.32508714624916235
2022-05-19,135.02801513671875,107.31900024414062,246.4724578857422,17.094755172729492,-0.02464144876720009,0.0019278532990965047,-0.0036997920717348753,0.010981222809485658,-0.003858041182588201,1.083339370899983,0.0898658057071633,0.08333937089998067,-0.3276909878335912
2022-05-20,135.26394653320312,107.59100341796875,245.9077606201172,16.66549301147461,0.0017472773797755359,0.0025345295167615856,-0.0022911171108894735,-0.025110752211278564,-0.005780015606407729,1.0770776524291452,0.08356636434128561,0.07707765242914286,-0.3315769444162415
2022-05-23,140.69065856933594,107.55699920654297,253.78469848632812,16.869142532348633,0.0401194270551668,-0.0003160506951839226,0.03203208327523832,0.01221983176458119,0.021013822849950597,1.099711171412932,0.10633623596771846,0.09971117141292951,-0.3175308207373817
2022-05-24,137.9871368408203,104.0999984741211,252.78187561035156,16.12640953063965,-0.01921607131566072,-0.03214110432537598,-0.003951470998676432,-0.04402909041077241,-0.024834434262621385,1.072400466618607,0.07886100144322228,0.07240046661860475,-0.33447955670604446
2022-05-25,138.1444091796875,106.7750015258789,255.60545349121094,16.946012496948242,0.001139760868062778,0.025696475417555487,0.011170017130546883,0.05082364829885888,0.022207475428756007,1.0962157736308262,0.10281978062381558,0.09621577363082391,-0.3197000278142591
2022-05-26,141.3492889404297,111.07749938964844,258.8963928222656,17.820512771606445,0.023199489431190212,0.04029499229486544,0.012875074792439323,0.051605076699647645,0.031993658304535655,1.131287726520413,0.13810301985657691,0.1312877265204107,-0.29793474295956346
2022-05-27,147.11024475097656,115.14649963378906,266.04302978515625,18.77887725830078,0.0407568786071133,0.036632083603781895,0.02760423536606349,0.05377872673907036,0.03969298107900726,1.1761919088441009,0.183277721489705,0.1761919088440985,-0.2700676799956291
2022-05-31,146.32376098632812,120.20950317382812,264.7091369628906,18.640111923217773,-0.005346220217223974,0.04397010379074828,-0.005013823603432943,-0.007389437247728448,0.00655515568059073,1.183902029916825,0.19103429116744453,0.18390202991682272,-0.26528286000170576
2022-06-01,146.1959686279297,121.68399810791016,265.2446594238281,18.288713455200195,-0.0008733534289784295,0.012266042992872705,0.002023059978517372,-0.018851735947995163,-0.0013589966013958787,1.1822931110817825,0.18941567961360217,0.1822931110817801,-0.2662813380979506
2022-06-02,148.65367126464844,125.51100158691406,267.3477783203125,19.558544158935547,0.016811015103799676,0.03145034300738625,0.007928977348885535,0.06943247849805911,0.031405703489532644,1.219423857966134,0.22677011577334794,0.21942385796613156,-0.24323838735751824
