Date,port_ret,port_ret_tc,equity,equity_tc,turnover,tc_cost,avg_corr,alpha_minvar,port_vol_ann_pre_scale,leverage,ret_SPY,w_SPY,ret_QQQ,w_QQQ,ret_IWM,w_IWM,ret_EFA,w_EFA,ret_EEM,w_EEM,ret_TLT,w_TLT,ret_LQD,w_LQD,ret_GLD,w_GLD
2010-10-22,0.0037458499292013655,0.0037458499292013655,1.1235400069458645,1.1221523680587444,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.0018623743517145463,0.16972311496614978,0.006823514617447124,0.12262610231451776,0.0064402802447525165,0.07261873278467534,0.002625372845406204,0.08962212144048569,0.0010872714574605702,0.10642093401190066,0.006752413959607351,0.11538221511763247,0.0012488332745026476,0.45114752715509376,0.002008144777821741,0.21503405248069474
2010-10-25,0.006824838110388444,0.006824838110388444,1.1312079856038146,1.1298108763059342,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.0029570803158418535,0.16972311496614978,0.004841665511360782,0.12262610231451776,0.005972921679463727,0.07261873278467534,0.0038399313414920755,0.08962212144048569,0.010862390644247322,0.10642093401190066,0.0028610513820110928,0.11538221511763247,0.0035659634932778683,0.45114752715509376,0.008633395612906769,0.21503405248069474
2010-10-26,-0.004497115177131347,-0.004497115177131347,1.1261208130032636,1.1247299866668108,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.00016876173184576793,0.16972311496614978,0.0026979800543387444,0.12262610231451776,-0.0007073309387599647,0.07261873278467534,-0.006433724591834,0.08962212144048569,-0.0008595132535881289,0.10642093401190066,-0.015442067004971305,0.11538221511763247,-0.005330229773070738,0.45114752715509376,0.00022926081694740752,0.21503405248069474
2010-10-27,-0.007381698290825705,-0.007381698290825705,1.1178081289226542,1.116427569246592,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,-0.002864087046152597,0.16972311496614978,0.003074989699010322,0.12262610231451776,-0.0025461511448958696,0.07261873278467534,-0.009625291667620717,0.08962212144048569,-0.016992901869565258,0.10642093401190066,-0.008791383479205717,0.11538221511763247,-0.002588734250618785,0.45114752715509376,-0.010391202319783521,0.21503405248069474
2010-10-28,0.006203656522297025,0.006203656522297025,1.1247426266123217,1.1233535024182206,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.0001689645907299031,0.16972311496614978,0.002107751850328521,0.12262610231451776,-0.0060983162758802,0.07261873278467534,0.007775280828032249,0.08962212144048569,0.006345709806641064,0.10642093401190066,0.002721453806125762,0.11538221511763247,0.004028822678319166,0.45114752715509376,0.013279811333891667,0.21503405248069474
2010-10-29,0.004569763389182465,0.004569763389182465,1.1298824342896676,1.128486962126681,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.0007601699964348008,0.16972311496614978,-0.0022941284159371245,0.12262610231451776,0.0031390789100644856,0.07261873278467534,-0.0003509889682478118,0.08962212144048569,0.0028264743650492363,0.10642093401190066,0.00934726943998121,0.11538221511763247,0.0019620546389462756,0.45114752715509376,0.010515007362563056,0.21503405248069474
2010-11-01,-0.0012828648742000198,-0.0012828648742000198,1.1284329478027417,1.1270392658419761,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.000337784171268396,0.16972311496614978,0.0007658284062286302,0.12262610231451776,-0.006827291667805935,0.07261873278467534,-0.003683235873444768,0.08962212144048569,0.011058468564716595,0.10642093401190066,-0.004305244244978468,0.11538221511763247,-0.00033985410174175446,0.45114752715509376,-0.0052782157594233325,0.21503405248069474
2010-11-02,0.011517966368152575,0.011517966368152575,1.141430200544249,1.1400204662015314,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.007930356298470942,0.16972311496614978,0.010724227471500702,0.12262610231451776,0.020766969131090107,0.07261873278467534,0.016549250688566275,0.08962212144048569,0.012438184806808916,0.10642093401190066,0.013142157426102363,0.11538221511763247,0.004647029289288618,0.45114752715509376,0.004320856065270329,0.21503405248069474
2010-11-03,-0.0025322665974240495,-0.0025322665974240495,1.1385397949741198,1.1371336304545896,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.004017566278715634,0.16972311496614978,0.00454743689358339,0.12262610231451776,0.003928783545970926,0.07261873278467534,0.006927590137306705,0.08962212144048569,0.006142855551967141,0.10642093401190066,-0.020398910387502522,0.11538221511763247,-0.003291216534674346,0.45114752715509376,-0.00694390618764662,0.21503405248069474
2010-11-04,0.02351918189711064,0.02351918189711064,1.165317319509215,1.1638780831505728,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.019258269734945044,0.16972311496614978,0.012259247585088229,0.12262610231451776,0.025297002919757006,0.07261873278467534,0.022703570734501355,0.08962212144048569,0.022736819083326143,0.10642093401190066,0.0077843288538017585,0.11538221511763247,0.009461215503898446,0.45114752715509376,0.03389823825188132,0.21503405248069474
2010-11-05,-0.0024066116236338368,-0.0024066116236338368,1.1625128533028624,1.16107708062717,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.0037625272108496866,0.16972311496614978,0.0,0.12262610231451776,0.005588649311440985,0.07261873278467534,-0.004372583302612587,0.08962212144048569,-0.0018527567060973027,0.10642093401190066,-0.01715408169133592,0.11538221511763247,-0.00318298524948768,0.45114752715509376,0.00257300673863492,0.21503405248069474
2010-11-08,0.0017640981612750658,0.0017640981612750658,1.1645636400898325,1.1631253345702028,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,-0.0018747412822819332,0.16972311496614978,0.0013043312555394149,0.12262610231451776,-0.0008128160306895005,0.07261873278467534,-0.006080997325349613,0.08962212144048569,-0.004124397644409528,0.10642093401190066,0.0044910184970998746,0.11538221511763247,0.0005312848040739393,0.45114752715509376,0.010265389693213,0.21503405248069474
2010-11-09,-0.014410666171826047,-0.014410666171826047,1.1477815022366513,1.146363923657718,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,-0.007183603427421081,0.16972311496614978,-0.005396306711774934,0.12262610231451776,-0.01329548724297236,0.07261873278467534,-0.010026974827200386,0.08962212144048569,-0.012632272288074509,0.10642093401190066,-0.02204855256600191,0.11538221511763247,-0.007446069099299124,0.45114752715509376,-0.015894922781312437,0.21503405248069474
2010-11-10,0.004960194856717922,0.004960194856717922,1.1534747221406816,1.1520501120957722,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.004029064633456425,0.16972311496614978,0.005051605914973667,0.12262610231451776,0.011137204365618159,0.07261873278467534,0.002918368478271871,0.08962212144048569,0.007340753698053204,0.10642093401190066,0.0013514414771651495,0.11538221511763247,-0.002144140910012804,0.45114752715509376,0.012169106865093537,0.21503405248069474
2010-11-11,-0.004890981981421382,-0.004890981981421382,1.1478330980586666,1.1464154557558173,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,-0.0037672940878280547,0.16972311496614978,-0.0063293323553272884,0.12262610231451776,-0.003943743248117526,0.07261873278467534,-0.008558921026875055,0.08962212144048569,-0.009785708108983826,0.10642093401190066,-0.0005191904080447118,0.11538221511763247,-0.004386034585547205,0.45114752715509376,0.003060318800163886,0.21503405248069474
2010-11-12,-0.018521164729936153,-0.018521164729936153,1.1265738921670492,1.125182506250819,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,-0.01183825818887918,0.16972311496614978,-0.01629858929492145,0.12262610231451776,-0.016655121766113168,0.07261873278467534,-0.008287418180265016,0.08962212144048569,-0.024179576313820395,0.10642093401190066,-0.0053980150298170715,0.11538221511763247,-0.007012436128194799,0.45114752715509376,-0.0288391770673464,0.21503405248069474
2010-11-15,-0.010198535554182892,-0.010198535554182892,1.1150844882733693,1.1137072924558753,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,-0.0014144110422524836,0.16972311496614978,-0.003808064151451296,0.12262610231451776,0.00013889363474683947,0.07261873278467534,-0.0006963463145772675,0.08962212144048569,-0.0004313774534592252,0.10642093401190066,-0.020875335626402425,0.11538221511763247,-0.010954056632240583,0.45114752715509376,-0.009499620384983976,0.21503405248069474
2010-11-16,-0.00807167274022083,-0.00807167274022083,1.10608389120633,1.104717811662774,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,-0.01557939286887633,0.16972311496614978,-0.016440198603902223,0.12262610231451776,-0.019433883349063485,0.07261873278467534,-0.023518945457442597,0.08962212144048569,-0.026298748102842717,0.10642093401190066,0.02483811617256504,0.11538221511763247,0.00530883911588842,0.45114752715509376,-0.010949984657092626,0.21503405248069474
2010-11-17,7.178734275604395e-05,7.178734275604395e-05,1.106163294029745,1.1047971164189685,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.0005077528754404703,0.16972311496614978,0.002915183085221651,0.12262610231451776,0.002689712751314355,0.07261873278467534,0.005530675578897082,0.08962212144048569,0.005092138610922836,0.10642093401190066,-0.005512828460448649,0.11538221511763247,0.0,0.45114752715509376,-0.004504820435149881,0.21503405248069474
2010-11-18,0.014278421228268692,0.014278421228268692,1.1219575594891509,1.1205718750189753,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.014718713475164291,0.16972311496614978,0.01608528821910138,0.12262610231451776,0.019483717170711623,0.07261873278467534,0.025017784454729908,0.08962212144048569,0.023788638080928237,0.10642093401190066,0.00407848195136129,0.11538221511763247,0.0007278090428699535,0.45114752715509376,0.013115442483800255,0.21503405248069474
2010-11-19,0.0033187765030820516,0.0033187765030820516,1.1256810858750388,1.1242908026278027,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.0027504862806080332,0.16972311496614978,0.0007625087417484355,0.12262610231451776,0.003323773521402895,0.07261873278467534,0.0,0.08962212144048569,0.0006451868315828779,0.10642093401190066,0.00614562776260863,0.11538221511763247,0.003458408030402982,0.45114752715509376,0.0008327701824608624,0.21503405248069474
2010-11-22,0.0050229789943474195,0.0050229789943474195,1.1313353583237233,1.1299380917129402,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,-0.0008313254463783171,0.16972311496614978,0.008385933250781408,0.12262610231451776,0.004830958512719308,0.07261873278467534,-0.01073201954895997,0.08962212144048569,-0.0030099855830869604,0.10642093401190066,0.004245569923832848,0.11538221511763247,0.0055307587812925,0.45114752715509376,0.009682290535891758,0.21503405248069474
2010-11-23,-0.00884982952041155,-0.00884982952041155,1.1213232332721446,1.1199383322326615,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,-0.01447696487738348,0.16972311496614978,-0.01587597442998334,0.12262610231451776,-0.009478169402556302,0.07261873278467534,-0.0300963817184301,0.08962212144048569,-0.031701513141947024,0.10642093401190066,0.004948439469043775,0.11538221511763247,0.0005412078148572252,0.45114752715509376,0.006967395597379689,0.21503405248069474
2010-11-24,0.004371633308359872,0.004371633308359872,1.1262252472681549,1.1248342919491587,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.014774185016814378,0.16972311496614978,0.020164732671734686,0.12262610231451776,0.022465462055851537,0.07261873278467534,0.015875563459339936,0.08962212144048569,0.023162478319023405,0.10642093401190066,-0.017850122484466602,0.11538221511763247,-0.008201820245654745,0.45114752715509376,-0.0017112638945114833,0.21503405248069474
2010-11-26,-0.006961723891067502,-0.006961723891067502,1.1183847780575247,1.1170035061854042,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,-0.011647352266271893,0.16972311496614978,-0.006588690513839035,0.12262610231451776,-0.00691713232868052,0.07261873278467534,-0.016692949009860403,0.08962212144048569,-0.024815017756647406,0.10642093401190066,0.013891947430681117,0.11538221511763247,0.0012725725687146028,0.45114752715509376,-0.007974304097743579,0.21503405248069474
2010-11-29,0.002651943673797449,0.002651943673797449,1.1213506714945658,1.1199657365672422,0.0,0.0,0.21538570755171538,0.1648367250738791,0.07448374569506572,1.3425748002711504,0.0030306941609810067,0.16972311496614978,-0.0007579260800220089,0.12262610231451776,0.0015026788135925617,0.07261873278467534,-0.00884962500414832,0.08962212144048569,0.00781265860991387,0.10642093401190066,0.008550437698909397,0.11538221511763247,0.000998193114125634,0.45114752715509376,0.0030049875640467683,0.21503405248069474
2010-11-30,-0.004362120485859857,-0.004559767221173211,1.1164592047586066,1.1148589535128057,0.3952934706267068,0.0001976467353133534,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,-0.0056231337696311945,0.2545118778060276,-0.012137336050511038,0.1621803584140196,-0.0079098801866333,0.06279244406016224,-0.011297171101928183,0.06210931340008011,-0.00819492789425269,0.058474380311887696,0.00520917596096071,0.07923272011717607,-0.0015418229077187595,0.4558905726303018,0.014306072509137735,0.07026179173396366
2010-12-01,0.01088321387479292,0.01088321387479292,1.1286098690664759,1.1269922019441134,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.021268001622781307,0.2545118778060276,0.021117229443826657,0.1621803584140196,0.02240509544683178,0.06279244406016224,0.028381513919666146,0.06210931340008011,0.028584222405270365,0.058474380311887696,-0.022228347312719943,0.07923272011717607,-0.002223459123156246,0.4558905726303018,-0.00029532777044438685,0.07026179173396366
2010-12-02,0.006575074740876466,0.006575074740876466,1.1360305633088787,1.134402259904281,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.012808789287275468,0.2545118778060276,0.010152189982112203,0.1621803584140196,0.010083556600336108,0.06279244406016224,0.018996059876743576,0.06210931340008011,0.019756848620048784,0.058474380311887696,-0.002607937889044787,0.07923272011717607,-0.002192665224842627,0.4558905726303018,-0.0013296493431664835,0.07026179173396366
2010-12-03,0.0019476209126382553,0.0019476209126382553,1.1382431201913754,1.1366116454690147,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.002692545377419142,0.2545118778060276,0.002606235736517082,0.1621803584140196,0.007187725772789477,0.06279244406016224,0.009673320571674582,0.06210931340008011,0.003619074930286459,0.058474380311887696,-0.007841059997458988,0.07923272011717607,-0.002839160199908819,0.4558905726303018,0.021227887875435947,0.07026179173396366
2010-12-06,0.0045098006809599885,0.0045098006809599885,1.1433763697899126,1.141737537441738,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,-0.001057841521756031,0.2545118778060276,-0.00037195170670811795,0.1621803584140196,0.006211750034896157,0.06279244406016224,-0.004528615454989171,0.06210931340008011,-0.00169689364185166,0.058474380311887696,0.014121103596649975,0.07923272011717607,0.006979107916073479,0.4558905726303018,0.007532362069704757,0.07026179173396366
2010-12-07,-0.0068975390493960145,-0.0068975390493960145,1.13548988663113,1.1338623581930722,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.0005697466561278564,0.2545118778060276,0.0005573269706249384,0.1621803584140196,0.005778659799914543,0.06279244406016224,0.0005248576386087667,0.06210931340008011,-0.004675031831037901,0.058474380311887696,-0.021407173450689987,0.07923272011717607,-0.00930181365837035,0.4558905726303018,-0.018762134993171364,0.07026179173396366
2010-12-08,-0.0032795769732581856,-0.0032795769732581856,1.131765960145567,1.130143769312298,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.0036636058221204415,0.2545118778060276,0.0037119626811847883,0.1621803584140196,-0.0006533285288709001,0.06279244406016224,0.002972875745858028,0.06210931340008011,-0.006404639993929928,0.058474380311887696,-0.009663140095964362,0.07923272011717607,-0.006442959364097667,0.4558905726303018,-0.012527521713312728,0.07026179173396366
2010-12-09,0.0031071751058077634,0.0031071751058077634,1.1352825551625318,1.133655323898289,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.0038939708643019877,0.2545118778060276,0.0009248202869454047,0.1621803584140196,0.003397115756528013,0.06279244406016224,0.0026156555252703217,0.06210931340008011,-0.0034379917175961783,0.058474380311887696,0.004931898569079607,0.07923272011717607,0.002409099530632286,0.4558905726303018,0.004303003634872571,0.07026179173396366
2010-12-10,0.0011811400003281407,0.0011811400003281407,1.136623482800109,1.1349943295479301,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.005817330773699281,0.2545118778060276,0.006650431068791818,0.1621803584140196,0.012502016991016385,0.06279244406016224,0.002260918542500212,0.06210931340008011,0.00452774691682345,0.058474380311887696,-0.0060811067308825795,0.07923272011717607,-0.004622086770119105,0.4558905726303018,0.0002955495779344286,0.07026179173396366
2010-12-13,0.0026431483212520286,0.0026431483212520286,1.1396277472505678,1.1379942879047054,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.0006427387544809537,0.2545118778060276,-0.003486708018893281,0.1621803584140196,-0.0051446014697569264,0.06279244406016224,0.010758399082029246,0.06210931340008011,0.006439232794351435,0.058474380311887696,0.0037576892574862075,0.07923272011717607,0.003714791449124011,0.4558905726303018,0.004726381894541776,0.07026179173396366
2010-12-14,-0.0031948286851383465,-0.0031948286851383465,1.1359868318332722,1.134358591110184,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.0008832382470569389,0.2545118778060276,0.001841344753934715,0.1621803584140196,-0.0005171811355256795,0.06279244406016224,0.0015447363550245008,0.06210931340008011,0.001492684076493056,0.058474380311887696,-0.014546197086125034,0.07923272011717607,-0.006105854899952634,0.4558905726303018,0.0009554547674208713,0.07026179173396366
2010-12-15,-0.008478615916682914,-0.008478615916682914,1.1263552357997484,1.124740800304371,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,-0.004572252819722955,0.2545118778060276,-0.004412097066135434,0.1621803584140196,-0.0031049350651241037,0.06279244406016224,-0.013198434711166662,0.06210931340008011,-0.01618379278619042,0.058474380311887696,-0.013023342919835867,0.07923272011717607,-0.006235800503747169,0.4558905726303018,-0.010867938075622141,0.07026179173396366
2010-12-16,0.006127576465065298,0.006127576465065298,1.1332570636339379,1.1316327355616147,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.005802039396872072,0.2545118778060276,0.007755186496927413,0.1621803584140196,0.00921309397225678,0.06279244406016224,0.005558500086097817,0.06210931340008011,0.0028140821317335085,0.058474380311887696,0.006927934255414048,0.07923272011717607,0.004869962961350893,0.4558905726303018,-0.006607271045376617,0.07026179173396366
2010-12-17,0.006168221854552997,0.006168221854552997,1.140247244620671,1.1386128973324334,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.0010712760982902747,0.2545118778060276,0.0008810242494967646,0.1621803584140196,0.0030858711439494257,0.06279244406016224,-0.005527773954098092,0.06210931340008011,0.0015108395417824383,0.058474380311887696,0.018236096153662507,0.07923272011717607,0.009134247135654583,0.4558905726303018,0.002914575867006164,0.07026179173396366
2010-12-20,0.0009554907701051912,0.0009554907701051912,1.1413367403385442,1.1397008314465573,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.002413691644252536,0.2545118778060276,0.0007338991122942673,0.1621803584140196,0.003973146454861576,0.06279244406016224,0.002258066415455895,0.06210931340008011,-0.0045261342727485054,0.058474380311887696,-0.0010713208605045432,0.07923272011717607,-0.0006459273947593269,0.4558905726303018,0.006780951436685445,0.07026179173396366
2010-12-21,0.006295389186385279,0.006295389186385279,1.1485218993116957,1.1468756917365603,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.006339877511925662,0.2545118778060276,0.0060483964059265816,0.1621803584140196,0.011106412789728681,0.06279244406016224,0.008362200700855915,0.06210931340008011,0.014597264846790026,0.058474380311887696,0.0069781148719132435,0.07923272011717607,0.002124288157129506,0.4558905726303018,0.0015543387826104649,0.07026179173396366
2010-12-22,-2.0642653562824977e-05,-2.0642653562824977e-05,1.1484981907720189,1.1468520171789762,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.0031105550783316893,0.2545118778060276,-0.00018223797731831137,0.1621803584140196,-0.000291470256715165,0.06279244406016224,0.0019084521473919924,0.06210931340008011,0.003440904992116911,0.058474380311887696,-0.007143025274678583,0.07923272011717607,-0.0008292361550560345,0.4558905726303018,-0.0019953019350200663,0.07026179173396366
2010-12-23,-0.0011068534812082925,-0.0011068534812082925,1.1472269715514014,1.1455826200313308,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,-0.0014313167196766674,0.2545118778060276,-0.0025510844107159425,0.1621803584140196,-0.0012687744933931322,0.06279244406016224,-0.0005195604353452898,0.06210931340008011,-0.001071483752330682,0.058474380311887696,-0.002041608745378176,0.07923272011717607,0.00046157568404425753,0.4558905726303018,-0.0028878147414700406,0.07026179173396366
2010-12-27,0.0018431552603869106,0.0018431552603869106,1.149341488978874,1.1476941066636492,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.00039806550299270604,0.2545118778060276,0.0005480534224733269,0.1621803584140196,0.0030489746142092766,0.06279244406016224,-0.002079015871927159,0.06210931340008011,-0.003218458779396416,0.058474380311887696,0.008931995248739666,0.07923272011717607,0.0019374956038920033,0.4558905726303018,0.0026734041330853664,0.07026179173396366
2010-12-28,-0.004042154165781524,-0.004042154165781524,1.1446956734912925,1.1430549501493559,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.0014324814232855587,0.2545118778060276,-0.0018258969508615497,0.1621803584140196,-0.002786496250488657,0.06279244406016224,0.0008681550835092366,0.06210931340008011,0.000861079251515573,0.058474380311887696,-0.019584453467316854,0.07923272011717607,-0.007969061452772097,0.4558905726303018,0.01629385926993998,0.07026179173396366
2010-12-29,0.00699371899965295,0.00699371899965295,1.1527013533718091,1.1510491552718627,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,0.0007155717904610004,0.2545118778060276,0.002195656372627308,0.1621803584140196,0.0021592506315644133,0.06279244406016224,0.008672998524456021,0.06210931340008011,0.012802428198368965,0.058474380311887696,0.016920107295658404,0.07923272011717607,0.007548094548939677,0.4558905726303018,0.0035709480309356056,0.07026179173396366
2010-12-30,-0.001105062262738358,-0.001105062262738358,1.1514275466059904,1.149777174287815,0.0,0.0,0.4060840134979576,0.4372628764256536,0.08295633423012698,1.2054534584736187,-0.0015887680205216581,0.2545118778060276,-0.00237302015449925,0.1621803584140196,-0.001900872627102923,0.06279244406016224,-0.004814996089829271,0.06210931340008011,0.0050989947556805415,0.058474380311887696,-0.0007524503450336839,0.07923272011717607,0.0004627879064400542,0.4558905726303018,-0.004937970382814849,0.07026179173396366
2010-12-31,0.002364523648481591,0.002285013449996612,1.1541501242694534,1.1524044305955616,0.15902039696995812,7.951019848497907e-05,0.4253110925395073,0.4647301321992961,0.08256451568759182,1.2111740639087702,0.0002388644856914368,0.265259270738357,-0.003658983035385699,0.19781524816885912,-0.0066024393151790095,0.0731137395717266,0.006048018265913058,0.07963905090513781,0.00697513623407664,0.054048501262676726,0.011064926264324315,0.06143162670655573,0.002496845352991217,0.40146764932272977,0.012333083678473855,0.07839897723272744
2011-01-03,0.008963360615094632,0.008963360615094632,1.164495188037237,1.1627338470814226,0.0,0.0,0.4253110925395073,0.4647301321992961,0.08256451568759182,1.2111740639087702,0.010338148176380901,0.265259270738357,0.015607666893305172,0.19781524816885912,0.01738176864846608,0.0731137395717266,0.008244339169763748,0.07963905090513781,0.009655611383611928,0.054048501262676726,-0.007544086368254321,0.06143162670655573,0.00387256354369514,0.40146764932272977,-0.005190320172774543,0.07839897723272744
2011-01-04,-0.002627617952534826,-0.002627617952534826,1.16143533957551,1.1596786267508115,0.0,0.0,0.4253110925395073,0.4647301321992961,0.08256451568759182,1.2111740639087702,-0.0005509939414146681,0.265259270738357,-0.0007234165427270067,0.19781524816885912,-0.014823411405043396,0.0731137395717266,-0.00306630954611653,0.07963905090513781,0.004573899086109057,0.054048501262676726,0.001177801617084695,0.06143162670655573,0.0012863308171680021,0.40146764932272977,-0.023550724637681153,0.07839897723272744
2011-01-05,-0.0010766243565108863,-0.0010766243565108863,1.1601849100004105,1.1584300884955263,0.0,0.0,0.4253110925395073,0.4647301321992961,0.08256451568759182,1.2111740639087702,0.005197703657124242,0.265259270738357,0.008503783200798143,0.19781524816885912,0.011731216128136879,0.0731137395717266,-0.004272029897262941,0.07963905090513781,-0.0024832201368069073,0.054048501262676726,-0.022026432806125817,0.06143162670655573,-0.007339593393083099,0.40146764932272977,-0.0028200733418367596,0.07839897723272744
2011-01-06,-0.0011623687399259848,-0.0011623687399259848,1.1588363473284922,1.1570835655732694,0.0,0.0,0.4253110925395073,0.4647301321992961,0.08256451568759182,1.2111740639087702,-0.0019589063592122535,0.265259270738357,0.0032294045296912266,0.19781524816885912,-0.004662899484663474,0.0731137395717266,-0.011498281935644727,0.07963905090513781,-0.010581093720777424,0.054048501262676726,0.004372772873541431,0.06143162670655573,0.0014780423092377593,0.40146764932272977,-0.004018704366714254,0.07839897723272744
2011-01-07,0.0002883964541916063,0.0002883964541916063,1.15917055162205,1.157417264370784,0.0,0.0,0.4253110925395073,0.4647301321992961,0.08256451568759182,1.2111740639087702,-0.0019623609184504787,0.265259270738357,-0.0008944065144795843,0.19781524816885912,-0.005698639113492998,0.0731137395717266,-0.003993329279624591,0.07963905090513781,-0.009226332957653405,0.054048501262676726,0.005334216439286443,0.06143162670655573,0.005076285275438908,0.40146764932272977,-0.0018680415196855593,0.07839897723272744
2011-01-10,0.0014792083437482986,0.0014792083437482986,1.1608852063738366,1.1591293256454396,0.0,0.0,0.4253110925395073,0.4647301321992961,0.08256451568759182,1.2111740639087702,-0.0012583334578188943,0.265259270738357,0.0037589373008231064,0.19781524816885912,0.005731299722261385,0.0731137395717266,-0.001742758172817993,0.07963905090513781,-0.010370117642022003,0.054048501262676726,0.005414277893579733,0.06143162670655573,0.0017439226335098645,0.40146764932272977,0.004042471019095828,0.07839897723272744
2011-01-11,0.0025727315267209065,0.0025727315267209065,1.1638718523431786,1.1621114542050746,0.0,0.0,0.4253110925395073,0.4647301321992961,0.08256451568759182,1.2111740639087702,0.0035439671664629913,0.265259270738357,0.0014265803701332125,0.19781524816885912,0.00405203463980186,0.0731137395717266,0.006810073118712179,0.07963905090513781,0.010692864146659264,0.054048501262676726,-0.0055998744195199235,0.06143162670655573,-0.000457978159936534,0.40146764932272977,0.0058903114649804245,0.07839897723272744
2011-01-12,0.006853377015412855,0.006853377015412855,1.1718483049449133,1.1700758421346718,0.0,0.0,0.4253110925395073,0.4647301321992961,0.08256451568759182,1.2111740639087702,0.009024491838784954,0.265259270738357,0.007122353982462304,0.19781524816885912,0.008575559203048755,0.0731137395717266,0.02202561252700197,0.07963905090513781,0.02010149927773175,0.054048501262676726,-0.00779853913579498,0.06143162670655573,-0.0006412732283447298,0.40146764932272977,0.004076814445393762,0.07839897723272744
2011-01-13,0.000819775923055047,0.000819775923055047,1.17280895797078,1.171035042138202,0.0,0.0,0.4253110925395073,0.4647301321992961,0.08256451568759182,1.2111740639087702,-0.0016335446534685438,0.265259270738357,0.0003537912258546605,0.19781524816885912,-0.0003747853825530889,0.0731137395717266,0.002715036531727222,0.07963905090513781,-0.008711749089513776,0.054048501262676726,0.008950781136044528,0.06143162670655573,0.004312511034339606,0.40146764932272977,-0.010409003338437195,0.07839897723272744
