T,K,iv_svi
0.06301369863013699,292.7118644067797,0.3455829636524783
0.06301369863013699,296.4406779661017,0.34576145438842726
0.06301369863013699,300.1694915254237,0.34605683069117926
0.06301369863013699,303.89830508474574,0.34645609598921473
0.06301369863013699,307.62711864406776,0.3469477400586225
0.06301369863013699,311.3559322033898,0.3475215498819986
0.06301369863013699,315.08474576271186,0.34816844723331153
0.06301369863013699,318.8135593220339,0.3488803488505285
0.06301369863013699,322.54237288135596,0.34965004574917535
0.06301369863013699,326.271186440678,0.35047109879889876
0.06301369863013699,330.0,0.35133774815401225
0.0821917808219178,145.0,0.9493048506549971
0.0821917808219178,148.135593220339,0.9224893369911203
0.0821917808219178,151.27118644067798,0.8955837758863864
0.0821917808219178,154.40677966101694,0.8685693996021349
0.0821917808219178,157.54237288135593,0.8414295367833466
0.0821917808219178,160.67796610169492,0.8141504599430079
0.0821917808219178,163.8135593220339,0.7867225745753046
0.0821917808219178,166.94915254237287,0.7591420645752051
0.0821917808219178,170.08474576271186,0.7314131383286057
0.0821917808219178,173.22033898305085,0.7035510467192713
0.0821917808219178,176.35593220338984,0.6755860547925344
0.0821917808219178,179.49152542372883,0.6475685153400474
0.0821917808219178,182.6271186440678,0.6195750657471439
0.0821917808219178,185.76271186440678,0.591715672570236
0.0821917808219178,188.89830508474577,0.5641406894799523
0.0821917808219178,192.03389830508473,0.5370462229800438
0.0821917808219178,195.16949152542372,0.5106750456597398
0.0821917808219178,198.3050847457627,0.4853095699383292
0.0821917808219178,201.4406779661017,0.4612539670078203
0.0821917808219178,204.5762711864407,0.43880535329566656
0.0821917808219178,207.71186440677965,0.41821882772312374
0.0821917808219178,210.84745762711864,0.3996755730688199
0.0821917808219178,213.98305084745763,0.3832637093541585
0.0821917808219178,217.1186440677966,0.36897686062405766
0.0821917808219178,220.25423728813558,0.35672836696521093
0.0821917808219178,223.38983050847457,0.3463742428046948
0.0821917808219178,226.52542372881356,0.3377374135425681
0.0821917808219178,229.66101694915255,0.3306281982192863
0.0821917808219178,232.79661016949154,0.32485905633508155
0.0821917808219178,235.9322033898305,0.32025377902038
0.0821917808219178,239.0677966101695,0.31665230031187275
0.0821917808219178,242.20338983050846,0.31391248413246264
0.0821917808219178,245.33898305084745,0.31191003411744644
0.0821917808219178,248.47457627118644,0.3105373603828824
0.0821917808219178,251.61016949152543,0.3097019533439343
0.0821917808219178,254.74576271186442,0.30932460062900125
0.0821917808219178,257.8813559322034,0.30933763737312
0.0821917808219178,261.0169491525424,0.3096833274279115
0.0821917808219178,264.1525423728814,0.3103124171217678
0.0821917808219178,267.2881355932203,0.311182871261392
0.0821917808219178,270.4237288135593,0.3122587840018169
0.0821917808219178,273.5593220338983,0.3135094490413516
0.0821917808219178,276.6949152542373,0.3149085705430368
0.0821917808219178,279.8305084745763,0.3164335959349754
0.0821917808219178,282.96610169491527,0.31806515292313026
0.0821917808219178,286.10169491525426,0.319786574865753
0.0821917808219178,289.2372881355932,0.3215835006634979
0.0821917808219178,292.37288135593224,0.3234435372771906
0.0821917808219178,295.50847457627117,0.3253559747815463
0.0821917808219178,298.6440677966102,0.3273115454522155
0.0821917808219178,301.77966101694915,0.3293022197574952
0.0821917808219178,304.91525423728814,0.3313210332963173
0.0821917808219178,308.0508474576271,0.33336193971099165
0.0821917808219178,311.1864406779661,0.3354196854298267
0.0821917808219178,314.3220338983051,0.3374897027841246
0.0821917808219178,317.45762711864404,0.3395680186173792
0.0821917808219178,320.5932203389831,0.34165117598053035
0.0821917808219178,323.728813559322,0.34373616690211745
0.0821917808219178,326.864406779661,0.34582037454988623
0.0821917808219178,330.0,0.3479015233724269
0.10136986301369863,100.0,1.5205428500580134
0.10136986301369863,104.23728813559322,1.4711681485272228
0.10136986301369863,108.47457627118644,1.4221663323643483
0.10136986301369863,112.71186440677965,1.3734149234014221
0.10136986301369863,116.94915254237289,1.32479268485489
0.10136986301369863,121.1864406779661,1.2761774300673907
0.10136986301369863,125.42372881355932,1.2274437666610107
0.10136986301369863,129.66101694915255,1.1784606893580853
0.10136986301369863,133.89830508474577,1.1290889401750663
0.10136986301369863,138.135593220339,1.0791780724234785
0.10136986301369863,142.3728813559322,1.028563208541224
0.10136986301369863,146.61016949152543,0.9770616273369018
0.10136986301369863,150.84745762711864,0.924469690891707
0.10136986301369863,155.08474576271186,0.870561570351611
0.10136986301369863,159.32203389830508,0.8150936517402743
0.10136986301369863,163.5593220338983,0.7578248128368139
0.10136986301369863,167.79661016949154,0.69857955264819
0.10136986301369863,172.03389830508473,0.6374253679190389
0.10136986301369863,176.27118644067798,0.5751397112944192
0.10136986301369863,180.5084745762712,0.5142486665778343
0.10136986301369863,184.74576271186442,0.46016998628442285
0.10136986301369863,188.98305084745763,0.419001558192976
0.10136986301369863,193.22033898305085,0.3916421972411387
0.10136986301369863,197.45762711864407,0.3742338061309956
0.10136986301369863,201.6949152542373,0.3628642910115807
0.10136986301369863,205.93220338983053,0.35507651174367755
0.10136986301369863,210.16949152542372,0.34948804125953564
0.10136986301369863,214.40677966101697,0.3453157199563476
0.10136986301369863,218.64406779661016,0.3420976559048843
0.10136986301369863,222.8813559322034,0.3395486451905066
0.10136986301369863,227.11864406779662,0.33748483688869974
0.10136986301369863,231.35593220338984,0.3357831099674608
0.10136986301369863,235.59322033898306,0.3343582343298899
0.10136986301369863,239.83050847457628,0.33314949139163996
0.10136986301369863,244.0677966101695,0.3321125331265863
0.10136986301369863,248.3050847457627,0.331214256407152
0.10136986301369863,252.54237288135593,0.3304294758864058
0.10136986301369863,256.77966101694915,0.32973870484206735
0.10136986301369863,261.0169491525424,0.32912663869109815
0.10136986301369863,265.25423728813564,0.3285810959463966
0.10136986301369863,269.49152542372883,0.32809226407032344
0.10136986301369863,273.728813559322,0.3276521529207257
0.10136986301369863,277.96610169491527,0.32725419229017455
0.10136986301369863,282.2033898305085,0.32689293123084956
0.10136986301369863,286.4406779661017,0.32656381043801164
0.10136986301369863,290.6779661016949,0.32626298784531294
0.10136986301369863,294.91525423728814,0.3259872035005622
0.10136986301369863,299.1525423728814,0.3257336737986717
0.10136986301369863,303.3898305084746,0.3255000079073443
0.10136986301369863,307.6271186440678,0.32528414114782234
0.10136986301369863,311.86440677966107,0.325084281456951
0.10136986301369863,316.10169491525426,0.3248988660344865
0.10136986301369863,320.33898305084745,0.3247265259886154
0.10136986301369863,324.5762711864407,0.32456605731253163
0.10136986301369863,328.81355932203394,0.3244163969099653
0.10136986301369863,333.0508474576271,0.3242766026755152
0.10136986301369863,337.2881355932203,0.324145836852927
0.10136986301369863,341.52542372881356,0.3240233520598004
0.10136986301369863,345.7627118644068,0.3239084794940285
0.10136986301369863,350.0,0.3238006189353078
