Date,port_ret,loss,VaR,ES,sigma_next,breach
2015-05-26,-0.007436063254243175,0.007436063254243175,0.014010892327461366,0.02097408360068578,0.005230800559748819,0
2015-05-27,0.006332799175231052,-0.006332799175231052,0.013619251386946574,0.020390621537401874,0.0050845860539459106,0
2015-05-28,-0.002828253918119139,0.002828253918119139,0.014076861111797099,0.021049096470505395,0.005255429252006796,0
2015-05-29,-0.004288607825631452,0.004288607825631452,0.01426647824654835,0.021357894046847473,0.005326220531399936,0
2015-06-01,-0.0019214419013937056,0.0019214419013937056,0.013955780927903885,0.020857954649845255,0.0052102254129434,0
2015-06-02,-0.0011048237241173542,0.0011048237241173542,0.013820105900540154,0.020625597674396572,0.005159572787293962,0
2015-06-03,-0.0017361183658264334,0.0017361183658264334,0.013458265056059654,0.020184719597725113,0.005024483675500122,0
2015-06-04,-0.005151293601992957,0.005151293601992957,0.013068391379655042,0.01956857353298439,0.004878928997303356,0
2015-06-05,-0.004499166058627935,0.004499166058627935,0.012721374658085595,0.0190204136392295,0.004749374452482502,0
2015-06-08,-0.0026867583981367016,0.0026867583981367016,0.012788524007362415,0.01916091750177903,0.004774443818387213,0
2015-06-09,-0.003324640734012785,0.003324640734012785,0.012745486568010424,0.019129955849422016,0.004758376263162288,0
2015-06-10,0.008768463455242181,-0.008768463455242181,0.01248230853765798,0.018695586186381143,0.0046601219107995666,0
2015-06-11,0.003752945804653851,-0.003752945804653851,0.012297059406724297,0.018404351234127855,0.00459096136018577,0
2015-06-12,-0.003612995646707473,0.003612995646707473,0.013237899682881915,0.01989128548759391,0.00494221283637509,0
2015-06-15,-0.002989557129471021,0.002989557129471021,0.013068684504892531,0.019589685966151175,0.004879038408292048,0
2015-06-16,0.0030770247192332123,-0.0030770247192332123,0.012890398495276923,0.01932431183919714,0.0048124774383680275,0
2015-06-17,0.0004272545831157659,-0.0004272545831157659,0.012650690193593543,0.01889529338109009,0.004722985269819871,0
2015-06-18,0.007794933061454512,-0.007794933061454512,0.011901311478621932,0.018430744634642046,0.004640719700085934,0
2015-06-19,-0.0005791168432133231,0.0005791168432133231,0.011541870484334268,0.017874098131866353,0.004500561671992436,0
2015-06-22,0.0013687687616234512,-0.0013687687616234512,0.012214700353641276,0.01891607814783794,0.004762920420031843,0
2015-06-23,0.00014850741331823292,-0.00014850741331823292,0.011848177273173135,0.018348452721058794,0.004620000957899092,0
2015-06-24,-0.0034947873861008727,0.0034947873861008727,0.011519368989749071,0.017839248376877687,0.004491787616895637,0
2015-06-25,-0.001995297367510973,0.001995297367510973,0.011168831953596942,0.01729638506083776,0.004355101594990385,0
2015-06-26,-0.004294555858709526,0.004294555858709526,0.011048888459697941,0.01711080300412155,0.004308330029253737,0
2015-06-29,-0.010638701092312852,0.010638701092312852,0.010785374085600196,0.016702711916695943,0.004205576996988536,0
2015-06-30,0.0007959260009716695,-0.0007959260009716695,0.010808695759272924,0.01672412604880604,0.004210968749154729,0
2015-07-01,0.0005314010885861808,-0.0005314010885861808,0.012432207279997875,0.019236158765281335,0.004843473959243614,0
2015-07-02,0.0003900950046623053,-0.0003900950046623053,0.012063856193213672,0.018666234785999405,0.004699967604801135,0
2015-07-06,-0.003642422983307858,0.003642422983307858,0.011701113298312011,0.018104955165394197,0.004558646398222431,0
2015-07-07,-0.00038437857025619415,0.00038437857025619415,0.0113473015791721,0.017557527064463875,0.004420804453009034,0
2015-07-08,-0.011933369003812144,0.011933369003812144,0.011237446255282498,0.017387534558885614,0.004378005939054856,1
2015-07-09,0.0020273291006668304,-0.0020273291006668304,0.01137221043298679,0.016970850200744295,0.004245678350437295,0
2015-07-10,0.009687585847506786,-0.009687585847506786,0.013522918975891285,0.020180434726273535,0.00504861915011603,0
2015-07-13,0.00503594500619442,-0.00503594500619442,0.013178256304863594,0.01966606227869549,0.004919943678588998,0
2015-07-14,0.0035592557694994476,-0.0035592557694994476,0.014270463570446286,0.02129595515149345,0.00532770628184657,0
2015-07-15,-0.0014721433134857742,0.0014721433134857742,0.014224784410255206,0.02122776919940994,0.005310652643358877,0
2015-07-16,0.006728917969300974,-0.006728917969300974,0.01398775120896396,0.020874020098828917,0.005222159295394259,0
2015-07-17,0.0004779238267524355,-0.0004779238267524355,0.013595980876101752,0.02028941335882348,0.005075896295257691,0
2015-07-20,-0.004929488989004305,0.004929488989004305,0.01390146969397253,0.020745416946359747,0.005189946052749778,0
2015-07-21,-0.0009493779262684798,0.0009493779262684798,0.013481622026409068,0.020118869200224453,0.005033200999331983,0
2015-07-22,-0.0036859627172250997,0.0036859627172250997,0.013465115518610212,0.02009421829238581,0.005027038617641481,0
2015-07-23,-0.002760513561125666,0.002760513561125666,0.013069767747355172,0.019504356190580587,0.004879439448776508,0
2015-07-24,-0.006282357125690086,0.006282357125690086,0.012900322947691688,0.019251640678992585,0.004816178240408697,0
2015-07-27,-0.006022501677362291,0.006022501677362291,0.012637784974278926,0.018859791219797934,0.004718163263395255,0
2015-07-28,0.005673600966385028,-0.005673600966385028,0.012927519153003341,0.01929215848188726,0.004826332082288987,0
2015-07-29,0.0029488269456389715,-0.0029488269456389715,0.013141804851904276,0.01961194178708747,0.004906333057758098,0
2015-07-30,-0.00041988948851445773,0.00041988948851445773,0.013274090470746189,0.019809368184603004,0.004955720200412534,0
2015-07-31,0.004794249529174344,-0.004794249529174344,0.013014329831542165,0.01942206748017679,0.0048587393183633365,0
2015-08-03,-0.003262495524998743,0.003262495524998743,0.012620867931921147,0.018834875169712002,0.004711845214874436,0
2015-08-04,-0.0016148733936047766,0.0016148733936047766,0.012634219579524996,0.01885477401208311,0.004716830071359188,0
2015-08-05,0.00046361193839650205,-0.00046361193839650205,0.012434950421037488,0.01855734550958198,0.004642435717356981,0
2015-08-06,-0.0044671172996278985,0.0044671172996278985,0.012102597496545733,0.018061256864000615,0.004518356536512659,0
2015-08-07,0.0008308697549571642,-0.0008308697549571642,0.011737844914678754,0.01751688443443333,0.004382180873189661,0
2015-08-10,0.007234202378356813,-0.007234202378356813,0.011751618212689614,0.017537371773956405,0.004387323429056312,0
2015-08-11,-0.005396934538180298,0.005396934538180298,0.01140664987225384,0.017022531778355172,0.004258533918129548,0
2015-08-12,-0.0016465817095847601,0.0016465817095847601,0.012034668450070896,0.017959691098575755,0.004492997385600131,0
2015-08-13,-0.002939390195502045,0.002939390195502045,0.01219350847150401,0.018196771177773192,0.004552298114266381,0
2015-08-14,0.002220853344986229,-0.002220853344986229,0.011871303416866173,0.01771588733588903,0.004432007097632447,0
2015-08-17,0.0027211215286606083,-0.0027211215286606083,0.011670108912679202,0.017415555945700194,0.004356894143990802,0
2015-08-18,-0.0057932735599700025,0.0057932735599700025,0.011408026905689938,0.01702430875857878,0.004259049936525874,0
2015-08-19,-0.002281652768378939,0.002281652768378939,0.011203656886475052,0.016719299235245504,0.004182751023254457,0
2015-08-20,-0.010903714423168287,0.010903714423168287,0.011508177947719776,0.01717367902516645,0.0042964407208319405,0
2015-08-21,-0.016483525414532962,0.016483525414532962,0.011257566979329694,0.01679950839922549,0.0042028793769144255,1
2015-08-24,-0.02629571679071324,0.02629571679071324,0.013545987373387589,0.019860986283293164,0.0048721455896554985,1
2015-08-25,-0.0043687360633768435,0.0043687360633768435,0.018488778822391867,0.026435201530066305,0.006214171794654925,0
2015-08-26,0.016750482050820414,-0.016750482050820414,0.026240216898849537,0.037518919247279695,0.008819685851555011,0
2015-08-27,0.015585676843787033,-0.015585676843787033,0.02563974393729645,0.036659818142001664,0.008617702611276363,0
2015-08-28,0.001122990841396887,-0.001122990841396887,0.027696704666944308,0.03959813741957564,0.009308255977072553,0
2015-08-31,-0.004882280989735255,0.004882280989735255,0.02915575768336297,0.04168536799687124,0.009798969891542787,0
2015-09-01,-0.018498208318565024,0.018498208318565024,0.028278405114044027,0.04043211141879491,0.009504435216520338,0
2015-09-02,0.009756710698142879,-0.009756710698142879,0.02764956578817721,0.03952991826770917,0.009292170441704882,0
2015-09-03,0.0003676016145087724,-0.0003676016145087724,0.030009698039169926,0.04290090473983499,0.010084383386526613,0
2015-09-04,-0.010028819251561794,0.010028819251561794,0.029952969693316688,0.04281880192421237,0.010065023855317089,0
2015-09-08,0.01451625644329363,-0.01451625644329363,0.02903889731196092,0.041515317029173264,0.009758818102231198,0
2015-09-09,-0.0064505966390288605,0.0064505966390288605,0.029086169681103013,0.04158467618132709,0.009775228480302595,0
2015-09-10,0.0039023272224099625,-0.0039023272224099625,0.030131064346983934,0.04306537814416731,0.010122504057753678,0
2015-09-11,0.002921202930005362,-0.002921202930005362,0.02958775591073118,0.042290650683421784,0.009940512809470763,0
2015-09-14,-0.002302283563715868,0.002302283563715868,0.028825103873307254,0.04120288808958973,0.009684970660016628,0
2015-09-15,0.0027115901781352703,-0.0027115901781352703,0.028026277287599224,0.040063001341490954,0.009417151526749276,0
2015-09-16,0.009167060739907973,-0.009167060739907973,0.027222666429492698,0.038916079025446186,0.00914766685453489,0
2015-09-17,0.0037846908734033846,-0.0037846908734033846,0.02646576713495653,0.037835762445688224,0.008893828400993153,0
2015-09-18,-0.007894694461731189,0.007894694461731189,0.026513462434132714,0.03790598968142676,0.008910458617000778,0
2015-09-21,-0.0029482295219537824,0.0029482295219537824,0.025851107914179463,0.036961571717698094,0.008688609180979415,0
2015-09-22,-0.009380950004964805,0.009380950004964805,0.025717645823604047,0.03676830432929183,0.00864303105215162,0
2015-09-23,-0.0026709249754579,0.0026709249754579,0.02502537001982844,0.03577996994564265,0.008410790097321232,0
2015-09-24,0.001457911117100641,-0.001457911117100641,0.025213985393114625,0.036042696770094106,0.00847213314562891,0
2015-09-25,-0.004164430508267869,0.004164430508267869,0.024524909409733016,0.03505583141996919,0.008240051459092939,0
2015-09-28,-0.014766636235956643,0.014766636235956643,0.023800396221776196,0.03402150097265883,0.007997003904907863,0
2015-09-29,-0.0010516907200332493,0.0010516907200332493,0.023271851806635494,0.03326863912422574,0.007820197954994262,0
2015-09-30,0.01123711474289496,-0.01123711474289496,0.02499549324518972,0.035736607760401204,0.008400558257370919,0
2015-10-01,0.002100047044806319,-0.002100047044806319,0.024245345122397434,0.03466502024202629,0.00814871643239535,0
2015-10-02,0.015197331535183822,-0.015197331535183822,0.02489100189770838,0.03558989972894807,0.008366232700000273,0
2015-10-05,0.00975969057883902,-0.00975969057883902,0.024179635086344884,0.03457455108995873,0.008127658363301487,0
2015-10-06,7.510863698079184e-05,-7.510863698079184e-05,0.0259372372649859,0.037076361324404804,0.008715092299553086,0
2015-10-07,0.008650625913295518,-0.008650625913295518,0.026130787187769792,0.037356921501311494,0.008781273106675732,0
2015-10-08,0.0028758009713692467,-0.0028758009713692467,0.025333725331240068,0.0362186524740263,0.008513780030634207,0
2015-10-09,0.0039131009927522165,-0.0039131009927522165,0.025355432450847218,0.036253000791571566,0.008522052751944866,0
2015-10-12,0.0009974194421322191,-0.0009974194421322191,0.024669989661926826,0.03527546070662042,0.008292410626237154,0
2015-10-13,-0.006227660010425962,0.006227660010425962,0.02408754956875686,0.03444294848606368,0.00809672595048466,0
2015-10-14,0.002913535576367532,-0.002913535576367532,0.023347785072765533,0.03340482995863992,0.007853868065025617,0
2015-10-15,0.010777970650072966,-0.010777970650072966,0.023083119639509403,0.033029773978574366,0.007765904578359626,0
2015-10-16,0.0001248420521259841,-0.0001248420521259841,0.02250802214481012,0.03217516089945222,0.007563070729423423,0
2015-10-19,-0.0015748595609956229,0.0015748595609956229,0.023187651995014307,0.03315352339650578,0.0077934533813192024,0
2015-10-20,-0.0017426726756115674,0.0017426726756115674,0.02249925317553576,0.032148966192407646,0.007556095274853719,0
2015-10-21,-0.004608655459251321,0.004608655459251321,0.02184067738545055,0.031211781342375372,0.007336055630426903,0
2015-10-22,0.010087524114483604,-0.010087524114483604,0.0212072798834888,0.030313610498730298,0.00712536763705667,0
2015-10-23,0.006256453223555003,-0.006256453223555003,0.020827121574655515,0.029777972639422872,0.006999928173484846,0
2015-10-26,-0.0017167770569495588,0.0017167770569495588,0.021482391553770443,0.03072279060158754,0.0072225025672219305,0
2015-10-27,-0.0032694184362186407,0.0032694184362186407,0.02132592908743536,0.030493308942398867,0.007168211991133329,0
2015-10-28,0.003400396962552843,-0.003400396962552843,0.020745141186059836,0.029627449723219786,0.006962550306362898,0
