ts,qty,px,notional,cum_qty,cum_cost,strategy
2025-10-17 11:47:00-04:00,93.37954933018409,250.14613053420348,23358.532935973322,18936.643442586257,4720170.022343406,Greedy
2025-10-17 11:48:00-04:00,133.06288019862941,250.24799724936898,33298.71927793973,19069.706322784885,4753468.741621346,Greedy
2025-10-17 11:49:00-04:00,124.05492684225848,250.2957431222541,31050.420101959953,19193.761249627143,4784519.161723306,Greedy
2025-10-17 11:50:00-04:00,194.93470332322383,250.26054924063658,48784.46591973054,19388.695952950366,4833303.627643037,Greedy
2025-10-17 11:51:00-04:00,120.83515320755922,250.35067554755125,30251.162235404303,19509.531106157923,4863554.789878441,Greedy
2025-10-17 11:52:00-04:00,124.60777162736318,250.27582123915957,31186.312376819966,19634.138877785288,4894741.102255261,Greedy
2025-10-17 11:53:00-04:00,119.84336602419243,250.49095933325557,30019.67972512645,19753.98224380948,4924760.781980387,Greedy
2025-10-17 11:54:00-04:00,102.20687994720447,250.5155900996738,25604.416842220446,19856.189123756685,4950365.198822607,Greedy
2025-10-17 11:55:00-04:00,108.26035546450542,250.5917306723222,27129.14983905121,19964.44947922119,4977494.348661658,Greedy
2025-10-17 11:56:00-04:00,129.8305715231347,250.59015518529654,32534.263065778065,20094.280050744328,5010028.611727436,Greedy
2025-10-17 11:57:00-04:00,131.85116051311826,250.60054653498,33041.972885858806,20226.131211257445,5043070.584613295,Greedy
2025-10-17 11:58:00-04:00,112.89743252614191,250.60362075653282,28292.505365167523,20339.028643783586,5071363.089978463,Greedy
2025-10-17 11:59:00-04:00,124.59615070994582,250.48090463097276,31208.956543364246,20463.62479449353,5102572.046521828,Greedy
2025-10-17 12:00:00-04:00,142.15771065986254,250.65220629065666,35632.143818123346,20605.782505153395,5138204.190339951,Greedy
2025-10-17 12:01:00-04:00,125.9537377121371,250.5976205108976,31563.706965115263,20731.736242865532,5169767.897305066,Greedy
2025-10-17 12:02:00-04:00,126.15531185204975,250.78945629806768,31638.42206848873,20857.891554717582,5201406.319373555,Greedy
2025-10-17 12:03:00-04:00,240.52815382649374,250.7654850622165,60316.159165420126,21098.419708544076,5261722.478538975,Greedy
2025-10-17 12:04:00-04:00,147.62322880650015,250.78191248413708,37021.23564717746,21246.042937350576,5298743.714186152,Greedy
2025-10-17 12:05:00-04:00,103.64777186177272,250.9932718394934,26014.893378459714,21349.690709212347,5324758.607564612,Greedy
2025-10-17 12:06:00-04:00,153.22607026788828,250.87039028919102,38439.884050584136,21502.916779480234,5363198.491615197,Greedy
2025-10-17 12:07:00-04:00,137.50769870379042,250.92105009484843,34503.57615488112,21640.424478184024,5397702.067770078,Greedy
2025-10-17 12:08:00-04:00,120.80066017480378,251.0039650285623,30321.44468194369,21761.225138358826,5428023.512452021,Greedy
2025-10-17 12:09:00-04:00,166.03225820317778,251.0312893583689,41679.291851825335,21927.257396562003,5469702.804303846,Greedy
2025-10-17 12:10:00-04:00,118.49316613468932,251.0589377681439,29748.7684225593,22045.750562696692,5499451.572726405,Greedy
2025-10-17 12:11:00-04:00,142.4646272426495,250.81610581760364,35732.42302175784,22188.215189939343,5535183.995748163,Greedy
2025-10-17 12:12:00-04:00,161.89919367722456,250.67214100878903,40583.61750666648,22350.11438361657,5575767.613254829,Greedy
2025-10-17 12:13:00-04:00,124.59904166368041,250.75259759114013,31243.533354534557,22474.71342528025,5607011.146609364,Greedy
2025-10-17 12:14:00-04:00,127.77356780050715,250.7921697366525,32044.610303682468,22602.486993080758,5639055.756913046,Greedy
2025-10-17 12:15:00-04:00,166.73423780872804,250.7778105517384,41813.2471016857,22769.221230889485,5680869.004014732,Greedy
2025-10-17 12:16:00-04:00,125.50247999131544,250.85268664559752,31482.634286506825,22894.7237108808,5712351.638301239,Greedy
2025-10-17 12:17:00-04:00,145.60668015354443,250.66701665102687,36498.79211854927,23040.330391034346,5748850.430419789,Greedy
2025-10-17 12:18:00-04:00,134.9527589866589,250.5861664929783,33817.29453211768,23175.283150021005,5782667.724951906,Greedy
2025-10-17 12:19:00-04:00,156.95366631271614,250.60451761245733,39333.29783380482,23332.23681633372,5822001.022785711,Greedy
2025-10-17 12:20:00-04:00,147.46794899152886,250.82266504711345,36988.30397508705,23479.70476532525,5858989.326760798,Greedy
2025-10-17 12:21:00-04:00,134.61060455638886,250.89911698355687,33773.681819820726,23614.31536988164,5892763.008580619,Greedy
2025-10-17 12:22:00-04:00,184.61069669667322,250.7383844373434,46288.98783957625,23798.92606657831,5939051.996420194,Greedy
2025-10-17 12:23:00-04:00,163.98727828323663,251.07062619421347,41172.388646456966,23962.913344861547,5980224.385066652,Greedy
2025-10-17 12:24:00-04:00,157.28494771381654,250.9977838541923,39478.17330979046,24120.198292575362,6019702.558376443,Greedy
