Date,px_SPY,px_QQQ,px_IWM,px_EFA,px_EEM,px_TLT,px_LQD,px_GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_SPY,w_QQQ,w_IWM,w_EFA,w_EEM,w_TLT,w_LQD,w_GLD,port_ret_hrp,port_ret_ew
2024-11-20,583.4071655273438,500.468994140625,228.4493865966797,74.90447235107422,42.23102569580078,86.25871276855469,103.3285903930664,244.6199951171875,0.00033876466122584326,-0.0005760316707721369,0.001300677204194134,-0.0027113421194280285,-0.0011518151148169897,-0.003197216524312485,-0.002392096028568158,0.005632045702723465,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,-0.0008851532304439628,-0.0003446267362192945
2024-11-21,586.5391235351562,502.2693176269531,231.9217071533203,74.92386627197266,42.143367767333984,86.1919174194336,103.20470428466797,246.66000366210938,0.0053683913960527185,0.0035972727729507437,0.015199517969251009,0.00025891539302946853,-0.002075676046758068,-0.0007743606063345121,-0.0011989528544535943,0.008339500390982302,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,0.0018688955037983951,0.0035893260518400083
2024-11-22,588.3569946289062,503.0749206542969,236.2052001953125,75.21479797363281,42.153106689453125,86.23961639404297,103.30001068115234,249.83999633789062,0.00309931771097105,0.0016039264177034607,0.01846956498625807,0.0038830310839015336,0.00023109026722556436,0.0005534042638506431,0.0009234694982651614,0.012892210445830665,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,0.0037596110962097554,0.0052070018342507685
2024-11-25,590.3528442382812,503.8706359863281,239.79620361328125,75.60269927978516,42.18232727050781,88.47217559814453,104.58647155761719,242.47999572753906,0.003392242511935928,0.001581703438915838,0.01520289737482261,0.005157247198727122,0.0006932011267866134,0.02588786102550178,0.012453637400248185,-0.029458856541118794,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,0.0059250743823494705,0.00436374169197741
2024-11-26,593.435302734375,506.5760192871094,238.0353240966797,75.16630554199219,42.007015228271484,88.12872314453125,104.31966400146484,242.9499969482422,0.0052213833238510254,0.005369202147462726,-0.007343233504402469,-0.0057721978441271915,-0.004156054290510913,-0.0038820391981011504,-0.002551071397464244,0.0019383092584315254,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,-0.0016264544229592324,-0.0013969626881075864
2024-11-27,591.6371459960938,502.5875549316406,238.36178588867188,75.5736083984375,42.06544876098633,88.73932647705078,104.70085906982422,243.49000549316406,-0.0030300804990802677,-0.007873377743150223,0.0013714846451091667,0.005418689311765812,0.0013910422437135583,0.006928539422023983,0.003654105599439239,0.002222714763140843,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,0.00245396539785498,0.0012603897178702639
2024-11-29,595.3124389648438,507.00372314453125,239.27188110351562,76.58216094970703,42.133628845214844,89.6552505493164,105.34883880615234,245.58999633789062,0.006212072709806282,0.008786863442114656,0.003818125508040948,0.013345300993863773,0.0016208096249230586,0.010321512553991496,0.006188867427496358,0.008624546377060671,0.10357972493920847,0.050935271601794584,0.05226092239578705,0.1005350536464933,0.06891496032562258,0.10703898502152118,0.3956763622094361,0.12105871986013672,0.007341582723108558,0.007364762329662156
2024-12-02,596.3795776367188,512.5238647460938,239.15316772460938,76.79551696777344,42.29920196533203,89.87066650390625,105.5142822265625,243.44000244140625,0.0017925690814231121,0.01088777330337054,-0.0004961442955968565,0.002785975420653397,0.003929714212973501,0.002402714322585542,0.0015704342096696244,-0.008754403389975018,0.10248233905853077,0.05001422010717431,0.0670897183187282,0.09902751402269364,0.06746445361928942,0.0966066541223911,0.3876689555447435,0.12964614520644913,0.0009419203523556062,0.0017648291081379802
2024-12-03,596.6561279296875,514.0953979492188,237.45164489746094,77.23190307617188,42.38685989379883,89.09516906738281,105.14132690429688,243.92999267578125,0.00046371522992894043,0.0030662634683431556,-0.007114782728313229,0.005682442486604655,0.002072330549844459,-0.008629038447041326,-0.0035346430302658494,0.002012776164397767,0.10248233905853077,0.05001422010717431,0.0670897183187282,0.09902751402269364,0.06746445361928942,0.0966066541223911,0.3876689555447435,0.12964614520644913,-0.0015168678039710047,-0.0007476170383126785
2024-12-04,600.361083984375,520.451171875,238.3024139404297,77.29008483886719,42.493995666503906,90.05255889892578,105.6481704711914,244.6699981689453,0.006209533232388376,0.012363024355275476,0.003582914927104941,0.0007533384570095336,0.002527570406807955,0.010745698577875773,0.004820593213131774,0.003033679807253664,0.10248233905853077,0.05001422010717431,0.0670897183187282,0.09902751402269364,0.06746445361928942,0.0966066541223911,0.3876689555447435,0.12964614520644913,0.005040398870384581,0.005504544122105937
2024-12-05,599.3731079101562,519.0089721679688,235.52259826660156,77.66828918457031,42.77643966674805,90.2344741821289,105.61946868896484,242.86000061035156,-0.0016456364354296982,-0.0027710567003539355,-0.011665075598113805,0.004893310008542429,0.0066466802147950865,0.0020201012100866667,-0.00027167325376820095,-0.007397709454119217,0.10248233905853077,0.05001422010717431,0.0670897183187282,0.09902751402269364,0.06746445361928942,0.0966066541223911,0.3876689555447435,0.12964614520644913,-0.0010261091540928067,-0.0012738825010450844
2024-12-06,600.5093383789062,523.6538696289062,236.36346435546875,77.65859985351562,42.7082633972168,90.3685073852539,105.85853576660156,242.9499969482422,0.001895698111501476,0.008949551375836862,0.0035702140476361333,-0.00012475272928524905,-0.001593780830344449,0.0014853879777085854,0.002263475480460242,0.0003705687954560499,0.10248233905853077,0.05001422010717431,0.0670897183187282,0.09902751402269364,0.06746445361928942,0.0966066541223911,0.3876689555447435,0.12964614520644913,0.0018305479120996886,0.0021020452786212063
2024-12-09,597.4168701171875,519.575927734375,235.17636108398438,77.610107421875,43.58483123779297,89.53557586669922,105.59078216552734,245.36000061035156,-0.005149742167319116,-0.007787475909270203,-0.005022363649650585,-0.0006244309288616634,0.020524548901075024,-0.009217055173920019,-0.002529352962755582,0.009919751769426055,0.10248233905853077,0.05001422010717431,0.0670897183187282,0.09902751402269364,0.06746445361928942,0.0966066541223911,0.3876689555447435,0.12964614520644913,-0.0005162723889590886,1.4234984840488796e-05
2024-12-10,595.5594482421875,517.805419921875,234.1574249267578,76.91188049316406,42.88357925415039,89.11431121826172,105.42821502685547,248.58999633789062,-0.0031090884236926186,-0.0034076016959068145,-0.004332647008100765,-0.008996597890471913,-0.016089358699512668,-0.004704997364005092,-0.0015395959319349783,0.01316431251835759,0.10248233905853077,0.05001422010717431,0.0670897183187282,0.09902751402269364,0.06746445361928942,0.0966066541223911,0.3876689555447435,0.12964614520644913,-0.002100787007694378,-0.0036269468119084075
2024-12-11,600.16357421875,527.075439453125,235.21592712402344,77.39675903320312,43.05889129638672,88.27181243896484,105.14132690429688,250.9600067138672,0.007730758012741923,0.01790251545194077,0.004520472488099392,0.006304338639622209,0.00408809258194931,-0.009454135567893207,-0.002721170253006,0.009533812345188464,0.10248233905853077,0.05001422010717431,0.0670897183187282,0.09902751402269364,0.06746445361928942,0.0966066541223911,0.3876689555447435,0.12964614520644913,0.0021588040384455777,0.0047380854623303575
2024-12-12,597.071044921875,523.6737060546875,232.15911865234375,76.71792602539062,42.84462356567383,87.19952392578125,104.5484619140625,247.27999877929688,-0.005152810716479439,-0.006453978204651323,-0.012995754620255373,-0.00877081955746084,-0.004976155313382913,-0.012147575579973813,-0.005638743657610634,-0.014663722649505995,0.10248233905853077,0.05001422010717431,0.0670897183187282,0.09902751402269364,0.06746445361928942,0.0966066541223911,0.3876689555447435,0.12964614520644913,-0.008187607967011876,-0.008849945037415041
2024-12-13,596.9525146484375,527.68212890625,230.56642150878906,76.50457763671875,42.88357925415039,86.30915069580078,103.96514892578125,244.2899932861328,-0.00019851954712191144,0.007654428330499119,-0.006860368667834793,-0.0027809457283981542,0.0009092316662988598,-0.010210757924989378,-0.005579355043603851,-0.012091578404740733,0.10248233905853077,0.05001422010717431,0.0670897183187282,0.09902751402269364,0.06746445361928942,0.0966066541223911,0.3876689555447435,0.12964614520644913,-0.0050288204414347705,-0.003644733164986355
2024-12-16,599.5015258789062,535.2811889648438,231.9217071533203,76.25243377685547,42.64982986450195,86.5676498413086,104.09901428222656,244.8800048828125,0.004270040192342561,0.014400828912558783,0.005878070343732,-0.003295800952729744,-0.005450790109265746,0.0029950375299010457,0.0012875983714588646,0.002415209844427002,0.10248233905853077,0.05001422010717431,0.0670897183187282,0.09902751402269364,0.06746445361928942,0.0966066541223911,0.3876689555447435,0.12964614520644913,0.001959723582538767,0.002812524266553096
