Date,SPY,TLT,SHY,ret_SPY,ret_TLT,ret_SHY,p_risk_off,w_regime_SPY,w_regime_TLT,w_regime_SHY,w_bench_SPY,w_bench_TLT,w_bench_SHY,ret_regime,ret_benchmark
2010-02-17,82.9690933227539,57.08291244506836,67.41707611083984,0.004738425287320158,-0.011397904147645521,-0.0008371876870993944,0.050716633688725886,0.5868151071238289,0.14670377678095722,0.0,0.5710393653835316,0.38069291025568774,0.0,0.001112085411141655,-0.0016326128909068308
2010-02-18,83.45816802978516,56.85284423828125,67.37669372558594,0.005894661342491947,-0.0040304216609218235,-0.000598993423973404,0.06356645799173566,0.6080620569378913,0.15201551423447282,0.0,0.5871496015348744,0.39143306768991626,0.0,0.0028677982474760947,0.0018317307205135461
2010-02-19,83.6312484741211,57.159549713134766,67.35246276855469,0.002073858657838823,0.0053947252589168215,-0.00035963410626738135,0.026676561560028983,0.6051523874344151,0.15128809685860378,0.0,0.5800828553047608,0.3867219035365072,0.0,0.002081116695671869,0.0033293391420318036
2010-02-22,83.64632415771484,56.923152923583984,67.37669372558594,0.00018026376347135553,-0.004135735686113362,0.0003597634894882962,0.007610451602460005,0.6425084258217754,0.16062710645544384,0.0,0.6086108558374272,0.40574057055828483,0.0,-0.000516600534229699,-0.0014948116584351761
2010-02-23,82.63045501708984,57.81139373779297,67.4332046508789,-0.012144815099221606,0.015604209686020054,0.0008387310532500525,0.04135908312750684,0.7224117559232877,0.18060293898082191,0.0,0.6995566988328809,0.4663711325552539,0.0,-0.005296686980907991,-0.00106020537040768
2010-02-24,83.39048767089844,57.951927185058594,67.46549987792969,0.009197972510878838,0.0024308953335916428,0.0004789217302956228,0.003929005781190134,0.7011953471075341,0.17529883677688352,0.0,0.6768817238865762,0.45125448259105083,0.0,0.007083750314119529,0.0075682026955164
2010-02-25,83.27758026123047,58.27790069580078,67.52198791503906,-0.0013539602995674693,0.005624895091085547,0.0008372877576181548,0.004045264522448875,0.7032561491137196,0.1758140372784299,0.0,0.6800761969596545,0.4533841313064364,0.0,3.664690423426623e-05,0.0016217881423115361
2010-02-26,83.33024597167969,58.57815933227539,67.54624938964844,0.0006324116320866047,0.005152186899145539,0.00035931220863782976,0.00429948540225061,0.7081930643565091,0.17704826608912727,0.0,0.6805417815465065,0.4536945210310044,0.0,0.00135057414858776,0.002766007879260009
2010-03-01,84.19562530517578,58.55253601074219,67.53412628173828,0.010384936746618889,-0.00043742107681910003,-0.00017947862419753768,0.0035092150331812576,0.7108060682727144,0.1777015170681786,0.0,0.6988155771383371,0.46587705142555813,0.0,0.007277095534534887,0.006868927808855492
2010-03-02,84.42890167236328,58.47563171386719,67.53412628173828,0.0027706471249779874,-0.0013134238431772305,0.0,0.0027749275923380913,0.7291378115049416,0.1822844528762354,0.0,0.7091985613569034,0.47279904090460234,0.0,0.0017359953799905917,0.0013242773423567337
2010-03-03,84.50415802001953,58.32817840576172,67.52605438232422,0.0008913576531919265,-0.0025216197548234565,-0.0001195232671018509,0.0030163249613715803,0.7321021377404093,0.18302553443510233,0.0,0.7215456358400419,0.4810304238933613,0.0,0.0001902704911466414,-0.0005600698363084489
2010-03-04,84.75999450683594,58.635902404785156,67.5018081665039,0.003027501756254436,0.005275734772355545,-0.00035906460168744214,0.0025962733792768834,0.7696169606660921,0.19240424016652302,0.0,0.755372398618368,0.5035815990789121,0.0,0.003182034684014943,0.004722269613618584
2010-03-05,85.97147369384766,57.86661148071289,67.44522857666016,0.014293054100115832,-0.013119793377810884,-0.0008381936925924149,0.0030841542108804017,0.7584715568278063,0.18961788920695158,0.0,0.8125408871453804,0.5416939247635869,0.0,0.008475872979167689,0.004189692030403669
2010-03-08,85.98652648925781,57.565330505371094,67.41292572021484,0.00017509058253151188,-0.005206473433168157,-0.0004789494694735774,0.0018656068364144988,1.1745087137677872,0.2936271784419468,0.0,0.8999999999999999,0.6000000000000001,0.0,-0.0008544392758908532,-0.0026780467709292496
2010-03-09,86.12950897216797,57.578155517578125,67.46141052246094,0.0016628475267925769,0.00022279055977691975,0.000719221154223737,0.0018656068364144988,1.174433508042339,0.29360837701058473,0.0,0.8999999999999999,0.6000000000000001,0.0,0.0020184462733358944,0.001630237109979471
2010-03-10,86.5132827758789,57.43073654174805,67.44522857666016,0.004455776055044547,-0.002560328209629259,-0.00023986966290001632,0.0019524221949689877,1.1830283501626717,0.29575708754066793,0.0,0.8999999999999999,0.6000000000000001,0.0,0.004481278893133358,0.002474001523762537
2010-03-11,86.8744888305664,57.64227294921875,67.36442565917969,0.004175151411410782,0.0036833309166588446,-0.0011980523928186715,0.0019524221949689877,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.006028693710280166,0.005967634820265011
2010-03-12,86.88200378417969,58.001258850097656,67.37252807617188,8.650357215844728e-05,0.006227823479396211,0.00012027738547315536,0.0017343669075906675,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.001972151330409,0.0038145473025803294
2010-03-15,86.90457153320312,57.92432403564453,67.39674377441406,0.00025975170968073336,-0.0013264335288301066,0.0003594298586333533,0.0017145612914238656,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,-8.622800703215198e-05,-0.0005620835785854041
2010-03-16,87.59684753417969,58.385887145996094,67.41292572021484,0.007965933077664022,0.007968381470753627,0.00024009981631967214,0.00183690887614748,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.011949634134422916,0.011950368652349797
2010-03-17,88.1160659790039,58.635902404785156,67.42906188964844,0.005927364505002641,0.004282118008481994,0.00023936313787298324,0.0018307130892825482,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.00839747280854777,0.007903898859591574
2010-03-18,88.07093811035156,58.44355773925781,67.38864135742188,-0.0005121412100160816,-0.0032803224242976547,-0.0005994526854417037,0.0017507388235691395,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,-0.0015986661793085946,-0.0024291205435930663
2010-03-19,87.62512969970703,58.50126266479492,67.34014129638672,-0.005061924173964671,0.000987361614680493,-0.0007197067644963973,0.0017281495940812568,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,-0.005778100524353459,-0.0039633147877599076
2010-03-22,88.0936050415039,58.56538009643555,67.36442565917969,0.005346358326684841,0.001096000816392717,0.00036062239142165,0.0017445430367042077,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.006744430236939625,0.005469322983851986
2010-03-23,88.71318817138672,58.28975296020508,67.34014129638672,0.007033236176347879,-0.004706315160536989,-0.0003604923897938539,0.0017507388235691395,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.007027988863456359,0.0035061234623908967
2010-03-24,88.28247833251953,57.225650787353516,67.23522186279297,-0.004855082403701805,-0.018255389992440585,-0.001558051877734612,0.00173822944543157,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,-0.011302715882174342,-0.015322808158795977
2010-03-25,88.13890838623047,56.86024475097656,67.2593765258789,-0.0016262564101146015,-0.006385353968883178,0.00035925609251696855,0.00173822944543157,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,-0.0038671138828024762,-0.005294843150433049
2010-03-26,88.0860366821289,57.020469665527344,67.29974365234375,-0.000599867925183184,0.0028178724036891367,0.0006001709880452122,0.00173822944543157,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.0001255202108869203,0.0011508423095486168
2010-03-29,88.64517211914062,56.80250549316406,67.33216094970703,0.006347605796244826,-0.003822560102395234,0.0004816853022611145,0.00173822944543157,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.006470358924775222,0.003419309155183203
2010-03-30,88.70560455322266,56.98201370239258,67.31594848632812,0.0006817340712115261,0.003160216396618676,-0.00024078335152522,0.0017550079689215025,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.0017661458044394343,0.002509690502061579
2010-03-31,88.40336608886719,57.37309646606445,67.36442565917969,-0.003407208212803825,0.006863266814585378,0.0007201439471866689,0.0016736580448793465,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,-0.002029669810988977,0.001051472697227785
2010-04-01,89.00784301757812,57.2327766418457,67.34014892578125,0.006837713940703205,-0.002445742566844822,-0.00036037913425202017,0.0016736580448793465,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.007471533958790401,0.00468649700652599
2010-04-05,89.73322296142578,56.280460357666016,67.15412902832031,0.008149618272452752,-0.016639351435614347,-0.002762392130524649,0.0018656068364144988,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.004787736496259,-0.0026489544161611327
2010-04-06,89.94477844238281,56.370567321777344,67.20268249511719,0.0023576048421660722,0.001601034595998252,0.0007230153603272615,0.0018130212088620424,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.0033094361893987625,0.003082465115548416
2010-04-07,89.43098449707031,57.091190338134766,67.30785369873047,-0.005712326543131474,0.012783675073623435,0.0015649852016088595,0.0016736580448793465,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,-0.003019689329670739,0.0025291111553557358
2010-04-08,89.74076843261719,57.116939544677734,67.29158782958984,0.003463944149659115,0.0004510189118578367,-0.00024166376205414508,0.0017855555597012845,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.0042920386531482895,0.0033881610818079053
2010-04-09,90.33011627197266,57.25203323364258,67.30785369873047,0.0065672252383039975,0.002365212317777754,0.000241722177545034,0.0017855555597012845,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.008590233981298124,0.00732963010514025
2010-04-12,90.47367858886719,57.55442810058594,67.34014892578125,0.0015893073408903557,0.005281818825705331,0.0004798136513954887,0.0016736580448793465,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.003491714456780027,0.004599467902224519
2010-04-13,90.54170227050781,57.741031646728516,67.32398223876953,0.0007518615657238215,0.003242210066208173,-0.00024007501126166453,0.001778553149774451,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.001874896898731038,0.0026220014488763433
2010-04-14,91.56927490234375,57.33571243286133,67.32398223876953,0.011349164043391813,-0.007019604643488386,0.0,0.001887850794416764,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.011513115459023662,0.0060024848529595986
2010-04-15,91.64485931396484,57.40005874633789,67.37252044677734,0.00082543420488701,0.001122272851356021,0.0007209646012273918,0.0018010354358622752,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.0013272029012712184,0.0014162544952119216
2010-04-16,90.18656921386719,57.81828689575195,67.47764587402344,-0.01591240480932732,0.0072861972365272365,0.0015603606121450397,0.0017149463722908476,1.1136333580508033,0.27840833951270083,0.0,0.8999999999999999,0.6000000000000001,0.0,-0.016909026600234613,-0.009949445986478242
2010-04-19,90.52660369873047,57.676734924316406,67.41293334960938,0.003770345050568835,-0.0024482214717078676,-0.0009590216667438867,0.0016736580448793465,1.1148674767291176,0.2787168691822794,0.0,0.8999999999999999,0.6000000000000001,0.0,0.0035171767449776697,0.0019243776624872303
2010-04-20,91.33505249023438,57.882598876953125,67.42103576660156,0.008930510573382344,0.0035692719587343547,0.00012019083860614899,0.001698167848800915,1.0906889506299937,0.27267223765749843,0.0,0.8999999999999999,0.6000000000000001,0.0,0.010951152094448021,0.010179022691284722
2010-04-21,91.1688461303711,58.35874557495117,67.42915344238281,-0.0018197434099143095,0.00822607670070652,0.00012040271539803804,0.0017263100086544842,1.1012440591994181,0.27531101479985454,0.0,0.8999999999999999,0.6000000000000001,0.0,0.00025824871094857387,0.003297876951501034
2010-04-22,91.44081115722656,58.185028076171875,67.38059997558594,0.002983091685361039,-0.002976717492259806,-0.0007200663855043699,0.0017263100086544842,1.1168856671395972,0.2792214167848993,0.0,0.8999999999999999,0.6000000000000001,0.0,0.0024655888829844983,0.000898752021469051
2010-04-23,92.03772735595703,57.9791259765625,67.35631561279297,0.006527897020774498,-0.0035387471041489205,-0.00036040585571761596,0.0018453508559506456,1.2000000000000002,0.30000000000000004,0.0,0.8999999999999999,0.6000000000000001,0.0,0.006302820639002393,0.0037518590562076954
